caption,sentence,object_a,object_b,predicted,gold
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","I equate Sony with decent products that are way overpriced, which doesn't seem to mesh with how Google normally does stuff.",Google,Sony,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Apple, on the other hand, chose to use GCC and NAGWare, which apparently is poorly optimized for the Intel P4.",Apple,Intel,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","I would think that dynamic languages (new dialects of Lisp, etc.) will see a renaissance in the medium-term future, simply because hardware is now available to accomodate these systems and languages like Java, Python are all moving in that direction (especially when mixed with Javascript and XML to provide some poor man's S-expressions), and more ambitious projects in dynamic modelling and simulation can be attempted because of more powerful hardware and better understood problem domains than 20 years ago.",Python,Lisp,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","So, to me, Python isn't better or worse than Java.",Java,Python,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",We say 'Java is the gateway to hell.' Lisp is just a better alternative to the intelligent Internet: It runs on 14 different platforms and doesn't need any type of virtual machine because it compiles directly to native machine instructions on all popular microprocessor architectures.',Java,Lisp,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","harvard Head Coach Tim Murphy on the team's win versus cornell and the upcoming game versus Lehigh Overall, our win was a very solid effort.",harvard,cornell,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Java was pitched as a ""good enough"" Smalltalk.",Java,Smalltalk,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","He may like working in Python better, but sometimes the order is for Java.",Java,Python,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",I drive a Chevrolet Trailblazer...not much different than the Envoy...and don't think it's outdated...I don't think Ford or Chrysler has done any better?,Ford,Chevrolet,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Setting up Python running as FastCGI on either Apache or lighttpd is much harder than creating a page of PHP.,Python,PHP,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","I find Common Lisp to offer an even more dynamic programming environment, an easier language to use, and the result often has performances characteristics way beyond what I can get with Python.",Python,Lisp,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","CAMBRIDGE, Mass - Behind solid pitching and four home runs, dartmouth swept harvard, 8-2 and 9-2, to claim back-to-back Ivy League North Division Championships on Monday afternoon.",harvard,dartmouth,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","However, t he decline seen in the last two years should start to level off, and Stice predicts better prospects for  2014 - including Intel's Bay Trail, which will provide longer battery life and powerful graphics,  the expiration of Windows XP in April , which may encourage consumers to ditch old laptops in favor of new Windows 8 devices.",Windows XP,Windows 8,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","My main sport was football, but I was determined to get better at golf,"" Norwood says.",football,golf,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Generally, both Amazon and Google are superior to Apple in managing recommendations.",Apple,Amazon,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","The defense looked pretty good against missouri, even better against Vandy, so what happened to that looking pretty good against South carolina?",carolina,missouri,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",As much as I love PHP would it not be easier to implement this using JavaScript by hiding and showing layers dynamically depending on what is selected?,PHP,JavaScript,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Chromatic aberration and distortion are better controlled on the Nikon, while Sigma does well in controlling vignetting.",Sigma,Nikon,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Could the Google-opoly be any worse than the Microsoft Empire?,Microsoft,Google,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","You will want some JavaScript (or JQuery) and at some point some server side scripting, I find PHP easier to learn but asp.Net was more functional.",PHP,JavaScript,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Field sharpening requires a stone harder than steel and a smooth stroke.,steel,stone,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",These rubber covers are not foam so they're more durable and harder to tear up.,rubber,foam,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Like PHP before it looks like Ruby needs to mature more and deal better with scaling and I/O issues.,Ruby,PHP,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Remember, you're the one that said the wii was the better Mercedez and the ps3 was the worse KIA.",wii,ps3,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Do you think Microsoft handled their situation better than Sony handled theirs?,Microsoft,Sony,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","A second generation is planned for the mid-year point with Toshiba flash chips replacing the Samsung ones, and a Marvell controller, possibly a faster 6Gbit/s model.",Samsung,Toshiba,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",The move from System p to Intel-based blades was made easier by the fact that the IBM has embraced the Linux platform.,IBM,Intel,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Does this imply that milk is worse than soda as far as tooth decay is concerned??,milk,soda,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Thoughts that day turned not to coffee, but to water and juice, the cooler the better.",coffee,juice,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","I live in the home of Coca-Cola, so Pepsi is a little harder to come by vending machine wise.",Coca-Cola,Pepsi,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Analysts said Ford could be a more natural candidate for a tie-up with Nissan-Renault than GM, which is widely seen as having a faster-moving turnaround plan and a comparatively stronger pipeline of upcoming vehicles.",Ford,Nissan,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Latex paint provides better fade resistance, flexibility, chalk resistance and adhesion.",paint,chalk,NONE,ARG
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))","As far as cleaner appearance... It's easier and safer to paint plastic electronic parts than wood, and MUCH easier to get a nice, shiny metallic appearance on it.",plastic,wood,NONE,ARG
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))",Thanks to Apple removing Google maps which is 1000x better.,Apple,Google,NONE,ARG
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))","It would be faster to turn on Windows XP, wait 10 minutes for it to boot, and check email that way."" - TechTarget news director Bridget Botelho's husband, on the non-intuitive nature of Windows 8 on a Samsung Series 7 Slate tablet .",Windows XP,Windows 8,NONE,ARG
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))",My minestrone soup is always better with homemade pasta.,soup,pasta,ARG,NONE
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))","I have always used a canned CGI (in Perl) gleaned from a resources site, but PHP looks soooo much easier.",PHP,Perl,NONE,ARG
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))","On Tuesday, the Gators flunked their midterm against missouri, but Indiana submitted one of the better wins of the season at michigan State.",michigan,missouri,ARG,NONE
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))",Why should cricketers and hockey players not be able to earn a decent living like footballers or basketball players do?,basketball,hockey,NONE,ARG
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))",NetBeans guys aren't like Eclipse developers.,Eclipse,NetBeans,ARG,NONE
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))","could also do that for MySQL, but PostgreSQL is simply a better RDBMS.",MySQL,PostgreSQL,NONE,ARG
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))",Many people will argue that Nike cleats are the best and others will just say Adidas or Pumas are better.,Nike,Adidas,ARG,NONE
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))","I played ds on the ps3 and NG+ was a bit easier due to my knowledge, but the final boss was much harder the second time.",ds,ps3,ARG,NONE
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))",Is Windows Vista better than Windows XP when scaled out to multiple users?,Windows XP,Windows Vista,ARG,NONE
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))","In fact, amazon did poorly in google overall in general.",google,amazon,ARG,NONE
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))","Goodnight NetBeans, Hello Eclipse",Eclipse,NetBeans,NONE,ARG
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))","faster than C++, more concise than Perl, more regular than Python, more",Python,Perl,ARG,NONE
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))","Early adopters of Windows 8 will find the new operating system to be like Windows 7, but optimized and faster.",Windows 7,Windows 8,NONE,ARG
"Mean Word Embedding ('middle part remove dist', ExtractMiddlePart(processing='remove_dist'))","A 5-2-1 california team went down, 27-7, then 5-1-1 oregon fell harder, 33-0.",california,oregon,NONE,ARG
