_unit_id,_created_at,_updated_at,a,also_acceptable,b,expected_label,id,marker,raw_text,text_html,text_readable,label_gold,label_gold_reason
1532715658,1/5/2018 16:45:33,1/5/2018 16:45:33,Samsung,"",AMD,"",N2130888713,TRUE,"If Nissan or Toyota started to offer nicer upgrades (such as leather seats) to their Frontier or Tacoma pickups, I might be tempted to look at them, too.","<span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> is becoming the Intel that sold Pentium 4's at 4Ghz while <span style=""color: #6CB219; font-weight: bold"">AMD:[OBJECT_B]</span> sold Athlon 64 at just half the speed with a better performance.",*Samsung* is becoming the Intel that sold Pentium 4's at 4Ghz while §AMD$ sold Athlon 64 at just half the speed with a better performance.,,
1532715659,1/5/2018 16:45:33,1/5/2018 16:45:33,IBM,"",Intel,"",D468679303,TRUE,"Much nicer than a Miata or a Honda S2000, or a BMW Z4.","Chartered Semiconductor's Kevin Meyer says IDMs such as <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> stand to gain from faster to-market speeds since they have resources to integrate all components on a smaller chip.",Chartered Semiconductor's Kevin Meyer says IDMs such as *Intel* and §IBM$ stand to gain from faster to-market speeds since they have resources to integrate all components on a smaller chip.,,
1532715660,1/5/2018 16:45:33,1/5/2018 16:45:33,Ford,"",BMW,"",F740182438,TRUE,Cue Toyota and Honda.,"<span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> Escape Hybrid, <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> ActiveHybrid 7, etc.) while others are offering more diesel options for better fuel economy (Chevy Cruze Diesel, Mazda Skyactiv-D Twin Turbo Diesel, etc.).","*Ford* Escape Hybrid, §BMW$ ActiveHybrid 7, etc.) while others are offering more diesel options for better fuel economy (Chevy Cruze Diesel, Mazda Skyactiv-D Twin Turbo Diesel, etc.).",,
1532715661,1/5/2018 16:45:33,1/5/2018 16:45:33,Honda,"",BMW,"",T3132123566,TRUE,"I don't really need a better digital canon/nikon/leica , I need a digital Yashicamat, or a Mamiya press 23.","When I was offered the opportunity to ride a <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> F800ST and a <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> VFR800 Interceptor from Los Angeles to Monterey, CA to watch the world's craziest guys race their 800s faster than any of us can ever imagine riding, I of course had to say ""When do we go?""","When I was offered the opportunity to ride a *BMW* F800ST and a §Honda$ VFR800 Interceptor from Los Angeles to Monterey, CA to watch the world's craziest guys race their 800s faster than any of us can ever imagine riding, I of course had to say ""When do we go?""",,
1532715662,1/5/2018 16:45:33,1/5/2018 16:45:33,Google,"",Amazon,"",B231874454,TRUE,"Personally I would drive a pickup truck before a Toyota or Lexus SUV, I feel the same was about the Porsche and BMW SUV's as well, I like my SRX Caddy better than these too.","<span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> is innovating on Android, faster than <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span>.","*Amazon* is innovating on Android, faster than §Google$.",,
1532715663,1/5/2018 16:45:33,1/5/2018 16:45:33,Toyota,"",Honda,"",H1196149476,FALSE,"For example, if I were in a position to choose between an Alpha Romeo and a Mercedes-Benz, BMW, Audi, or Porche version of that product, that Italian variant had better offer A LOT more value and much better price for me to even consider it.","I'm a <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> guy.",I'm a *Toyota*/§Honda$ guy.,,
1532715664,1/5/2018 16:45:33,1/5/2018 16:45:33,Toyota,"",Nissan,"",H1084659038,TRUE,"Sony planned poorly, and underestimated Microsoft and Nintendo.","If <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> started to offer nicer upgrades (such as leather seats) to their Frontier or Tacoma pickups, I might be tempted to look at them, too.","If *Nissan* or §Toyota$ started to offer nicer upgrades (such as leather seats) to their Frontier or Tacoma pickups, I might be tempted to look at them, too.",,
1532715665,1/5/2018 16:45:33,1/5/2018 16:45:33,Honda,"",BMW,"",L1754498759,TRUE,"Reliability for domestic autos is much better for long term reliability than you think, In JD Powers survey for long term reliability, cars on the road for four years, domestic nameplates held 3 of the top 5 spots, Buick was in 2nd place Lexus placed 1st, Cadillac and Lincoln also placed in the top 5.","Much nicer than a Miata or a <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> S2000, or a <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> Z4.","Much nicer than a Miata or a *Honda* S2000, or a §BMW$ Z4.",,
1532715666,1/5/2018 16:45:33,1/5/2018 16:45:33,Toyota,"",Honda,"",D539080313,FALSE,"No, it doesn't have to be ASUS or Gigabyte.","Cue <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span>.",Cue *Toyota* and §Honda$.,,
1532715667,1/5/2018 16:45:33,1/5/2018 16:45:33,Nikon,"",Leica,"",G1056208677,TRUE,"Dell offers three different variants of the Inspiron 15-5547, with a faster Intel Core i7-4510U CPU and an optional touchscreen being available.","I don't really need a better digital canon/<span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Leica:[OBJECT_B]</span> , I need a digital Yashicamat, or a Mamiya press 23.","I don't really need a better digital canon/*Nikon*/§Leica$ , I need a digital Yashicamat, or a Mamiya press 23.",,
1532715668,1/5/2018 16:45:33,1/5/2018 16:45:33,Toyota,"",BMW,"",M1990059361,TRUE,GM's competition wasn't just Ford and Chrysler.,"Personally I would drive a pickup truck before a <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> or Lexus SUV, I feel the same was about the Porsche and <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> SUV's as well, I like my SRX Caddy better than these too.","Personally I would drive a pickup truck before a *Toyota* or Lexus SUV, I feel the same was about the Porsche and §BMW$ SUV's as well, I like my SRX Caddy better than these too.",,
1532715669,1/5/2018 16:45:33,1/5/2018 16:45:33,Audi,"",Mercedes-Benz,"",F743428338,TRUE,Witness Honda and Nissan.,"For example, if I were in a position to choose between an Alpha Romeo and a <span style=""color: #9A14B2; font-weight: bold"">Mercedes-Benz:[OBJECT_A]</span>, BMW, <span style=""color: #6CB219; font-weight: bold"">Audi:[OBJECT_B]</span>, or Porche version of that product, that Italian variant had better offer A LOT more value and much better price for me to even consider it.","For example, if I were in a position to choose between an Alpha Romeo and a *Mercedes-Benz*, BMW, §Audi$, or Porche version of that product, that Italian variant had better offer A LOT more value and much better price for me to even consider it.",,
1532715670,1/5/2018 16:45:33,1/5/2018 16:45:33,Microsoft,"",Sony,"",N2262636633,TRUE,"But this week PC Magazine columnist John Dvorak speculates that the company could be about to make a switch itself, from Motorola/IBM chips to faster Intel ones.","<span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> planned poorly, and underestimated <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> and Nintendo.","*Sony* planned poorly, and underestimated §Microsoft$ and Nintendo.",,
1532715671,1/5/2018 16:45:33,1/5/2018 16:45:33,Cadillac,"",Lexus,"",M2087168471,TRUE,There's far better Ford and Chevrolet full sizes than Toyota in 2012.,"Reliability for domestic autos is much better for long term reliability than you think, In JD Powers survey for long term reliability, cars on the road for four years, domestic nameplates held 3 of the top 5 spots, Buick was in 2nd place <span style=""color: #9A14B2; font-weight: bold"">Lexus:[OBJECT_A]</span> placed 1st, <span style=""color: #6CB219; font-weight: bold"">Cadillac:[OBJECT_B]</span> and Lincoln also placed in the top 5.","Reliability for domestic autos is much better for long term reliability than you think, In JD Powers survey for long term reliability, cars on the road for four years, domestic nameplates held 3 of the top 5 spots, Buick was in 2nd place *Lexus* placed 1st, §Cadillac$ and Lincoln also placed in the top 5.",,
1532715672,1/5/2018 16:45:33,1/5/2018 16:45:33,Gigabyte,"",Asus,"",L1812887545,FALSE,"As Palm, Nokia, Blackberry and Motorola didn't.","No, it doesn't have to be <span style=""color: #9A14B2; font-weight: bold"">Asus:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Gigabyte:[OBJECT_B]</span>.","No, it doesn't have to be *Asus* or §Gigabyte$.",,
1532715673,1/5/2018 16:45:33,1/5/2018 16:45:33,Intel,"",Dell,"",E564025158,TRUE,"But, like Ford, Chrysler is talking retail.","<span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> offers three different variants of the Inspiron 15-5547, with a faster <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> Core i7-4510U CPU and an optional touchscreen being available.","*Dell* offers three different variants of the Inspiron 15-5547, with a faster §Intel$ Core i7-4510U CPU and an optional touchscreen being available.",,
1532715674,1/5/2018 16:45:33,1/5/2018 16:45:33,Ford,"",Chrysler,"",F816431919,FALSE,"Heck, if Microsoft can make a decent keyboard cover, you would think Apple could, right?","GM's competition wasn't just <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span>.",GM's competition wasn't just *Ford* and §Chrysler$.,,
1532715675,1/5/2018 16:45:33,1/5/2018 16:45:33,Honda,"",Nissan,"",T3204775043,FALSE,"Intel runs one of the better-known ones, as does IBM.","Witness <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>.",Witness *Honda* and §Nissan$.,,
1532715676,1/5/2018 16:45:33,1/5/2018 16:45:33,IBM,"",Intel,"",D419845334,TRUE,"Certainly possible, although in that case we should rightly be blaming Intel (and Apple for not negotiating harder, they've definitely got leverage).","But this week PC Magazine columnist John Dvorak speculates that the company could be about to make a switch itself, from Motorola/<span style=""color: #9A14B2; font-weight: bold"">IBM:[OBJECT_A]</span> chips to faster <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> ones.","But this week PC Magazine columnist John Dvorak speculates that the company could be about to make a switch itself, from Motorola/*IBM* chips to faster §Intel$ ones.",,
1532715677,1/5/2018 16:45:33,1/5/2018 16:45:33,Ford,"",Toyota,"",Q2667501305,TRUE,"-$470: Gigabyte OC 7970: gone, retaining Asus GTX570 from 2011.","There's far better <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> and Chevrolet full sizes than <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> in 2012.",There's far better *Ford* and Chevrolet full sizes than §Toyota$ in 2012.,,
1532715678,1/5/2018 16:45:33,1/5/2018 16:45:33,Nokia,"",Motorola,"",C371524481,FALSE,"in 2000 Microsoft bought ""Femail"" from IBM and instantly made it better.","As Palm, <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span>, Blackberry and <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span> didn't.","As Palm, *Nokia*, Blackberry and §Motorola$ didn't.",,
1532715680,1/5/2018 16:45:33,1/5/2018 16:45:33,Ford,"",Chrysler,"",D401223929,FALSE,Mobile Nokia 15           Motorola 6           HTC 10,"But, like <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span> is talking retail.","But, like *Ford*, §Chrysler$ is talking retail.",,
1532715681,1/5/2018 16:45:33,1/5/2018 16:45:33,Microsoft,"",Apple,"",F868015374,TRUE,"They are headed a much better direction than Honda, Toyota,Mitsubishi, and Nissan.","Heck, if <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> can make a decent keyboard cover, you would think <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> could, right?","Heck, if *Microsoft* can make a decent keyboard cover, you would think §Apple$ could, right?",,
1532715682,1/5/2018 16:45:33,1/5/2018 16:45:33,IBM,"",Intel,"",I1295502635,TRUE,"If you go with the Audi TT, you'll have a much easier time finding a large enough space to park than you will with the Lexus IS 350C.","<span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> runs one of the better-known ones, as does <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>.","*Intel* runs one of the better-known ones, as does §IBM$.",,
1532715683,1/5/2018 16:45:33,1/5/2018 16:45:33,Apple,"",Intel,"",D462642967,TRUE,"And saying there are no decent lenses for the NEX (E) mount when you take into account all the non OEM options is just patently ridiculous, unless you actually think that all Nikon, Canon, Leica, Zeiss etc glass is clearly rubbish!","Certainly possible, although in that case we should rightly be blaming <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> (and <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> for not negotiating harder, they've definitely got leverage).","Certainly possible, although in that case we should rightly be blaming *Intel* (and §Apple$ for not negotiating harder, they've definitely got leverage).",,
1532715684,1/5/2018 16:45:33,1/5/2018 16:45:33,Gigabyte,"",Asus,"",A81278831,FALSE,"A GTO may be faster there, but modified GT's built by Ford Racing placed 1-2 at the Grand American Cup Road Race at Daytona beating out stiff, established competition such as similarly race-prepped Grand Sport class Porsche 996s, 350Zs, Caddy CTS-Vs, a Firebird, and BMW M3s.","-$470: <span style=""color: #9A14B2; font-weight: bold"">Gigabyte:[OBJECT_A]</span> OC 7970: gone, retaining <span style=""color: #6CB219; font-weight: bold"">Asus:[OBJECT_B]</span> GTX570 from 2011.","-$470: *Gigabyte* OC 7970: gone, retaining §Asus$ GTX570 from 2011.",,
1532715685,1/5/2018 16:45:33,1/5/2018 16:45:33,Microsoft,"",IBM,"",H1225288979,TRUE,Toyota and Honda have bailed.,"in 2000 <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> bought ""Femail"" from <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> and instantly made it better.","in 2000 *Microsoft* bought ""Femail"" from §IBM$ and instantly made it better.",,
