id	sentence	a	b	without_marker
2763	And our ceylon spinach, which we had harvested in anticipation of the cyclone, lasted really well in a big tupperware container for about 6 days.	Ceylon	Cyclone	True
2764	Over 8 hours after, there was not a single tweet by Daily Mirror , Ceylon Today or Ada Derana about the cyclone.	Ceylon	Cyclone	True
2765	Stats for Biodegradable Vases Trending: Older & Mild Traction: 3,413 clicks in 286 w Interest: 2.1 minutes Concept: Ceylon Paper Pottery Related: 66 examples / 51 photos Segment: Females, 18-35 Comparison Set: 24 similar articles, including: illusionist vases, crystalline hygiene, and water cyclone vases.	Ceylon	Cyclone	True
2766	We also have Mesa/Boogie Triple Rectifiers and our lead guitarist has a Randall V-Max and Cyclone.	Mesa	Cyclone	False
2767	The daughter of former Hawai'I all-conference standout Caroline (Taeatfa) Hudson, the future Cyclone was named Mesa League Player of the Year at in both 2010 and 2011.	Mesa	Cyclone	False
2768	Framus Cobra, Mesa Mark III, VHT Deliverance, Ampeg SS150 Splawn OS 2x12 & two 4x12's	Mesa	Cobra	False
2769	Engl Invader Engl Powerball Rivera K-Tre EVH 5150 III Framus Cobra Mesa Mark 5	Mesa	Cobra	False
2770	24 Apr 2010 20:00 Detroit Bar w/High On Fire, Black Cobra, Bison B.C. Costa Mesa, California	Mesa	Cobra	False
2771	Ibanez RGT220H Schecter C1 Elite Ibanez EWC30 Maxon OD-808 Framus Cobra Peavey 5150 MK1 Block Letter ENGL E530 Preamp Mesa Boogie Standard Rectifier 4x12	Mesa	Cobra	False
2772	He plays solo in various capacities-chamber music, electro-acoustic noise, folk-and is in multiple bands including Death Convention Singers (formerly cobra//group), Tenderizor and Mesa Ritual.	Mesa	Cobra	False
2773	Group Five Limited 1025 W. First Ave., Suite A Mesa, AZ 85210 (480) 610-1202 Manufactures Cobra replicas: Approx Price: Kit $6,250; Turnkey $29,500	Mesa	Cobra	False
2774	Smoke and Feathers, Ume, Little Lo, Freshmillions, Sphynx, The Shears, Stella Rose, Ghostbunny, Neon Cobra, Stampede Mesa, Megabig at the Parish [ a ] [ m ] [ + ] [5pm doors, all ages]	Mesa	Cobra	False
2775	I was lucky enough to see the blue Cobra #1 several times when it was one of the occupants at the now-closed Cunningham Museum in Costa Mesa.	Mesa	Cobra	False
2776	1. framus cobra 2. mesa dual rectifier 3. 5150 4. line 6 flextone HD 5. line 6 spider 2x12 6. peavey classic VT 2x12 (not had a chance to really get to know the sovtek yet) ...no others worth mentioning	Mesa	Cobra	False
2777	B&W 804S,ROTEL RB-1582/RC-1580,Pioneer PD-50S, VSX-LX55,FOCAL CC800V, B&W DM603,, Diezel VH4-Mesa Recto 2x12,PS3,Samsung UE40D6500 cavo alimentazione:furutech.cavi segnale:audioquest king cobra-thender,cavi potenza:viablu sc4silver	Mesa	Cobra	False
2778	(Costa Mesa, CA) - The 38th Annual Cobra Owners Club of America Orange County "Concours De Nice" car show was held on Sunday, June 10, 2012 at the Park Mall at South Coast Plaza.	Mesa	Cobra	False
2779	People have told me that the Cobra picks up where the Mesa Boogie Rectifiers left off, and does pretty much everything they can do at their absolute best but better / tighter / smoother.	Mesa	Cobra	False
2780	Surveillance products include the Airborne Warning and Control System radar, the Multi-role Electronically Scanned Array (MESA) radar, the MP-RTIP, the ship-board Cobra Judy Replacement radar, and multiple payloads on the P-8A.	Mesa	Cobra	False
2781	Red Mesa.	Mesa	Red	False
2782	Red Mesa	Mesa	Red	False
2783	About Red Mesa	Mesa	Red	False
2784	The Red Mesa Valley	Mesa	Red	False
2785	Mesa Red Mountain	Mesa	Red	False
2786	Mesa Red - VA	Mesa	Red	False
2787	Red Mesa Cantina	Mesa	Red	False
2788	Red Cloud Mesa 771.	Mesa	Red	False
2789	About Red Mesa Cantina	Mesa	Red	False
2790	Red Mesa, AZ.	Mesa	Red	False
2791	Red Mesa Throw	Mesa	Red	False
2792	Red Mesa man stabbed	Mesa	Red	False
2793	Red Mesa News	Mesa	Red	False
2794	After a lot of crazy things -- including a hack to the Homebrew source code to use wget, I discovered a much easier way to get curl to work with a SOCKS5 proxy server instead.	Curl	Hack	False
2795	hack squats 270 7x8 standing leg curl 100x10 5 sets drops 85, 70, 55, 40, 25 10 reps each extensions 100 10x10 again way too easy...next time it will be worse elliptical 20 minutes, level 1, 2 mph/5 mph, 1 minute intervals	Curl	Hack	False
2796	Mad Cobra	MAD	Cobra	False
2797	Mad Cobra.	MAD	Cobra	False
2798	About Mad Cobra	MAD	Cobra	False
2799	Mad Cobra - Happen 05.	MAD	Cobra	False
2800	Mad Cobra - See & Talk.mp3	MAD	Cobra	False
2801	mad cobra - dead tonight.mp3	MAD	Cobra	False
2802	- by Mad Cobra	MAD	Cobra	False
2803	[Mad Cobra reggae chorus]	MAD	Cobra	False
2804	[Mad Cobra continued]	MAD	Cobra	False
2805	CRIMOLOGY: MAD COBRA 36.	MAD	Cobra	False
2806	Mad Cobra 94.	MAD	Cobra	False
2807	I've mad a "Mark" for your hack:	MAD	Hack	False
2808	Realm Of The Mad God Hack Download	MAD	Hack	False
2809	He mad we hack his computer.	MAD	Hack	False
2810	I hack myself like a mad man.	MAD	Hack	False
2811	He is opinionated political hack or mad dog.	MAD	Hack	False
2812	Realm Of The Mad God Gold Hack 2015 - YouTube	MAD	Hack	False
2813	Free Realm of The Mad God Cheats Codes Hack Download	MAD	Hack	False
2814	trust me, I am not mad about this hack.	MAD	Hack	False
2815	Hack why aren't you mad at your friend.	MAD	Hack	False
2816	Investigating Easy Solutions For Realm of the Mad God Hack	MAD	Hack	False
2817	Realm of the mad god hack no survey.	MAD	Hack	False
2818	i might have mad a mistake in porting the hack :)	MAD	Hack	False
2819	Mie From Sewing Like Mad: Culottes Shorts Pattern Hack !	MAD	Hack	False
2820	Mad George.	MAD	GEORGE	False
2821	By George, I'm mad.	MAD	GEORGE	False
2822	George Soros is mad.	MAD	GEORGE	False
2823	George Colligan: Mad Science	MAD	GEORGE	False
2824	You're mad, George."	MAD	GEORGE	False
2825	George was mad.	MAD	GEORGE	False
2826	George Mad Plume - walking.	MAD	GEORGE	False
2827	George Clooney is mad.	MAD	GEORGE	False
2828	George Ca??? Mad Bomber . . . . .	MAD	GEORGE	False
2829	George [Levin] is mad!	MAD	GEORGE	False
2830	George Kharat is mad.	MAD	GEORGE	False
2831	TO GEORGE WASHINGTON mad.	MAD	GEORGE	False
2832	And much rarer that a reproduction Cobra kit car! Very solid, low rust straight body with steel fender flares with some paint flaws.	Rust	Cobra	True
2833	Rust Hack	Rust	Hack	False
2834	Rust Hack V2.6.	Rust	Hack	False
2835	Over 40 Features in Our New Rust Hack	Rust	Hack	False
2836	Is there a Rust Hack I can buy?	Rust	Hack	False
2837	Knocking the Rust off of the Anti-Hack Act	Rust	Hack	False
2838	Just avoid rust and ghetto hack ( don't look at me! lol)	Rust	Hack	False
2839	And you'll probably be getting the hack and pack special at $300 for rust holes.	Rust	Hack	False
2840	RUST, GEORGE	Rust	GEORGE	False
2841	Rust, George, 1280.	Rust	GEORGE	False
2842	RUST (George) 253, 281.	Rust	GEORGE	False
2843	GEORGE RUST, General Manager.	Rust	GEORGE	False
2844	George Rust-D'Eye	Rust	GEORGE	False
2845	il GEORGE RUST.	Rust	GEORGE	False
2846	Children, George Rust, b.	Rust	GEORGE	False
2847	GEORGE RUST, Gcnornl Managor.	Rust	GEORGE	False
2848	The Mercantile Agency, GEORGE RUST.	Rust	GEORGE	False
2849	The Mercantile Ages GEORGE RUST.	Rust	GEORGE	False
2850	GEORGE RUST , D.D. (1664-1667).	Rust	GEORGE	False
2851	6. George Bushellcarrot rust fly).	Rust	GEORGE	False
2852	mar 13-3tawts GEORGE RUST.	Rust	GEORGE	False
2853	I fly JAL every year back and forth to the US.	JAL	Forth	False
2854	Alarmed, many telephoned the Agra Jal Sansthan (water utilities department) officials, but no satisfactory explanation came forth.	JAL	Forth	False
2855	It is like water, called in different languages by different names, such as 'jal,' 'pani,' and so forth.	JAL	Forth	False
2856	[ 2 ] Other explanation put forth by Julaha themselves include " jal (net), jils (decorated) or uila (lighted up, or white)".	JAL	Forth	False
2857	Formed All-Ceylon Harbour and Dock Workers Union, 1946.	Harbour	Ceylon	False
2858	S.T. Braconglen FD283, Sold to Ceylon Sank in Colombo Harbour.	Harbour	Ceylon	False
2859	H.M.A.T. Canberra - Photo (Coaling at Colombo Harbour, Ceylon) 7,707 ton passenger / cargo ship.	Harbour	Ceylon	False
2860	The Russian Navy's 6500 ton light cruiser Askold in the harbour of the Ceylon capital.	Harbour	Ceylon	False
2861	KENYACASTLE shares Dar-es-Salaam Harbour with the British cruiser HMS CEYLON - PHOTO Ron Bullock.	Harbour	Ceylon	False
2862	This Boston Harbour Tea is a blend of superior teas from Darjeeling, India and Ceylon.	Harbour	Ceylon	False
2863	The president of the All Ceylon Harbour Common Employees' Union, parliamentarian...	Harbour	Ceylon	False
2864	The fine harbour of Trincomalee attracted the British and in 1802 Ceylon became a Crown colony.	Harbour	Ceylon	False
2865	What happened at Pearl Harbour had a huge impact on Ceylon.	Harbour	Ceylon	False
2866	This was followed, early in the next year, by the capture of Trincomali, the finest harbour in Ceylon.	Harbour	Ceylon	False
2867	TENEDOS (Lt Cdr R Dyer), 5th April 1942, Indian Ocean, Colombo harbour, Ceylon - by Japanese carrier bombers.	Harbour	Ceylon	False
2868	They also provided Security to the Ceylon Petroleum Corporation (CPC), Janatha Estate Development Board (JEDB) and the Colombo Harbour.	Harbour	Ceylon	False
2869	Supply and Oil are being moved to Oz, Ceylon, Pago-Pago, Suva and Dutch Harbour as well.	Harbour	Ceylon	False
2870	The bicyclist was dragged south on Euclid Avenue, from Acacia Street to west Elm Street.	Euclid	Elm	False
2871	The Report also identifies reconstruction of the existing Elm, Atlas and Euclid Streets.	Euclid	Elm	False
2872	This structure is located on the northeast corner of the intersection of Elm Street and Euclid Avenue, Ludlow, Kentucky.	Euclid	Elm	False
2873	LOST DOG FEMALE 31 Mar 2015 Locale: Euclid, Elm Markings: solid dark brown Additional: has contact info listed on collar.	Euclid	Elm	False
2874	Then came East End Artstop on Elm Tree Lane, Bluegrass shelter on Newtown Pike and Gardenstop on Euclid Avenue.	Euclid	Elm	False
2875	LIBBY, Ed^ward Kelway, 2 1324 Euclid Street, N.W., Washington 9, D.C. LIMBER, Wayne Stevenson, L 166 Elm Street, Montpelier, Vt.	Euclid	Elm	False
2876	LIBBY, Edward Kelway, 2 G.H. 1324 Euclid Street, N.W., Washington 9, D.C. LIMBER, Wayne Stevenson, 1 56 Bn 166 Elm Street, Montpelier, Vt.	Euclid	Elm	False
2877	The district is large, from 14th on the north to Euclid on the south, with Pine and Elm streets serving as the west and east boundaries, respectively.	Euclid	Elm	False
2878	The victims, ages 24 and 26, were outside near the garage at the home on Elm Street, west of Euclid Avenue, police said.	Euclid	Elm	False
2879	The Samuel Reed No. 478 Lodge of Ludlow, established in 1869, built a three-story Masonic Hall in 1884, on the northeast corner of Elm and Euclid Sts.	Euclid	Elm	False
2880	Number 7436 South Euclid Avenue - a classical reference to the Greek mathematician which found an appropriate echo in Michelle's subsequent respect for traditional learning - even has a small garden, shaded by a large elm tree, and an ornate stone bench.	Euclid	Elm	False
2881	Paired with your hammock or favorite spot to lounge outdoors, this Euclid side table by West Elm is the perfect surface to rest your summer reading and refreshing cocktail.	Euclid	Elm	False
2882	The project includes performing underground improvements and rehabilitating 1.1 miles of road on Oak Street between Western Avenue and Main Street, Euclid Avenue between Hawthorne Boulevard and Oak Street, Forest Avenue between Maple and Oak streets, and the north-south alley between Oak and Elm streets, east of Western Avenue, according to village records.	Euclid	Elm	False
2883	The project includes performing underground improvements and rehabilitating 1.1 miles of road on Oak Street between Western Avenue and Main Street, Euclid Avenue between Hawthorne Boulevard and Oak Street, Forest Avenue between Maple and Oak streets, and the north-south alley between Oak and Elm streets, east of Western Avenue.	Euclid	Elm	False
2884	It descends from Mesa, Modula-2, and Cedar, and resembles Oberon and Euclid.	Euclid	Mesa	False
2885	Several modern programming languages, including Ada, Euclid, Mesa, and Modula, implement these control capabilities.	Euclid	Mesa	False
2886	Concurrent object-oriented, object-based or module-based languages include Simula, Modula-3, Mesa, Ada, Orca, Sather, and Euclid.	Euclid	Mesa	False
2887	As the revised Modula-3 Report states, the language was influenced by other languages such as Mesa , Cedar , Object Pascal , Oberon and Euclid .	Euclid	Mesa	False
2888	Featured churches include College Center Covenant, Euclid Evangelical, First Evangelical United Brethren, First Church of God, and La Mesa Church of God.	Euclid	Mesa	False
2889	Seth Rosenthal and Rachel Pearlman bought property on 57 Euclid ... John Miller and Sandra Miller bought property on 33 Zani Lane from J. Mario Mesa for $500,000.	Euclid	Mesa	False
2890	We leave it as an exercise for the reader to recast the module facilities of Ada, CIA), Euclid, and Mesa in the forms of Pebble.	Euclid	Mesa	False
2891	That plan would add two lanes for most of that same stretch but stop at Euclid Street in Fountain Valley and leave most of Costa Mesa untouched.	Euclid	Mesa	False
2892	Ever since the San Diego (405) Freeway was finished in the Costa Mesa area, we could not understand why the California Department of Transportation did not complete the expansion from the Euclid Street interchange northward to relieve the bottleneck.	Euclid	Mesa	False
2893	Keywords: aggregation, Ambler, California Coastal Commission, coal, conceptual severance, deprivation, eminent domain, Euclid, Federal Circuit, Henry George, Kennedy, land, Mahon, Massachusetts, Penn Central Transportation Co. v. City of New York, Pennsylvania, Rehnquist, socially created, Sweetwater Mesa	Euclid	Mesa	False
2894	aggregation, Ambler, California Coastal Commission, coal, conceptual severance, deprivation, eminent domain, Euclid, Federal Circuit, Henry George, Kennedy, land, Mahon, Massachusetts, Penn Central Transportation Co. v. City of New York, Pennsylvania, Rehnquist, socially created, Sweetwater Mesa	Euclid	Mesa	False
