id,caption,sentence,object_a,object_b,predicted,gold
229,Bag-Of-Words,harvard Head Coach Tim Murphy opening statement: Obviously it as a very solid win over princeton last week.,harvard,princeton,BETTER,NONE
1482,Bag-Of-Words,"After abandoning Ruby (until they calm down), I started exploring Perl and C/C++ with much better results.",Ruby,Perl,NONE,WORSE
704,Bag-Of-Words,"All my friends who have computers was still running Windows 98, and I recall that Windows XP ran muuuuuuuuuuuch faster than 98 in my (still outdated) AMD Athlon 700MHz.",Windows 98,Windows XP,NONE,WORSE
2236,Bag-Of-Words,Developers won't view Amazon as any better than Apple.,Amazon,Apple,BETTER,WORSE
879,Bag-Of-Words,"Overall, they conclude that the next generation cell product needs minor hardware change to scale efficiently for double precision work, but that the first generation is already between 3 and 60 times faster, and between 10 and 200 times more power efficient, than its competitors - numbers to keep in mind when you think about Apple's triumph in arranging to get dual core Xeon CPUs from Intel for only slightly more than than four times the $89 Sony is estimated to pay for an 8+1 cell at 3.2Ghz.",Intel,Sony,BETTER,NONE
1,Bag-Of-Words,"Note, that because of my own terrible experiences with Windows Vista, I had dutifully remained on Windows XP, accepting the fact that my environment continued to get slower and slower in between more frequent cleaning reinstall cycles.",Windows Vista,Windows XP,NONE,WORSE
469,Bag-Of-Words,"Tim Bray, Sun's director of Web technologies, said some scripting languages, such as Python, can be easier to learn than Java, but others, such as Perl, are harder.",Python,Perl,WORSE,BETTER
294,Bag-Of-Words,"Yes, it's not elegant in pure Java (though Scala is much nicer), but it's effective and can be quite fase.",Java,Scala,NONE,WORSE
2257,Bag-Of-Words,Our Sources tell us that Pepsi felt that Lynxxx who spent the better part of 2011 Touring and doing TV/Radio interviews has been career dead for just too long and this is affecting their brand presence in Nigeria which is currently controlled by arch rival Coca-Cola.,Pepsi,Coca-Cola,NONE,WORSE
22,Bag-Of-Words,"Unless you are working experienced Python web developers, PHP is easier to get started with.",Python,PHP,NONE,WORSE
2215,Bag-Of-Words,By the time Sony does get a foothold Microsoft will release something better.,Sony,Microsoft,NONE,WORSE
790,Bag-Of-Words,"missouri is a decent team and I expect them to give Florida, Tennessee, and South carolina all they can handle and win 2 of those games.",missouri,carolina,NONE,BETTER
826,Bag-Of-Words,"Thereâ(TM)s another damaging situation: You can complain about itunes and subscription sites being damaging to copyright owners and having inferior audio quality, but one of the worst culprits is youtube.",itunes,youtube,WORSE,BETTER
1523,Bag-Of-Words,espn gets much better and fox falls apart - how can that be?,espn,fox,NONE,BETTER
1011,Bag-Of-Words,I have it installed on my Windows XP system as well as an older (and considerably slower) Windows 98 machine.,Windows XP,Windows 98,WORSE,BETTER
2412,Bag-Of-Words,"As Microsoft tries to promote its latest Windows 8 OS in a better and wider fashion, the company has already announced killing its Windows XP and Office 2003 suite on April 8.",Windows 8,Windows XP,BETTER,NONE
621,Bag-Of-Words,A plywood boat better than a steel one?,plywood,steel,BETTER,NONE
767,Bag-Of-Words,Surface + Dell + HP + Asus + ???)  Did several other vendors with smaller and/or cheaper Windows tablets do as well as or better than Microsoft?,Dell,Microsoft,BETTER,NONE
986,Bag-Of-Words,"google Analytics for youtube, only better",google,youtube,NONE,BETTER
208,Bag-Of-Words,It is easier to install and seems to work well with Windows XP but crashed a lot on Windows 98 (at least when I tested it).,Windows XP,Windows 98,NONE,BETTER
1190,Bag-Of-Words,"There are a lot of folks out there ready to adopt Scala simply as a ""better Java.",Scala,Java,NONE,BETTER
2050,Bag-Of-Words,"However, this does not take into consideration whether the code is optimized better for a specific platform, the quality of the drivers and the OpenCL stack (which does not perform as well as CUDA on NVidia).",OpenCL,CUDA,NONE,WORSE
726,Bag-Of-Words,"I like this suv better than any of my past vehicles- jeep Grand Cherokee, MB ML320, Cadillac SRX, Infiniti QX4.",suv,jeep,NONE,BETTER
418,Bag-Of-Words,"People might choose to use PostgreSQL because they hate Oracle, or MySQL because it's easier to find hosting, or either product because they know it better, and that's totally legitimate and perhaps worth talking about, but - partly in the interests of harmony among communities that ought to be allies - it's not what I'm going to talk about here.",PostgreSQL,Oracle,NONE,BETTER
664,Bag-Of-Words,Supposedly their data proved that Windows 7 was an even bigger memory hog than Windows Vista and much worse when compared with Windows XP.,Windows Vista,Windows XP,WORSE,NONE
1865,Bag-Of-Words,"And if Amazon can get a decent selection of music available, then this will be a major shot across the bow of Apple.",Amazon,Apple,WORSE,NONE
1957,Bag-Of-Words,"Use your knife to get to places faster, but also use your pistol if your not sure the area is clear.",knife,pistol,WORSE,NONE
2021,Bag-Of-Words,Is Python better than Perl?,Python,Perl,BETTER,NONE
1789,Bag-Of-Words,Also I think the high end canon lenses are better than the top Nikon ones these day (although neither matches zeiss/Leica lenses).,Nikon,Leica,NONE,WORSE
159,Bag-Of-Words,I drive a Chevrolet Trailblazer...not much different than the Envoy...and don't think it's outdated...I don't think Ford or Chrysler has done any better?,Chevrolet,Ford,WORSE,BETTER
950,Bag-Of-Words,I was also surprised at how robust the query planner and optimizers are compared to Oracle when our performance testing found PostgreSQL to be faster.,Oracle,PostgreSQL,NONE,WORSE
1215,Bag-Of-Words,Is a BMW/Benz 5x better than a Honda Civic?,BMW,Honda,BETTER,NONE
441,Bag-Of-Words,"Not sure, but I am sure that Chrysler can not do 25%+ better than GM and Toyota.",Chrysler,Toyota,BETTER,WORSE
2174,Bag-Of-Words,Thats like saying Michael Jordan could hit a baseball better than Babe Ruth because of his superior basketball skills.,baseball,basketball,BETTER,NONE
1423,Bag-Of-Words,"I don't know if Sony would be better than Dell, or any other make for that matter.",Sony,Dell,BETTER,NONE
1978,Bag-Of-Words,"While Gordon's Chevrolet excelled at the end, Busch's Toyota never got better.",Chevrolet,Toyota,NONE,BETTER
1017,Bag-Of-Words,"Docter continued her solid play in Saturday's home defeat of cornell, leading harvard with 13 kills.",cornell,harvard,NONE,WORSE
1440,Bag-Of-Words,"Generally speaking, in a ""squeeze the brakes as hard as possible and let ABS take over"" kind of stop, the Yamaha and the Honda, with their faster cycling times, will out-stop the BMW by several feet.",Honda,BMW,NONE,BETTER
2228,Bag-Of-Words,For the moment though Gene Smith has to be hoping these problems will go away faster than the Nissan 350z Pryor drives or OSU's future looks more explosive than a Ford Pinto!,Nissan,Ford,BETTER,NONE
34,Bag-Of-Words,"Yamauchi: ps3 dev was harder than anticipated, pushed psp out",ps3,psp,BETTER,WORSE
1696,Bag-Of-Words,"Windows 7 boots much faster than Windows Vista-but surprisingly, no faster than Windows XP.",Windows Vista,Windows XP,BETTER,WORSE
2277,Bag-Of-Words,What if I can't find any aspect of PHP that is better than Ruby?,PHP,Ruby,BETTER,NONE
888,Bag-Of-Words,"I think the Toyota stopped fine, but the Nissan was definitely better.",Toyota,Nissan,NONE,WORSE
1684,Bag-Of-Words,"Jefferson, LA USA LUKE: Is Perl better than Python?",Perl,Python,BETTER,NONE
204,Bag-Of-Words,Glass Fiber reinforced plastic technology is an innovative technology that is rapidly replacing the conventional materials such as concrete due to its superior properties.,plastic,concrete,NONE,BETTER
991,Bag-Of-Words,"I actually use my own custom-rolled flavor of Haml that is less Ruby-like, and I think it maps a bit better to the stylesheet and JavaScript.",Ruby,JavaScript,WORSE,BETTER
901,Bag-Of-Words,"and dont even start with the ""Microsoft greed monopoly"" thing, Apple is 10X worse""",Microsoft,Apple,NONE,BETTER
853,Bag-Of-Words,"States with 10 percent unemployment or worse included Nevada, 14.2; Rhode Island, 11.3; michigan 10.7; South carolina, 10.5; Oregon, 10.4; Kentucky, 10.4; Georgia, 10.4; and Mississippi 10.1.",michigan,carolina,NONE,WORSE
2140,Bag-Of-Words,"Generally Toyota appears to build well solid if boring cars, but this is a Ford class failure, e.g.",Toyota,Ford,WORSE,BETTER
197,Bag-Of-Words,"The hardware (Sony) feels cheap and easy to break compared to my 4-year old Dell, which feels solid.",Sony,Dell,NONE,WORSE
831,Bag-Of-Words,"Go ahead Apple, try and outsell Toshiba in japan when Toshiba has the same or better product with Intel inside.",Apple,Intel,BETTER,NONE
1012,Bag-Of-Words,The new Windows 7 is said to be so much better than the problems ridden Windows Vista and is a considerable improvement on Windows XP.,Windows Vista,Windows XP,NONE,WORSE
2223,Bag-Of-Words,"This change has already started effecting users, many users of services such as itunes had complained of much slower download speeds when using google or Open DNS.",itunes,google,WORSE,BETTER
185,Bag-Of-Words,"First nite enjoyed with grilled porterhouse steak, 2nd nite (it tasted even better) with salad, candied carrots and crusty bread!",steak,bread,NONE,WORSE
2091,Bag-Of-Words,ur kidding right ?? i use core i5 and 4gb ram with this graphics 45 fps no less than that number iam sure i can i make it (and any game) hit 120 fps simply doing 1 thing which is installing the ugly Windows XP sp3 (it dont even compare to Windows 8 beauty) but its about 3 times faster,Windows XP,Windows 8,NONE,WORSE
2033,Bag-Of-Words,"Robert Kubica was second fastest in his BMW Sauber, just four-tenths shy of pace-setter Glock while Nico Rosberg posted the third best time just a fraction slower in his Williams Toyota.",BMW,Toyota,WORSE,NONE
2322,Bag-Of-Words,"As far as benchmark performance is concerned, the Intel Atom Z2760 recorded 3min 36sec in our Blender 3D rendering test, which is over 15sec slower than the Dell Latitude 10 and HP ElitePad 900 tablets, and only a 24sec faster than one of the last netbooks we saw back in 2010, the Acer Aspire Happy.",Intel,Dell,BETTER,WORSE
1949,Bag-Of-Words,JavaScript is just as bad as PHP if not worse now that someone's tried to port it to server side.,JavaScript,PHP,NONE,WORSE
2010,Bag-Of-Words,"It's a decent rival to the Mercedes-Benz CLA45 AMG, though the Mercedes still wins when it comes to power output; let's hope Audi hurries up and brings out a new RS 3.",Mercedes-Benz,Audi,WORSE,BETTER
700,Bag-Of-Words,I consider Windows 7 very efficient and Windows 8 is even better.,Windows 7,Windows 8,NONE,WORSE
597,Bag-Of-Words,Renault also clinched the Constructors Championship over Ferrari.,Renault,Ferrari,NONE,BETTER
245,Bag-Of-Words,"Acer Travelmate 8372 and Aspire 3820, Dell Vostro V130, Samsung QX310 all have inferior displays; Sony Vaio S13 and Apple MacBook Air aren't as expensive; Sony Vaio...",Dell,Apple,NONE,WORSE
2239,Bag-Of-Words,"Compared with Windows XP, Windows Vista does a better job of helping to prevent hostile programs and Web sites from attacking your PC.",Windows XP,Windows Vista,NONE,WORSE
1360,Bag-Of-Words,Try shooting a wedding on a manual focus Hasselblad and a Nikon F3 or worse still a Leica ;),Nikon,Leica,NONE,BETTER
1222,Bag-Of-Words,The emphasis is surprisingly different: Scala is very much about better component oriented programming for the Java platform.,Scala,Java,BETTER,NONE
703,Bag-Of-Words,"Nevertheless, Audi says the A5 2.0 gets better fuel economy than any of its direct competitors from BMW and Mercedes-Benz.",Audi,Mercedes-Benz,NONE,BETTER
657,Bag-Of-Words,"In fact, they look even worse than the ps2 visuals, since the psp doesn't have quite as much graphical firepower.",ps2,psp,NONE,BETTER
705,Bag-Of-Words,"Sony, Grass Valley, Lightworks, even the inferior Apple.",Sony,Apple,NONE,BETTER
148,Bag-Of-Words,"In other news, Apple is upgrading its current lineup of MacBook Air laptops with faster processors from Intel.",Apple,Intel,NONE,BETTER
1197,Bag-Of-Words,"Groovy code often looks and feels like Java code, but is almost always simpler and easier to use.",Groovy,Java,NONE,BETTER
2209,Bag-Of-Words,The specimens with solid concrete slabs carried higher load compared to those with metal deck slabs.,concrete,metal,NONE,BETTER
137,Bag-Of-Words,Sorry but if you claim you are an IT tech and you can't figure out how to make Windows 8 work better for you than windows 7 or Windows XP then I do believe you are just a self proclaimed IT tech.,Windows 8,Windows XP,BETTER,NONE
1765,Bag-Of-Words,"When moving files Gb Ethernet is faster, when doing LOTS of small transfers, USB is faster.)",Ethernet,USB,BETTER,NONE
2004,Bag-Of-Words,"All these changes will not only make Java developer lives easier (less-painful), but also allow our Scala code to become loads faster!",Java,Scala,WORSE,NONE
63,Bag-Of-Words,"I was a noobie to Intel and Windows when I got the Dell, but I have to say that building a system is so much better.",Intel,Dell,WORSE,NONE
1795,Bag-Of-Words,"That said, Amazon will never produce better hardware than Apple does, even if it tries.",Amazon,Apple,BETTER,WORSE
1023,Bag-Of-Words,"Whatever the ds can do , wii can do better, right?",ds,wii,NONE,WORSE
2267,Bag-Of-Words,"Since 2003 I owned about 15 phones, and to be honest, Nokia and SonyEricsson will always stand high, but as I said, Siemens in the end just lost it due to not being smart enough to realise that there were/are better companies, and that you need to develop everything in the phone except for what they've just done, change the design.",Nokia,Siemens,NONE,BETTER
40,Bag-Of-Words,Java does not support Lambdas like Python or Code Blocks like Smalltalk.,Java,Smalltalk,NONE,WORSE
