caption,sentence,object_a,object_b,predicted,gold
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","However, I think Scala makes it easier to build and test JBoss AS extensions/subsystems compared to Java .",Java,Scala,NONE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",Uniformity: It is here is where the otherwise superior Toshiba E220 falls apart in relation to the Samsung E550.,Samsung,Toshiba,NONE,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",I've compared Firebird with MySQL (don't know PostgreSQL so well) and it is really better.,MySQL,PostgreSQL,NONE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","Hewlett-Packard regained the lead in worldwide PC shipments in the fourth quarter of 2003, but Dell managed to hold onto its lead for the full year, as the PC industry recorded one of its better years in recent memory, according to preliminary figures from IDC and Gartner.",Dell,Hewlett-Packard,NONE,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","The breeding of the Okami concept with the ds hardware has resulted in a game with very different strengths and weaknesses than the ps2 original -- sometimes for better, and sometimes for worse.",ds,ps2,BETTER,NONE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",pennsylvania is at 65 mph while michigan and Indiana have slower limits for trucks.,michigan,pennsylvania,NONE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","I don't know if it'll be fully functioning by the oregon game, but I'd wager that it'll look better than it ever did at michigan.",michigan,oregon,BETTER,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","The big jumps in computing power in the last few years have been around adding more CPU cores and reducing power consumption, the major software companies have been making their software run more efficiently (Windows 7 runs better on 5+ year-old hardware than Windows XP did when the hardware was brand new and Windows 8 runs even better again).",Windows XP,Windows 8,NONE,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","The PowerPC CPU (Apple had a hand in it, but it was mainly Motorola and IBM) was always a much better design than Intel's x86.",Apple,IBM,NONE,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","Second, in real world tasks using apps, all other things being equal, the iphone 5 enjoys an inherent advantage in that it mandates programmers to use Objective-C, which is a much lower-level language than the Java used in Android machines, which runs programs in the Dalvik virtual machine, creating a software that necessarily is more indirect than the iPhone programming approach and hence slower.",Java,Objective-C,BETTER,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","More challenging yet, the van's designers had only shaped the engine box for a four-cylinder engine, meaning Toyota could not fit the Previa with a V-6 engine to compete with the faster and more powerful Chrysler minivans--or those from Ford and General Motors as well.",Toyota,Chrysler,NONE,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","There are a lot of folks out there ready to adopt Scala simply as a ""better Java.",Java,Scala,NONE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","Currently the implementation uses SQLite database (I'm quite addicted to its dynamic typing), but if migrated to MySQL or larger RDBMS, it would run tons faster.",MySQL,SQLite,NONE,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",No way is Python or TCL faster than Java.,Java,Python,BETTER,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","amazon is much better, as is netflix, and hulu.",amazon,hulu,BETTER,NONE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","INCLUDES OUR EXCLUSIVE UNLIMITED MILEAGE LIFETIME POWERTRAIN WARRANTY, You won't find a better suv than this great 2014 jeep Wrangler.",suv,jeep,BETTER,NONE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","Not as attractive as Toyota or Honda and better than Dodge, Kia or Chevrolet.",Toyota,Chevrolet,BETTER,NONE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",The 2012 numbers provides better news for Samsung fans as it dethrones Nokia as the world's top cellphone manufacturer.,Nokia,Samsung,NONE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","A sweep this weekend would put them 1 point behind harvard for second, and move them to no worse than a tie with dartmouth.",harvard,dartmouth,WORSE,NONE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",Sony can now build up from the Cell and just make it more powerful and faster in the way Intel advances their tech.,Sony,Intel,NONE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","In other words, CoffeeScript is an attempt to replace JavaScript syntax with a better one based on experiences from Ruby and Python worlds.",Python,JavaScript,NONE,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","The sandwich would have been perfect with a better cooked egg, but the sausage was fennelly, tasty, and totally worth the extra 100% saturated fat.",sandwich,sausage,WORSE,NONE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","Python/Django/GeoDjango are a mature combination, with a somewhat slower, steadier development pace than Ruby/Rails/RGeo, which ...",Ruby,Python,WORSE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",Exactly like Windows XP and 7 and nothing like Windows 8. but with better performance,Windows XP,Windows 8,NONE,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","There are other languages which may be better suited than PHP if you want to see things from a different angle - I suggest that you try a functional language like Lisp, Scheme, Haskell, F#, or a weakly typed language like Python.",Python,Lisp,NONE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","No car drives nicer and safer than this one, made of a real steel, not plastic or aluminum.",steel,aluminum,NONE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",google+ is a better facebook.,google,facebook,NONE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",Perl isn't inherently a better language than Java.,Java,Perl,BETTER,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","Volkswagen improves slightly slower than the market at +28% to 10% share in May, followed by Peugeot (+52%), Mercedes (+29%), BMW (+14%), Nissan up a gargantuan 79% and Ford up an equally impressive 78%.",Ford,Nissan,NONE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","Now that I think about it, the beer being distilled couldn't be any worse than the tomato juice being distilled.",beer,juice,WORSE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",So why is Mario golf World Tour superior to Mario tennis Open?,golf,tennis,NONE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","Lo and behold, the same code runs 280 times slower when compiled as a Groovy class than its Java counterpart.",Java,Groovy,BETTER,NONE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","- QUICK MOVEMENT The speed of your player is based on the weight of your gun, so when the round starts, switching to the pistol or even better, your knife, will result in much faster movement.",knife,pistol,NONE,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",north carolina is not safer than california.,california,carolina,BETTER,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","With most Java code I seldom have to use the source, but for the Scala code it seems easier to start with the source.",Java,Scala,NONE,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",I think the problem that both Apple and Google have is that Intel is getting better at making low power x86 chips.,Google,Intel,NONE,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",Also I think the high end canon lenses are better than the top Nikon ones these day (although neither matches zeiss/Leica lenses).,Nikon,Leica,NONE,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",The emphasis is surprisingly different: Scala is very much about better component oriented programming for the Java platform.,Java,Scala,BETTER,NONE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","It would be faster to turn on Windows XP, wait 10 minutes for it to boot, and check email that way."" - TechTarget news director Bridget Botelho's husband, on the non-intuitive nature of Windows 8 on a Samsung Series 7 Slate tablet .",Windows XP,Windows 8,NONE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","Indeed is even worse; Ruby shows about 10K hits there, compared to 20K for PHP and 100K for Java.",Java,PHP,NONE,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",steel will oxidize (rust) faster than aluminum.,steel,aluminum,BETTER,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","Anyway, I think OpenGL is as fast as Direct3D or faster...",OpenGL,Direct3D,NONE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",You also shouldn't know whether the SSD is a decent quality Samsung a much slower and lower quality Toshiba.,Samsung,Toshiba,NONE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",harvard is better than Western New England and stanford is better than GGU.,harvard,stanford,BETTER,NONE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","Sales were slipping, and Chevrolet, whose cars were more expensive but also far more modern and better equipped, began to outsell Ford.",Ford,Chevrolet,NONE,BETTER
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))","Now this last system used only a 1.8GHz Opteron 144 processor as opposed to the 2.0GHz Opteron 246 of the IBM systems, so the Intel compiler is actually faster at 1093/1162.",IBM,Intel,NONE,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",After 15+ years of C++/Java and OO we would still all be better off programming in Lisp.,Java,Lisp,NONE,WORSE
"unigrams ('middle part replace', ExtractMiddlePart(processing='replace'))",Amazon literally bulldozed upcoming competitors like Microsoft and Google by using its far superior product offerings and extensive networks.,Google,Amazon,NONE,BETTER
