,id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
343,F845752998,brands,Audi,Lexus,"Handling The Lexus LS 460 has a significantly smaller turning radius than the Audi A6, allowing much better maneuverability in and out of tight spots.",0.6685,1.0,2,2,1,WORSE,2,3,2,"Handling The <span style=""color: #9A14B2; font-weight: bold"">Lexus:[OBJECT_A]</span> LS 460 has a significantly smaller turning radius than the <span style=""color: #6CB219; font-weight: bold"">Audi:[OBJECT_B]</span> A6, allowing much better maneuverability in and out of tight spots.",5,0.8010999999999999,0.4
695,B204157792,brands,Ferrari,BMW,All they deal with is Ferrari and BMW.,1.0,1.0,0,0,5,NONE,5,3,2,"All they deal with is <span style=""color: #9A14B2; font-weight: bold"">Ferrari:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>.",5,1.0,1.0
2402,T3203743585,compsci,MySQL,PostgreSQL,With this we don't want to say that PostgreSQL isn't good at many things (it is!) or that it isn't faster than MySQL Server under certain conditions.,0.6718,0.5056,0,2,3,NONE,3,3,2,"With this we don't want to say that <span style=""color: #9A14B2; font-weight: bold"">PostgreSQL:[OBJECT_A]</span> isn't good at many things (it is!) or that it isn't faster than <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span> Server under certain conditions.",5,0.60532,0.6
825,B327302331,brands,Ford,Chrysler,"Applications cover Ford, Volvo, Chrysler, Caterpillar, D...",1.0,1.0,0,0,5,NONE,5,3,2,"Applications cover <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>, Volvo, <span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span>, Caterpillar, D...",5,1.0,1.0
1933,B326420154,brands,Apple,Sony,"Apple makes a superior day to day computing machine than do Dell, HP, Sony, etc. Mac's OS is better for graphics, arts, etc.",1.0,1.0,5,0,0,BETTER,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> makes a superior day to day computing machine than do Dell, HP, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span>, etc. Mac's OS is better for graphics, arts, etc.",5,1.0,1.0
2083,M1952023621,jbt,chocolate,soda,"Our roommate came home with doughnuts, so I had one... doughnuts are worse crack to me than chocolate, soda, or almost anything else...",1.0,1.0,0,0,5,NONE,5,3,2,"Our roommate came home with doughnuts, so I had one... doughnuts are worse crack to me than <span style=""color: #9A14B2; font-weight: bold"">chocolate:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">soda:[OBJECT_B]</span>, or almost anything else...",5,1.0,1.0
2101,T3184732176,compsci,Windows XP,Windows Vista,Windows XP and Ubuntu run better than Windows Vista on the small CPU and small RAM of these computers.,1.0,1.0,5,0,0,BETTER,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> and Ubuntu run better than <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span> on the small CPU and small RAM of these computers.",5,1.0,1.0
1202,B226808438,brands,Ford,Toyota,"Although the Ford CMax Hybrid gets better fuel economy, the Toyota Hybrid system has a reputation for working extremely well.",0.6293,0.5329999999999999,1,3,1,WORSE,3,3,2,"Although the <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> CMax Hybrid gets better fuel economy, the <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Hybrid system has a reputation for working extremely well.",5,0.59078,0.6
1480,G1033025702,compsci,Python,Lisp,"I can wax lyrical about the technical superiority of languages like Self, Smalltalk and Lisp as compared to lesser languages like Java and C# (and even Ruby and Python), but this doesn't matter a jot if people just aren't 'comfortable' with these supposedly 'superior' languages.",1.0,1.0,5,0,0,BETTER,5,3,2,"I can wax lyrical about the technical superiority of languages like Self, Smalltalk and <span style=""color: #9A14B2; font-weight: bold"">Lisp:[OBJECT_A]</span> as compared to lesser languages like Java and C# (and even Ruby and <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>), but this doesn't matter a jot if people just aren't 'comfortable' with these supposedly 'superior' languages.",5,1.0,1.0
749,E667276994,brands,Microsoft,Amazon,"Even if Microsoft fails to be as successful during the cloud-connected device era as the PC, its efforts (good or bad) should pressure Apple, Amazon, Google and others do to better,"" says Wilcox.",0.6273,0.5455,1,1,3,NONE,3,3,2,"Even if <span style=color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> fails to be as successful during the cloud-connected device era as the PC, its efforts (good or bad) should pressure Apple, <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span>, Google and others do to better,"" says Wilcox.",5,0.59458,0.6
2243,F834691618,compsci,Ruby,Python,"@Gregg - can you please quantify how PHP, Ruby, Python are 'MUCH better' than ColdFusion?",1.0,1.0,0,0,5,NONE,5,3,2,"@Gregg - can you please quantify how PHP, <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> are 'MUCH better' than ColdFusion?",5,1.0,1.0
2130,M1942542758,compsci,USB,Bluetooth,"Other uses might be better met using Bluetooth, or USB audio.",1.0,1.0,0,0,5,NONE,5,3,2,"Other uses might be better met using <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span>, or <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> audio.",5,1.0,1.0
554,L1795701510,jbt,phone,laptop,"New features make searching through 1.6 million homes for sale easier and faster whether using a desktop, laptop, tablet, or phone to search.",1.0,1.0,0,0,5,NONE,5,3,2,"New features make searching through 1.6 million homes for sale easier and faster whether using a desktop, <span style=""color: #9A14B2; font-weight: bold"">laptop:[OBJECT_A]</span>, tablet, or <span style=""color: #6CB219; font-weight: bold"">phone:[OBJECT_B]</span> to search.",5,1.0,1.0
698,L1797180439,jbt,truck,suv,New Prizm suv truck Accessories make towing easier.,1.0,1.0,0,0,5,NONE,5,3,2,"New Prizm <span style=""color: #9A14B2; font-weight: bold"">suv:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">truck:[OBJECT_B]</span> Accessories make towing easier.",5,1.0,1.0
422,J1478419594,compsci,Windows XP,Windows Vista,It was better than Windows Vista; it was better than Windows XP.,0.4777,0.5,2,1,3,NONE,3,4,2,"It was better than <span style=""color: #9A14B2; font-weight: bold"">Windows Vista:[OBJECT_A]</span>; it was better than <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span>.",6,0.4851333333333333,0.5
2008,D550500163,compsci,Oracle,MySQL,"Database: MySQL, Oracle, DBI",1.0,1.0,0,0,5,NONE,5,3,2,"Database: <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Oracle:[OBJECT_B]</span>, DBI",5,1.0,1.0
1025,K1726792514,jbt,metal,aluminum,Molten metal is better explained as aluminum,1.0,0.5263,4,0,1,BETTER,4,3,2,"Molten <span style=""color: #9A14B2; font-weight: bold"">metal:[OBJECT_A]</span> is better explained as <span style=""color: #6CB219; font-weight: bold"">aluminum:[OBJECT_B]</span>",5,0.81052,0.8
2242,I1381712113,compsci,Perl,JavaScript,It has the flavor of a cross between JavaScript and the better parts of Perl.,1.0,0.5217,1,0,4,NONE,4,3,2,"It has the flavor of a cross between <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> and the better parts of <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>.",5,0.8086800000000001,0.8
849,P2566706268,jbt,amazon,hulu,"The move is intended to help hulu better compete with Netflix and amazon Prime,...",0.6567,1.0,2,0,3,NONE,3,3,2,"The move is intended to help <span style=""color: #9A14B2; font-weight: bold"">hulu:[OBJECT_A]</span> better compete with Netflix and <span style=""color: #6CB219; font-weight: bold"">amazon:[OBJECT_B]</span> Prime,...",5,0.79402,0.6
2191,M2009312343,brands,Google,Kingston,Please Select Altech Apple Blackberry CAT Dell Disney DOPOD Garmin Google GoPro HTC HUAWEI Kindle Kingston Lenovo LG Microsoft Motorola MPIO Nec O2 Palm Treo Panasonic Polaroid Qtek Samsung Sharp Siemens Sony Sony PSP Vertu Vodacom,1.0,1.0,0,0,5,NONE,5,3,2,"Please Select Altech Apple Blackberry CAT Dell Disney DOPOD Garmin <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> GoPro HTC HUAWEI Kindle <span style=""color: #6CB219; font-weight: bold"">Kingston:[OBJECT_B]</span> Lenovo LG Microsoft Motorola MPIO Nec O2 Palm Treo Panasonic Polaroid Qtek Samsung Sharp Siemens Sony Sony PSP Vertu Vodacom",5,1.0,1.0
239,L1775395531,brands,Nokia,Samsung,My recollection has been that Nokia did pretty well and Samsung quite poorly.,1.0,1.0,5,0,0,BETTER,5,3,2,"My recollection has been that <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> did pretty well and <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> quite poorly.",5,1.0,1.0
862,H1122841324,compsci,Python,Haskell,"If your goal is merely to consume tools -- perhaps writing a small amount of code, you (I think) still have intention (if unseen) to be a programmer, but you might find it easier to use languages like Perl, Python, or Ruby -- which have large standard libraries, good ability to function as ""glue"" and low syntactic and semantic overhead (that is to say, they're a bit easier to write) than some languages (eg, Erlang, Haskell, R, etc.)",0.6696,0.6832,4,1,1,BETTER,4,3,3,"If your goal is merely to consume tools -- perhaps writing a small amount of code, you (I think) still have intention (if unseen) to be a programmer, but you might find it easier to use languages like Perl, <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, or Ruby -- which have large standard libraries, good ability to function as ""glue"" and low syntactic and semantic overhead (that is to say, they're a bit easier to write) than some languages (eg, Erlang, <span style=""color: #6CB219; font-weight: bold"">Haskell:[OBJECT_B]</span>, R, etc.)",6,0.6764,0.6666666666666666
2073,F791251798,brands,Honda,BMW,"Further back were Christian Klien (Red Bull Racing), Rubens Barrichello (Honda), Nick Heidfeld (BMW), David Coulthard (Red Bull Racing), Juan Pablo Montoya (McLaren), Nico Rosberg (Williams), Christijan Albers and Tiago Monteiro (MF1), the obviously sandbagging Scuderia Toro Rosso of Tonio Liuzzi and Scott Speed (which went considerably faster on Friday) and the two Super Aguris at the back of the grid.",1.0,1.0,0,0,5,NONE,5,3,2,"Further back were Christian Klien (Red Bull Racing), Rubens Barrichello (<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>), Nick Heidfeld (<span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>), David Coulthard (Red Bull Racing), Juan Pablo Montoya (McLaren), Nico Rosberg (Williams), Christijan Albers and Tiago Monteiro (MF1), the obviously sandbagging Scuderia Toro Rosso of Tonio Liuzzi and Scott Speed (which went considerably faster on Friday) and the two Super Aguris at the back of the grid.",5,1.0,1.0
2224,D515490408,brands,Toyota,BMW,"Considering AM is alive and well on all other electric cars and hybrids from manufacturers like General Motors, Toyota, Tesla and Nissan, just to name a few, I'd say it has more to do with lousy engineering on the part of BMW.",1.0,1.0,5,0,0,BETTER,5,3,2,"Considering AM is alive and well on all other electric cars and hybrids from manufacturers like General Motors, <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span>, Tesla and Nissan, just to name a few, I'd say it has more to do with lousy engineering on the part of <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>.",5,1.0,1.0
530,E571416729,compsci,Java,Groovy,"Despite being aimed at Groovy code use, the solid technical foundation, plus the good performance characteristics, of GPars make it an excellent library for Java programs.",0.6779999999999999,1.0,0,0,5,NONE,5,3,2,"Despite being aimed at <span style=""color: #9A14B2; font-weight: bold"">Groovy:[OBJECT_A]</span> code use, the solid technical foundation, plus the good performance characteristics, of GPars make it an excellent library for <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> programs.",5,0.8068,1.0
2415,E602746537,jbt,wood,cement,"Don't use cement blocks, wood, etc., either.",1.0,1.0,0,0,5,NONE,5,3,2,"Don't use <span style=""color: #9A14B2; font-weight: bold"">cement:[OBJECT_A]</span> blocks, <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span>, etc., either.",5,1.0,1.0
1969,I1393883963,compsci,USB,Ethernet,I think USB is the way to go though an Ethernet connection would be even better.,1.0,0.5,0,1,4,NONE,4,3,2,"I think <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> is the way to go though an <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> connection would be even better.",5,0.8,0.8
54,T3217966342,jbt,playstation,gamecube,"XBox, playstation 2, gamecube Publisher: Acclaim Entertainment",1.0,1.0,0,0,5,NONE,5,3,2,"XBox, <span style=""color: #9A14B2; font-weight: bold"">playstation:[OBJECT_A]</span> 2, <span style=""color: #6CB219; font-weight: bold"">gamecube:[OBJECT_B]</span> Publisher: Acclaim Entertainment",5,1.0,1.0
1847,J1445605647,jbt,laptop,iphone,it seems a lot harder to keep the laptop/tablet/iphone out of the kid's bedroom than the massive tv.,1.0,1.0,0,0,5,NONE,5,3,2,"it seems a lot harder to keep the <span style=""color: #9A14B2; font-weight: bold"">laptop:[OBJECT_A]</span>/tablet/<span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> out of the kid's bedroom than the massive tv.",5,1.0,1.0
2119,M1935539786,jbt,california,georgia,"Or they can better races like they already have - california, georgia... and bring races to other states.",1.0,1.0,0,0,5,NONE,5,3,2,"Or they can better races like they already have - <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span>... and bring races to other states.",5,1.0,1.0
2152,T3173890568,jbt,wii,psp,"Why does it have worse robot animation than SRW OE, an episodic psp game based off a wii game?",1.0,1.0,0,0,5,NONE,5,3,2,"Why does it have worse robot animation than SRW OE, an episodic <span style=""color: #9A14B2; font-weight: bold"">psp:[OBJECT_A]</span> game based off a <span style=""color: #6CB219; font-weight: bold"">wii:[OBJECT_B]</span> game?",5,1.0,1.0
1518,T3184472002,compsci,Windows 7,Windows 8,"Windows 8 is far superior to Windows 7 when it comes to speed and SSD functionality, even 2D Image Quality.",1.0,1.0,5,0,0,BETTER,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> is far superior to <span style=""color: #6CB219; font-weight: bold"">Windows 7:[OBJECT_B]</span> when it comes to speed and SSD functionality, even 2D Image Quality.",5,1.0,1.0
628,J1545084530,compsci,Java,Ruby,"Java, Ruby, python",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>, python",5,1.0,1.0
1763,K1707351632,jbt,harvard,dartmouth,"Men Yale is currently ranked eighth, one spot ahead of harvard in the region, behind a solid team effort at the dartmouth Invitational and individual performances at the Quinnipiac Invitational.",1.0,0.5046,0,1,4,NONE,4,3,2,"Men Yale is currently ranked eighth, one spot ahead of <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span> in the region, behind a solid team effort at the <span style=""color: #6CB219; font-weight: bold"">dartmouth:[OBJECT_B]</span> Invitational and individual performances at the Quinnipiac Invitational.",5,0.80184,0.8
662,D486873317,jbt,harvard,dartmouth,"Clarkson (991), Colgate (996), harvard (998), Rensselaer (994), St. Lawrence (994), Union (995) and Yale (998) joined the men's trio of Brown, dartmouth and Princeton in securing marks of 990 or better.",1.0,1.0,0,0,5,NONE,5,3,2,"Clarkson (991), Colgate (996), <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span> (998), Rensselaer (994), St. Lawrence (994), Union (995) and Yale (998) joined the men's trio of Brown, <span style=""color: #6CB219; font-weight: bold"">dartmouth:[OBJECT_B]</span> and Princeton in securing marks of 990 or better.",5,1.0,1.0
2210,G1024610902,compsci,Eclipse,NetBeans,"IBM RAD, Eclipse 3.6, 3.7, NetBeans 7.0",1.0,1.0,0,0,5,NONE,5,3,2,"IBM RAD, <span style=""color: #9A14B2; font-weight: bold"">Eclipse:[OBJECT_A]</span> 3.6, 3.7, <span style=""color: #6CB219; font-weight: bold"">NetBeans:[OBJECT_B]</span> 7.0",5,1.0,1.0
