_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,orig__golden,a,b,id,label_gold,label_gold_reason,marker,raw_text,text_html,text_readable,type
1622486995,false,finalized,2,3/10/2018 18:52:11,NONE,1.0,False,Google,Sony,O2422227235,,,True,The Bottom Line The Sony Z Ultra Google Play Edition's insanely large size and stratospheric price make the Nexus 5 and Note 3 better options for pure Android power.,"The Bottom Line The <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> Z Ultra <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> Play Edition's insanely large size and stratospheric price make the Nexus 5 and Note 3 better options for pure Android power.",The Bottom Line The *Sony* Z Ultra §Google$ Play Edition's insanely large size and stratospheric price make the Nexus 5 and Note 3 better options for pure Android power.,brands
1622486996,false,finalized,2,3/10/2018 19:06:29,NONE,1.0,False,Cadillac,Buick,O2374123061,,,True,"That same day, Catoosa County Superior Court Judge Ralph Van Pelt ordered that she get possession of the three children, the house, a Cadillac CTS, a Buick LeSabre, a Toyota Four Runner and all of the family's guns.","That same day, Catoosa County Superior Court Judge Ralph Van Pelt ordered that she get possession of the three children, the house, a <span style=""color: #9A14B2; font-weight: bold"">Cadillac:[OBJECT_A]</span> CTS, a <span style=""color: #6CB219; font-weight: bold"">Buick:[OBJECT_B]</span> LeSabre, a Toyota Four Runner and all of the family's guns.","That same day, Catoosa County Superior Court Judge Ralph Van Pelt ordered that she get possession of the three children, the house, a *Cadillac* CTS, a §Buick$ LeSabre, a Toyota Four Runner and all of the family's guns.",brands
1622486997,false,finalized,2,3/10/2018 19:03:26,NONE,1.0,False,Intel,Hewlett-Packard,G935186995,,,False,"Hewlett-Packard Co., Dell Inc. and Intel Corp. are mainstays of the show.","<span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span> Co., Dell Inc. and <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> Corp. are mainstays of the show.","*Hewlett-Packard* Co., Dell Inc. and §Intel$ Corp. are mainstays of the show.",brands
1622486998,false,finalized,2,3/10/2018 18:53:51,BETTER,1.0,False,Sigma,Nikon,N2204398549,,,True,Sigma does this better than Nikon: it is correctly marked AF and M.,"<span style=""color: #9A14B2; font-weight: bold"">Sigma:[OBJECT_A]</span> does this better than <span style=""color: #6CB219; font-weight: bold"">Nikon:[OBJECT_B]</span>: it is correctly marked AF and M.",*Sigma* does this better than §Nikon$: it is correctly marked AF and M.,brands
1622486999,false,finalized,2,3/10/2018 19:04:25,NONE,1.0,False,Microsoft,Apple,J1448974886,,,True,"ITS GETTING WORSE NOW, Microsoft ACTING LIKE Apple, THEY WANT TO RIP CUSTOMERS OFF!!","ITS GETTING WORSE NOW, <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> ACTING LIKE <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span>, THEY WANT TO RIP CUSTOMERS OFF!!","ITS GETTING WORSE NOW, *Microsoft* ACTING LIKE §Apple$, THEY WANT TO RIP CUSTOMERS OFF!!",brands
1622487000,false,finalized,2,3/10/2018 18:59:21,NONE,1.0,False,Ibuprofen,Advil,H1110989071,,,True,"If you do have the flu, or think you do, get plenty of rest and sleep-best to stay in bed for a few days; drink a lot  fluids and take over-the-counter flu medications like Ibuprofen, Advil, Tylenol, and cough medicine to help you feel better by reducing your aches, pains, fever and cough.","If you do have the flu, or think you do, get plenty of rest and sleep-best to stay in bed for a few days; drink a lot  fluids and take over-the-counter flu medications like <span style=""color: #9A14B2; font-weight: bold"">Ibuprofen:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span>, Tylenol, and cough medicine to help you feel better by reducing your aches, pains, fever and cough.","If you do have the flu, or think you do, get plenty of rest and sleep-best to stay in bed for a few days; drink a lot  fluids and take over-the-counter flu medications like *Ibuprofen*, §Advil$, Tylenol, and cough medicine to help you feel better by reducing your aches, pains, fever and cough.",brands
1622487001,false,finalized,2,3/10/2018 19:03:22,BETTER,1.0,False,Cadillac,Lexus,S3063206217,,,True,"Well if they can get enough power in the SRX, than Cadillac may actually have a better Crossover than the Lexus RX.","Well if they can get enough power in the SRX, than <span style=""color: #9A14B2; font-weight: bold"">Cadillac:[OBJECT_A]</span> may actually have a better Crossover than the <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span> RX.","Well if they can get enough power in the SRX, than *Cadillac* may actually have a better Crossover than the §Lexus$ RX.",brands
1622487002,false,finalized,2,3/10/2018 19:06:17,NONE,1.0,False,Nikon,Leica,O2289993533,,,True,"Stable support and solid design     Accomodates a variety of stage inserts     Compatible with Nikon, Olympus, Zeiss and Leica upright and inverted microscopes","Stable support and solid design     Accomodates a variety of stage inserts     Compatible with <span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span>, Olympus, Zeiss and <span style=""color: #6CB219; font-weight: bold"">Leica:[OBJECT_B]</span> upright and inverted microscopes","Stable support and solid design     Accomodates a variety of stage inserts     Compatible with *Nikon*, Olympus, Zeiss and §Leica$ upright and inverted microscopes",brands
1622487003,false,finalized,2,3/10/2018 19:01:10,NONE,1.0,False,Ferrari,BMW,M2018614162,,,False,"Porsche, Audi, BMW, Ferrari, Mercades-Benz, Bentley","Porsche, Audi, <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Ferrari:[OBJECT_B]</span>, Mercades-Benz, Bentley","Porsche, Audi, *BMW*, §Ferrari$, Mercades-Benz, Bentley",brands
1622487004,false,finalized,2,3/10/2018 19:04:08,NONE,1.0,False,Ford,BMW,O2286787491,,,True,"Sponsors of Car Classic 2013 included the Ford Motor Company Fund, Jaguar, Land Rover, New Century BMW, RTT USA and Solid Concepts, with in-kind support provided by media partners including L.A. Weekly , Los Angeles Times , KCRW and Los Angeles magazine .","Sponsors of Car Classic 2013 included the <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> Motor Company Fund, Jaguar, Land Rover, New Century <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>, RTT USA and Solid Concepts, with in-kind support provided by media partners including L.A. Weekly , Los Angeles Times , KCRW and Los Angeles magazine .","Sponsors of Car Classic 2013 included the *Ford* Motor Company Fund, Jaguar, Land Rover, New Century §BMW$, RTT USA and Solid Concepts, with in-kind support provided by media partners including L.A. Weekly , Los Angeles Times , KCRW and Los Angeles magazine .",brands
1622487005,false,finalized,2,3/10/2018 19:04:38,NONE,1.0,False,Toyota,Honda,R2938139789,,,False,(Toyota & Honda),"(<span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> & <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span>)",(*Toyota* & §Honda$),brands
1622487006,false,finalized,2,3/10/2018 19:06:33,NONE,1.0,False,Gigabyte,Asus,F810017455,,,False,Gigabyte Asus EVGA (3 Versions) Z... [ Read full article ],"<span style=""color: #9A14B2; font-weight: bold"">Gigabyte:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Asus:[OBJECT_B]</span> EVGA (3 Versions) Z... [ Read full article ]",*Gigabyte* §Asus$ EVGA (3 Versions) Z... [ Read full article ],brands
1622487007,false,finalized,2,3/10/2018 19:05:04,NONE,1.0,False,Honda,BMW,F791251798,,,True,"Further back were Christian Klien (Red Bull Racing), Rubens Barrichello (Honda), Nick Heidfeld (BMW), David Coulthard (Red Bull Racing), Juan Pablo Montoya (McLaren), Nico Rosberg (Williams), Christijan Albers and Tiago Monteiro (MF1), the obviously sandbagging Scuderia Toro Rosso of Tonio Liuzzi and Scott Speed (which went considerably faster on Friday) and the two Super Aguris at the back of the grid.","Further back were Christian Klien (Red Bull Racing), Rubens Barrichello (<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>), Nick Heidfeld (<span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>), David Coulthard (Red Bull Racing), Juan Pablo Montoya (McLaren), Nico Rosberg (Williams), Christijan Albers and Tiago Monteiro (MF1), the obviously sandbagging Scuderia Toro Rosso of Tonio Liuzzi and Scott Speed (which went considerably faster on Friday) and the two Super Aguris at the back of the grid.","Further back were Christian Klien (Red Bull Racing), Rubens Barrichello (*Honda*), Nick Heidfeld (§BMW$), David Coulthard (Red Bull Racing), Juan Pablo Montoya (McLaren), Nico Rosberg (Williams), Christijan Albers and Tiago Monteiro (MF1), the obviously sandbagging Scuderia Toro Rosso of Tonio Liuzzi and Scott Speed (which went considerably faster on Friday) and the two Super Aguris at the back of the grid.",brands
1622487008,false,in progress,1,"",NONE,1.0,False,Sony,Amazon,E642145880,,,True,"E Ink technology was all the rage in 2007 when Adobe, Amazon, Sony, and others were entering the market, however, and EPUB2 arrived to meet the new needs of these portable reading devices, with improved presentation capabilities, better navigation, support for DAISY accessibility features, and some advances in global language support.","E Ink technology was all the rage in 2007 when Adobe, <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span>, and others were entering the market, however, and EPUB2 arrived to meet the new needs of these portable reading devices, with improved presentation capabilities, better navigation, support for DAISY accessibility features, and some advances in global language support.","E Ink technology was all the rage in 2007 when Adobe, *Amazon*, §Sony$, and others were entering the market, however, and EPUB2 arrived to meet the new needs of these portable reading devices, with improved presentation capabilities, better navigation, support for DAISY accessibility features, and some advances in global language support.",brands
1622487009,false,finalized,2,3/10/2018 19:06:24,NONE,1.0,False,Nokia,Siemens,L1813365838,,,True,"Nokia Siemens Networks Offers Faster, More Flexible 4G (HSPA+)","<span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Siemens:[OBJECT_B]</span> Networks Offers Faster, More Flexible 4G (HSPA+)","*Nokia* §Siemens$ Networks Offers Faster, More Flexible 4G (HSPA+)",brands
1622487012,false,finalized,2,3/10/2018 19:01:50,NONE,1.0,False,Cadillac,Lexus,H1069705634,,,True,"If cheaper were better, KIA would be rated higher than Cadillac, Lexus, Toyota, etc.","If cheaper were better, KIA would be rated higher than <span style=""color: #9A14B2; font-weight: bold"">Cadillac:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span>, Toyota, etc.","If cheaper were better, KIA would be rated higher than *Cadillac*, §Lexus$, Toyota, etc.",brands
1622487013,false,finalized,2,3/10/2018 19:03:43,NONE,1.0,False,Honda,Nissan,R2938140117,,,False,"Toyota, Honda, Nissan Announce Air Bag Recall","Toyota, <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> Announce Air Bag Recall","Toyota, *Honda*, §Nissan$ Announce Air Bag Recall",brands
1622487014,false,finalized,2,3/10/2018 18:56:56,NONE,1.0,False,Toyota,Nissan,Q2770799444,,,True,"They are easily being overtaken by superior, cheaper technologies offered by multiple Chinese models, Japan's Nissan Leaf, and a third generation Toyota plug-in Prius .","They are easily being overtaken by superior, cheaper technologies offered by multiple Chinese models, Japan's <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> Leaf, and a third generation <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> plug-in Prius .","They are easily being overtaken by superior, cheaper technologies offered by multiple Chinese models, Japan's *Nissan* Leaf, and a third generation §Toyota$ plug-in Prius .",brands
1622487015,false,finalized,2,3/10/2018 18:58:15,BETTER,1.0,False,Gigabyte,Asus,L1765614031,,,False,My first choice was Asus then Gigabyte.,"My first choice was <span style=""color: #9A14B2; font-weight: bold"">Asus:[OBJECT_A]</span> then <span style=""color: #6CB219; font-weight: bold"">Gigabyte:[OBJECT_B]</span>.",My first choice was *Asus* then §Gigabyte$.,brands
1622487016,false,finalized,2,3/10/2018 19:03:26,NONE,1.0,False,Intel,Kingston,D455085106,,,True,Case: Cooler Master HAF XM Motherboard: Asus P8Z77-V RAM: G-Skill Ripjaws X-Series 16GB DDR3-1600 SSD: 2 X 120GB Kingston Hyper-X 3K in RAID-0 CPU: Intel i7 3770K @ 4.2GHz - 1.18V CPU Cooler: Thermaltake Water 2.0 Extreme Video Card: EVGA GTX 670 FTW Edition PSU: Corsair AX-750 Monitor: Dell U2410,"Case: Cooler Master HAF XM Motherboard: Asus P8Z77-V RAM: G-Skill Ripjaws X-Series 16GB DDR3-1600 SSD: 2 X 120GB <span style=""color: #9A14B2; font-weight: bold"">Kingston:[OBJECT_A]</span> Hyper-X 3K in RAID-0 CPU: <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> i7 3770K @ 4.2GHz - 1.18V CPU Cooler: Thermaltake Water 2.0 Extreme Video Card: EVGA GTX 670 FTW Edition PSU: Corsair AX-750 Monitor: Dell U2410",Case: Cooler Master HAF XM Motherboard: Asus P8Z77-V RAM: G-Skill Ripjaws X-Series 16GB DDR3-1600 SSD: 2 X 120GB *Kingston* Hyper-X 3K in RAID-0 CPU: §Intel$ i7 3770K @ 4.2GHz - 1.18V CPU Cooler: Thermaltake Water 2.0 Extreme Video Card: EVGA GTX 670 FTW Edition PSU: Corsair AX-750 Monitor: Dell U2410,brands
1622487017,false,finalized,2,3/10/2018 19:00:35,WORSE,1.0,False,Google,Amazon,H1201025316,,,True,I'm finding that Amazon 's selection of apps are very limited and mediocre compared to Google Play.,"I'm finding that <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> 's selection of apps are very limited and mediocre compared to <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> Play.",I'm finding that *Amazon* 's selection of apps are very limited and mediocre compared to §Google$ Play.,brands
1622487018,false,finalized,2,3/10/2018 18:53:49,NONE,1.0,False,Ford,Chevrolet,P2456598815,,,True,"The Dart looks nice inside at the better trim levels, but the base trim level looks worse than the Chevrolet Cruze or the Ford Focus.","The Dart looks nice inside at the better trim levels, but the base trim level looks worse than the <span style=""color: #9A14B2; font-weight: bold"">Chevrolet:[OBJECT_A]</span> Cruze or the <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Focus.","The Dart looks nice inside at the better trim levels, but the base trim level looks worse than the *Chevrolet* Cruze or the §Ford$ Focus.",brands
