id	sentence	a	b	without_marker
E671822861	Even though the first ascent was in June, I decided that it would be better to climb the tower in late fall when things were cooler.	Fall	ascent	False
Q2622107384	The problem is, it is harder to make people like you and harder to keep them liking you, then it is for them to dislike you.	liking	dislike	False
F846904786	Happily, liking things in real life just got a whole lot easier with Jailbreak Collective's set of Like/Dislike stamps .	liking	dislike	False
L1811237454	Noelle - I really dislike both names, but I'm leaning towards liking Noelle a little better than Nova .	liking	dislike	False
B205224519	All too often he is utterly ignored, after his initiation by that rival, and the ardent liking of hopeful "working" days turns into positive dislike or even worse.	liking	dislike	False
G1046698948	I dislike when people (mostly other men) assume that I watch sports, or worse yet, when they imply that not liking sports is strange or unmanly or whatever.	liking	dislike	False
P2565069549	The most important effect of the Adderall is the euphoria to counteract the lack of energy and dysphoria - not for the physical symptoms which would be worse if I was a heavier user...	euphoria	dysphoria	False
I1274227449	Innocence is easier to come to terms with than guilt.	guilt	innocence	False
J1444923861	It's easier to prove guilt than it is innocence.	guilt	innocence	False
B210194658	A lousy evidence of guilt is not a proof of innocence.	guilt	innocence	False
C377051028	(As stated then, Julian's lousy attorneys were no reflection on his guilt or innocence.	guilt	innocence	False
I1274228976	Innocence or guilt doesn't matter, just the illusion that America is now safer.	guilt	innocence	False
G961820950	Hopelessness, low self-esteem, and despair are replaced with hopefulness and a desire for a better future.	hopefulness	hopelessness	False
R2797735860	They take this vibe, meld it with solid arrangements, clean-as-a-whistle production (courtesy of Brendan O'Brien), and themes of hopeFULness over hopeLESSness.	hopefulness	hopelessness	False
Q2702508665	The sense of "hopelessness" observed first hand by each nurse home visitor transforms into "hopefulness" for a better future among each family served by NFP.	hopefulness	hopelessness	False
T3266912526	Your commitment to United Way is a part of reach- ing better days in Citrus County Because of the generosity of our donors, we are more hopeful today than yesterday Hopefulness is a long way from hopelessness.	hopefulness	hopelessness	False
E641419529	EH: It comes from both hopefulness and hopelessness; it's deliberately two-sided because most of us are pretty much torn in half, I think - I tried to articulate my own confusion on this album better than I perhaps have in the past.	hopefulness	hopelessness	False
B207865398	A long tentacle toadstool or a hairy mushroom might be better options.	mushroom	toadstool	False
K1680478318	Mario Golf: Toadstool Tour takes the adorable and timeless charm of Mario and the Mushroom Kingdom setting and weaves it into a solid and comprehensive game of golf.	mushroom	toadstool	False
E609039015	Do You Princess Toadstool Take This Koopa...?: Koopa has captured Mario and Luigi, but whats worse is hes turned all the Mushroom People into Rocks! he spares Mario and Luigi, but only for Princess Toadstall's hand in marriage.	mushroom	toadstool	False
J1442957304	It's better to have whole milk than skim milk.	skim milk	whole milk	False
T3171055365	Whole milk is tolerated better than skim milk.	skim milk	whole milk	False
N2220063934	Skim milk is clearly better than Whole Milk, right?	skim milk	whole milk	False
O2312359760	Study says whole milk may be better than skim milk	skim milk	whole milk	False
T3269394109	You're right, it does freeze faster, but, fresh water will float on top of brine until mixing equalizes the distribution of solutes in the water.	brine	fresh water	False
N2264470441	Sopko uses a brine -- salty liquid which can be cooled far below the freezing point of fresh water without turning into a solid.	brine	fresh water	False
N2200167258	should be about half filled with brine made by dissolving about twenty-eight parts of solid salt in seventy-two of fresh water.	brine	fresh water	False
Q2733983545	The temperature drop of the incoming Gulf Stream water causes the salt or brine to precipitate out leaving a large pool of fresh water floating on the more saline and slightly cooler waters below.	brine	fresh water	False
A6669569	[0167] The chilled air is sent to the crystallization chamber 9 for interaction with the seawater (or brackish water) spray to form solid ice (fresh water) and liquid salt brine.	brine	fresh water	False
L1830527850	Not for the timid but a really solid food wine...Be brave...give it a shot.	brave	timid	False
T3250491400	You don't want a timid adult dressage rider, you're looking for a brave eventer type with a good solid foundation.	brave	timid	False
N2216888821	Sipahi steeds are a combination of Suss birds (fierce and brave, but expensive in Jaydia and poorly suited to the hot, dry climate) and Hanups (slower and more timid, but far cheaper and much more hardy under the desert sun.)	brave	timid	False
H1182569610	"I'll forgive him without asking," said Tommy, feeling that it was harder somehow to see brave Dan disgraced than timid Nat.	brave	timid	False
R2788793234	They may have been driven away by superior numbers and they may have been blustering cowards, brave in council, but timid in real danger.	brave	timid	False
D556516850	Dead people are nicer to me then the living.	dead	living	False
K1639236440	Living sheep is superior to dead tiger!	dead	living	False
M1985528403	Perhaps easier to understand is living animals reproduce better than dead ones.	dead	living	False
F750363615	For it was a superior formation, living yet dead.	dead	living	False
L1808950829	No better friend -- no worse enemy."	enemy	friend	False
A51874506	22. "No better friend, no worse enemy."	enemy	friend	False
L1808950828	"No better friend, no worse enemy"	enemy	friend	False
L1808950831	No better friend, no worse enemy.	enemy	friend	False
L1808950830	No better friend-no worse enemy."	enemy	friend	False
N2217548329	Sister Keegan separated herself from her brethren perhaps thinking she "politicked" better.	brethren	sister	False
