id	sentence	a	b	without_marker
L1809876913	No, but there have been a bad batch or two of this lens, I replaced two copies because the focus was all over the place, but my third one is rock solid (thanks to Reikan Focal).	Batch	FOCAL	False
J1570396332	Just got a racket restrung with Multifeel 17 since I have some string testing to do here shortly and wanted something cheap but decent until I'm able to get a batch of new strings and get half of them treated (probably a couple weeks).	Batch	Racket	False
D428495380	-B- When it comes to raw computational performance (ignore loading Racket, start from REPL and run a single game -- 10 seconds), my implementation is faster than Python (but barely) and one of the Java implementations.	Python	Racket	False
I1276730092	In order to better prioritize our conservation efforts in Indonesia, CI works closely with both the Indonesian Institute of Sciences (LIPI) and local universities like the State University of Papua (UNIPA), as well as a core group of internationally-acclaimed taxonomic experts to conduct rapid biodiversity surveys (known as "RAPs" in CI lingo) in our focal regions.	Lingo	FOCAL	False
I1273582091	In my P&S with 70mm of focal distance with the maximum zoom, the aperture is f5.9, slower than f3.1, which is the aperture my camera has when the focal distance is 5mm.	Pâ²â²	FOCAL	False
I1320246264	In this work, besides a brief review of the seismotectonic of the PGSZ we intend to present additional results of better constrained composite focal mechanisms including the P, SH, and SV amplitudes ratios for the two sequences and an attempt to get focal mechanism solution for the main shock of March 1998 based on regional stations.	Pâ²â²	FOCAL	False
T3148779578	where f wide is a focal length in a normal observation mode, WD wide is a working distance in the normal observation mode, f tele is a focal length in a near observation mode, WD tele is a working distance in the near observation mode, and P exp is an exit pupil position of said optical system in reference to a position of said solid-state image sensor.	Pâ²â²	FOCAL	False
R2779833754	They don't ONLY want to hit hard and solid, they take advantage of the extra length, the solidity of a lower hit, and the extra touch of using the upper part of the racket.	Solidity	Racket	True
O2410764791	The ball goes farther with a racket, so your dog will run harder and faster.	Dog	Racket	True
R2882410319	This works out perfectly well- and is no worse than responsible dog ownership in a city/suburb with noise ordinances... you bring them inside if they are making a racket, and when they calm down, let them out again.	Dog	Racket	True
B205707349	All we know is that if you see some lonely kid striking up a good relationship with a dog that has a tennis racket in its mouth, you better find that kid's dad and tell him to watch out .	Dog	Racket	True
M1946533048	Our dog loved the nylabone the Souper is a mouthful for a Staffie though harder than I expected so the only issue is that it makes a real racket when he drops and throws it on our hard floor Can get a bit tiring	Dog	Racket	True
M2059390310	Quivers Bliss ran ­better in two recent awaydays to Towcester than the ­formlines may suggest and Tracy Stowe's dog has to be fancied to account for a decent A3 field in the 460m finale at 9.15.	Dog	BLISS	False
B253367184	And getting worse... Keeping an open mind about this is important, ignorance is not bliss when it comes to having to clean up a dirty dog.	Dog	BLISS	False
B249494441	and coconut bliss, while a valiant substitute and a tasty solid, is neither gelato nor sold at places with dog-sizes tables (i buy mine at segal's).	Dog	BLISS	False
A162830653	After eight years of anything but domestic bliss, Grace decided she had only two choices: stay married, or work like a dog for lousy pay and find a way to raise her three kids.	Dog	BLISS	False
L1831260503	Nothing better than curling up with this book in front of the fire - and having a little dog snuggled against your side is extra bliss.	Dog	BLISS	False
M1935637401	Ortho-Bliss Orthopedic Dog Beds are clinically proven to provide superior comfort and have the ability to support up to 45% more weight than other orthopedic memory foam beds.	Dog	BLISS	False
C362680185	A singer who discovers her Hollywood Hills house was burglarized enlists the help of the owner of The House of Bliss Guard Dog Agency, a wisecracking con man who makes things worse the more he tries to help.	Dog	BLISS	False
L1793165812	Nevermind.... 5. Bliss is easier to spell than Tchoupitoulas 4. The marriage made in Vegas stays in Vegas 3. Make sure your dog and her cat have the same religion 2. His and hers bathrooms 1.	Dog	BLISS	False
I1374382461	I tell you that if the only basis for your morality is the expectation of eternal bliss then you are no better than a dog that does tricks for food.	Dog	BLISS	False
H1134039942	I guess one of the joys of being a dog is that absolute living-in-the-moment consciousness, and the bliss of stealing apples from the tree and crunching them up far outweighs the tummy rumbles (and worse) that come later.	Dog	BLISS	False
H1133428050	I guess I'm going to find out Saturday, but I want to know if I should eat on the way (I can get a way better hot dog anywhere around the park for a fraction of the price) or if I should wait for nacho bliss.	Dog	BLISS	False
E622626329	During the case prosecuted by Franklin County Assistant District Steve Smith, there was testimony by Georgia Martin, county dog law enforcement officer, Jeff Bliss, animal cruelty officer for Better Days Animal League in Shippensburg and Dennis Bumbaugh, cruelty officer for AHS, as well as Andrea Haugh, executive director of AHS.	Dog	BLISS	False
L1757727887	Music Mosaic Better Living Bliss Bomb Foundation Funkdafied See all shows... Homegrown In Too Deep Listening In Colour Lunch Musiquarium Nonchalant Over Easy Refresh Project Rhythm, Passion & Grace Salsa Republic Radio Soulshaker Sound Influence Spectrum The Double Hour of Disco Power The Early The Liquid Breakfast The Street Ultimate Breaks Vibes Connection Vinyl Projections	SALSA	BLISS	False
M2009638784	Please suggest a better racket from my list which is worth of money as well vt5 Ns300 or 500 Mp 29 Gosen spark pro990 Victor slim hg 70 Head nano power 700	SPARK	Racket	False
D516063852	Consider: Seventy-four explosive horsepower stuffed into a powerband only 2,800rpm wide; a frame better suited to a moped; fuel consumption that would drop below 20 miles per gallon; spark plugs that fouled in less than 10 minutes of city riding; and all this accompanied by clouds of blue smoke and the raucous ring-a-ding racket of a big air-cooled multi-cylinder two-stroke.	SPARK	Racket	False
K1654372100	Love washes over me Bliss follows in its steps Curling around my soul Just a trace of a kiss Lingers on my lips Burning like a spark Blown from bonfires Dreams settled upon it The map of my skin Tingles with your touch Heart races faster now Trying to keep up With the passion that flows Beneath my surface Like a crystal river of desire I rest on your shoulder now Sated as we lie as one Entangled hearts beat so soft Eternity could call unheard	SPARK	BLISS	False
P2596264526	The only thing better than the bliss of a good ride was the reward of a steaming pepperoni pizza afterward.	Pizza	BLISS	False
L1816497130	Nonetheless, a great way to spend an afternoon - lolling with an old school pizza and my better half in a volcano crater - bliss!	Pizza	BLISS	False
M1928740441	Ordering Domino's Pizza from Your TiVo: Ah, Bliss   -  You know how it is: you have a decent buzz going, it's the third quarter, and, honestly, it's not like your girlfriend is going to know you used one of the empty beer bottles as a urinal.	Pizza	BLISS	False
L1778001402	My theory is, the added feel of K factor is great for returning slower shots, but the "feel" of heavy shots would destabilize the racket.	Factor	Racket	True
F859913280	Head's Liquidmetal racket is made of a proprietary alloy that's harder than titanium, without the DNA-mutating radiation factor of uranium.	Factor	Racket	True
S2979562583	Upper body strength can be an important factor if it allows a player to swing a heavier racket at a faster speed.	Factor	Racket	True
H1087284522	I found flat serving much easier with this racket but I attribute that to the lower weight and more open string factor.	Factor	Racket	True
J1497032089	I usually hit with the k factor version of this racket but this version seemed to feel much better on the groundstrokes specifically.	Factor	Racket	True
T3269383194	youre right i didnt think about the factor of the racket and his fitness winning the 5 set matches. and also he was great on all surfaces, where federer is great on all but one sampras was like that too but he better than sampras he got to the last two french open finals.	Factor	Racket	True
F788462653	Full blast on a dual G5 tower is amazingly loud--those seven fans can push a HUGE ammount of air if they try, so I imagine with the tighter form factor of an XServe (hence smaller, higher RPM fans and faster airflow needed due to less surface area), plus the lack of need to keep the thing quiet (it is a server after all), that must kick up one heck of a racket on full blast.	Factor	Racket	True
L1842118728	Now a lot of babolat pure drive and more mixed materials, the proportion of mixed-use to control the stiffness of the babolat aeropro drive and the shock-absorbing capacity, the more rigid babolat tennis racket , the swing more powerful force; but the relative resilience of the shock-absorbing capacity and wilson k factor performance of talks on the easier it is for the wrist and elbow injury.	Factor	Racket	True
