id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
S3038689576,brands,Apple,Dell,"We'd all be better off if the original manufacturer would take the equipment back, and a good number of them (Dell, Toshiba, Apple and others) do.",0.6823,1.0,0,0,5,NONE,5,3,2,"We'd all be better off if the original manufacturer would take the equipment back, and a good number of them (<span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span>, Toshiba, <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> and others) do.",5,0.80938,1.0
H1121287428,brands,Ford,Nissan,"If you're just looking for a tall vehicle with a decent amount of features and cargo space, check out the Nissan Murano , the Ford Explorer and the Honda Pilot .",0.6734,1.0,0,0,5,NONE,5,3,2,"If you're just looking for a tall vehicle with a decent amount of features and cargo space, check out the <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> Murano , the <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Explorer and the Honda Pilot .",5,0.8040400000000001,1.0
S3085623661,brands,Avaya,Huawei,"Western Union, LeapFrog, Gawker Media, University of Notre Dame, Wendy's, Ulta, Myspace, SAP, Dominos Pizza, OzSale, Gilt Groupe, Gap, Hallmark, Dillard's, Crayola, TurboTax, Lenovo, Windows, Chegg, Cisco, VentureBeat, Newsweek, China Telecom, GreenButton, Huawei, Sears, Old Navy, Jose Cuervo, Experian, Avaya, Bloom Energy, Carlson Marketing, NASA, Netflix, Best Buy, AmericanGirl, Activision, Bonobos, Mattel, P&G, London Olympics 2012",1.0,1.0,0,0,5,NONE,5,3,2,"Western Union, LeapFrog, Gawker Media, University of Notre Dame, Wendy's, Ulta, Myspace, SAP, Dominos Pizza, OzSale, Gilt Groupe, Gap, Hallmark, Dillard's, Crayola, TurboTax, Lenovo, Windows, Chegg, Cisco, VentureBeat, Newsweek, China Telecom, GreenButton, <span style=""color: #9A14B2; font-weight: bold"">Huawei:[OBJECT_A]</span>, Sears, Old Navy, Jose Cuervo, Experian, <span style=""color: #6CB219; font-weight: bold"">Avaya:[OBJECT_B]</span>, Bloom Energy, Carlson Marketing, NASA, Netflix, Best Buy, AmericanGirl, Activision, Bonobos, Mattel, P&G, London Olympics 2012",5,1.0,1.0
C365507141,brands,Microsoft,Intel,Ask a Fool: Is Microsoft or Intel a Better Tech Buy Today?,0.6959,1.0,0,0,5,NONE,5,3,2,"Ask a Fool: Is <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> a Better Tech Buy Today?",5,0.8175399999999999,1.0
R2923641513,brands,Toyota,Nissan,"To me, the Sonata is very close to Nissan, Honda, and Toyota, but with a better warranty.",0.6538,0.5556,1,0,4,NONE,4,3,2,"To me, the Sonata is very close to <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span>, Honda, and <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span>, but with a better warranty.",5,0.61452,0.8
D528119869,brands,Microsoft,Google,Could the Google-opoly be any worse than the Microsoft Empire?,0.6723,0.5044,1,2,2,NONE,2,3,2,"Could the <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>-opoly be any worse than the <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> Empire?",5,0.60514,0.4
L1806089762,brands,Honda,Nissan,Nissan or Honda .. u cant lose..,0.6574,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> .. u cant lose..",5,0.79444,1.0
T3121635570,brands,Apple,Intel,When Apple said that the G5s were faster than Intel it was a comparison to Prescotts .,1.0,0.5231,4,0,1,BETTER,4,3,2,"When <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> said that the G5s were faster than <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> it was a comparison to Prescotts .",5,0.80924,0.8
K1713586901,brands,Microsoft,IBM,"Microsoft commoditized NetWare by emulating it, and IBM succeeded just by making better hardware.",0.6674,1.0,0,1,4,NONE,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> commoditized NetWare by emulating it, and <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> succeeded just by making better hardware.",5,0.80044,0.8
D506205855,brands,Google,Intel,"Companies like Intel, MasterCard, Acer, and Google are also planning to adopt NFC in their systems to better their services in many countries worldwide.",1.0,1.0,0,0,5,NONE,5,3,2,"Companies like <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>, MasterCard, Acer, and <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> are also planning to adopt NFC in their systems to better their services in many countries worldwide.",5,1.0,1.0
I1260192556,brands,Samsung,Toshiba,"In fact, the Toshiba is superior to the Samsung in all aspects except for the black level and the on-board audio.",1.0,1.0,6,0,0,BETTER,6,4,2,"In fact, the <span style=""color: #9A14B2; font-weight: bold"">Toshiba:[OBJECT_A]</span> is superior to the <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> in all aspects except for the black level and the on-board audio.",6,1.0,1.0
E701766375,brands,Ferrari,Renault,Federico Gasperetti (ITA)/Federico Ferrari (ITA) Renault Mégane R.S. N4,1.0,1.0,0,0,5,NONE,5,3,2,"Federico Gasperetti (ITA)/Federico <span style=""color: #9A14B2; font-weight: bold"">Ferrari:[OBJECT_A]</span> (ITA) <span style=""color: #6CB219; font-weight: bold"">Renault:[OBJECT_B]</span> Mégane R.S. N4",5,1.0,1.0
R2821985111,brands,IBM,Intel,"This enhancement allows customer to use an equivalent or faster Intel-processor based servers from HP, IBM, and Dell.",0.68,1.0,1,0,4,NONE,4,3,2,"This enhancement allows customer to use an equivalent or faster <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>-processor based servers from HP, <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>, and Dell.",5,0.808,0.8
K1713562154,brands,Microsoft,Amazon,"Microsoft Azure performed better than Amazon Web Services in a series of write/read/delete tests conducted by Nasuni, according to this CIO article .",1.0,1.0,5,0,0,BETTER,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> Azure performed better than <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span> Web Services in a series of write/read/delete tests conducted by Nasuni, according to this CIO article .",5,1.0,1.0
T3173142468,brands,Ford,Honda,Why can't Ford puts better handling into the FWD Fusion if Honda can do it 10 years ago?,0.7596,0.5122,1,2,3,NONE,3,4,2,"Why can't <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> puts better handling into the FWD Fusion if <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> can do it 10 years ago?",6,0.6771333333333333,0.5
R2870085823,brands,Google,Kingston,"This's the first kernel I'm running on this board; it's a Gigabyte with H61 chipset; what about you? _________________ Buy from companies supporting opensource -- IBM, Dell, HP, Hitachi, Google etc... Disfavor companies supporting only Win -- Logitech, Epson, Pioneer, Kingston, WD, Yahoo, MSI, XFX, Huawei My blog",1.0,1.0,0,0,6,NONE,6,4,2,"This's the first kernel I'm running on this board; it's a Gigabyte with H61 chipset; what about you? _________________ Buy from companies supporting opensource -- IBM, Dell, HP, Hitachi, <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> etc... Disfavor companies supporting only Win -- Logitech, Epson, Pioneer, <span style=""color: #6CB219; font-weight: bold"">Kingston:[OBJECT_B]</span>, WD, Yahoo, MSI, XFX, Huawei My blog",6,1.0,1.0
C370643168,brands,Toyota,Chrysler,"A solid argument could be made for retrofuturism as one of automotive design's defining themes over the past few years... witness offerings like the Chrysler PT Cruiser, Volkswagen New Beetle, MINI Cooper, and more recently, the Chevrolet HHR and Toyota FJ.",1.0,1.0,0,0,6,NONE,6,4,2,"A solid argument could be made for retrofuturism as one of automotive design's defining themes over the past few years... witness offerings like the <span style=""color: #9A14B2; font-weight: bold"">Chrysler:[OBJECT_A]</span> PT Cruiser, Volkswagen New Beetle, MINI Cooper, and more recently, the Chevrolet HHR and <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> FJ.",6,1.0,1.0
N2130778182,brands,Samsung,Motorola,Samsung and Motorola both did a purchase.,1.0,1.0,0,0,6,NONE,6,4,2,"<span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span> both did a purchase.",6,1.0,1.0
A151622218,brands,Advil,Motrin,"Advil, Motrin, Nuprin ), Naproxen ( e.g.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Motrin:[OBJECT_B]</span>, Nuprin ), Naproxen ( e.g.",5,1.0,1.0
E640700286,brands,Microsoft,Intel,"EFI was developed by Microsoft and Intel as a faster, less complicated successor to the 2-decade-old BIOS technology used on non-Apple computers.",1.0,1.0,0,0,5,NONE,5,3,2,"EFI was developed by <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> as a faster, less complicated successor to the 2-decade-old BIOS technology used on non-Apple computers.",5,1.0,1.0
H1084046451,brands,Microsoft,Amazon,"If Microsoft wants to get into hardware, they would do better making an Android tablet and adding value, as others like Samsung and Amazon have done.",0.6489,1.0,0,3,2,WORSE,3,3,2,"If <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> wants to get into hardware, they would do better making an Android tablet and adding value, as others like Samsung and <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span> have done.",5,0.78934,0.6
N2211514940,brands,Advil,Motrin,"since ive never had Motrin, remind me differnce from Advil.",0.3673,1.0,1,1,3,NONE,3,3,2,"since ive never had <span style=""color: #9A14B2; font-weight: bold"">Motrin:[OBJECT_A]</span>, remind me differnce from <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span>.",5,0.62038,0.6
B204157792,brands,Ferrari,BMW,All they deal with is Ferrari and BMW.,1.0,1.0,0,0,5,NONE,5,3,2,"All they deal with is <span style=""color: #9A14B2; font-weight: bold"">Ferrari:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>.",5,1.0,1.0
F897030482,brands,Dell,Hewlett-Packard,He pointed to Hewlett-Packard and Dell as examples of traditional computer powerhouses which have failed to launch a decent tablet or smartphone.,1.0,1.0,0,0,5,NONE,5,3,2,"He pointed to <span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> as examples of traditional computer powerhouses which have failed to launch a decent tablet or smartphone.",5,1.0,1.0
S2981334716,brands,Ford,Nissan,"U.S. auto sales have been the bright spot for many of the global automakers, powering GM and Ford to solid profits and helping Toyota, Honda, and Nissan put up big numbers as well.",0.6572,1.0,1,0,4,NONE,4,3,2,"U.S. auto sales have been the bright spot for many of the global automakers, powering GM and <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> to solid profits and helping Toyota, Honda, and <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> put up big numbers as well.",5,0.79432,0.8
G935201907,brands,Dell,Hewlett-Packard,"Hewlett-Packard swooped in with the better bid to overtake Dell and win 3Par, so now we can all sit back and wait for the next acquisition battle to roll around.",0.6678,1.0,4,0,1,BETTER,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span> swooped in with the better bid to overtake <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> and win 3Par, so now we can all sit back and wait for the next acquisition battle to roll around.",5,0.8006800000000001,0.8
Q2686073980,brands,Sony,Intel,"The same can be said for graphics, as this machine outperforms the Sony, even though they use the same Intel chip, making it a better choice if you're looking to edit photos and movies - although the Asus is still the best option for this.",0.6518,1.0,1,0,4,NONE,4,3,2,"The same can be said for graphics, as this machine outperforms the <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span>, even though they use the same <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> chip, making it a better choice if you're looking to edit photos and movies - although the Asus is still the best option for this.",5,0.79108,0.8
M2019305873,brands,Nissan,Renault,"Portugal to bypass Project Better Place, promote EVs with Renault-Nissan",1.0,1.0,0,0,5,NONE,5,3,2,"Portugal to bypass Project Better Place, promote EVs with <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span>-<span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>",5,1.0,1.0
K1699337718,brands,Ford,BMW,"Meanwhile, automakers like BMW, Ford, Honda, and Mercedes-Benz are boosting their use of high-strength steel -- not only to make vehicles safer, but also because the new steel is lighter, and lighter steel means lighter vehicles, which means better fuel economy.",1.0,1.0,0,0,5,NONE,5,3,2,"Meanwhile, automakers like <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span>, Honda, and Mercedes-Benz are boosting their use of high-strength steel -- not only to make vehicles safer, but also because the new steel is lighter, and lighter steel means lighter vehicles, which means better fuel economy.",5,1.0,1.0
F830065796,brands,Apple,Dell,"Granted, Dell seems better at repairing laptops than Apple is at repairing iPods.",1.0,1.0,5,0,0,BETTER,5,3,2,"Granted, <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> seems better at repairing laptops than <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> is at repairing iPods.",5,1.0,1.0
L1793566418,brands,Audi,Mercedes-Benz,"Nevertheless, Audi says the A5 2.0 gets better fuel economy than any of its direct competitors from BMW and Mercedes-Benz.",1.0,1.0,5,0,0,BETTER,5,3,2,"Nevertheless, <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> says the A5 2.0 gets better fuel economy than any of its direct competitors from BMW and <span style=""color: #6CB219; font-weight: bold"">Mercedes-Benz:[OBJECT_B]</span>.",5,1.0,1.0
G1025944902,brands,Advil,Motrin,"Ibuprofen (Caldolor, Advil, Motrin)",1.0,1.0,0,0,5,NONE,5,3,2,"Ibuprofen (Caldolor, <span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Motrin:[OBJECT_B]</span>)",5,1.0,1.0
N2262543090,brands,Apple,Sony,"Sony, Grass Valley, Lightworks, even the inferior Apple.",0.68,0.5058,3,0,2,BETTER,3,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span>, Grass Valley, Lightworks, even the inferior <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span>.",5,0.6103200000000001,0.6
D538289162,brands,Intel,Kingston,"__________________ csx spartan stacker 830 case plus SSD Kingston 120gb,Intel Core i5 3570K,Corsair H80i Hydro Series CPU Cooler,Gigabyte GA-Z77X-D3H,16GB (2x8GB) Corsair DDR3 Vengeance Performance and 2GB Palit GTX 660 Ti JetStream",1.0,1.0,0,0,5,NONE,5,3,2,"__________________ csx spartan stacker 830 case plus SSD <span style=""color: #9A14B2; font-weight: bold"">Kingston:[OBJECT_A]</span> 120gb,<span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> Core i5 3570K,Corsair H80i Hydro Series CPU Cooler,Gigabyte GA-Z77X-D3H,16GB (2x8GB) Corsair DDR3 Vengeance Performance and 2GB Palit GTX 660 Ti JetStream",5,1.0,1.0
J1432575082,brands,Samsung,Toshiba,"Its 362 nit brightness level is one of the best we've seen, improving on the MacBook and Samsung, but the Lenovo's 646:1 contrast ratio is mediocre - the Toshiba Kira hit a mighty 2,326:1.",0.6597,1.0,0,1,4,NONE,4,3,2,"Its 362 nit brightness level is one of the best we've seen, improving on the MacBook and <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span>, but the Lenovo's 646:1 contrast ratio is mediocre - the <span style=""color: #6CB219; font-weight: bold"">Toshiba:[OBJECT_B]</span> Kira hit a mighty 2,326:1.",5,0.79582,0.8
