id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
G1001780515,brands,Ford,BMW,"I also drove one of these on a racetrack (not mine, at an event sponsored by my FCB) and thought it handled much better than the other cars (Ford GT, 911, BMW, Lotus), although the Lotus Elise was fun.",1.0,1.0,0,0,5,NONE,5,3,2,"I also drove one of these on a racetrack (not mine, at an event sponsored by my FCB) and thought it handled much better than the other cars (<span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> GT, 911, <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>, Lotus), although the Lotus Elise was fun.",5,1.0,1.0
S3037949032,compsci,iOS,Apple TV,"We could go on, but to be honest, there aren't any tricks for the aluminum wand that will make it better than Apple's excellent-and free-Remote app for the iPhone, iPod touch, and iPad, so if you have an iOS device around the house, be sure to download and install Remote to take full advantage of your Apple TV.",0.7818,1.0,0,1,5,NONE,5,4,2,"We could go on, but to be honest, there aren't any tricks for the aluminum wand that will make it better than Apple's excellent-and free-Remote app for the iPhone, iPod touch, and iPad, so if you have an <span style=""color: #9A14B2; font-weight: bold"">iOS:[OBJECT_A]</span> device around the house, be sure to download and install Remote to take full advantage of your <span style=""color: #6CB219; font-weight: bold"">Apple TV:[OBJECT_B]</span>.",6,0.8545333333333334,0.8333333333333334
E716992867,jbt,carolina,missouri,"Final note: Without the transfers last year, missouri likely is worse than South carolina and Miss.",1.0,1.0,0,5,0,WORSE,5,3,2,"Final note: Without the transfers last year, <span style=""color: #9A14B2; font-weight: bold"">missouri:[OBJECT_A]</span> likely is worse than South <span style=""color: #6CB219; font-weight: bold"">carolina:[OBJECT_B]</span> and Miss.",5,1.0,1.0
D395557676,jbt,plastic,concrete,"But isn't it better to have plastic with some ""give"" than concrete which would crack??",0.6458,0.5,2,1,2,BETTER,2,3,2,"But isn't it better to have <span style=""color: #9A14B2; font-weight: bold"">plastic:[OBJECT_A]</span> with some ""give"" than <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span> which would crack??",5,0.58748,0.4
M1988433522,compsci,Python,Haskell,"@permeakra: That's just a rant, basically stating that learning Haskell and Python doesn't make you better in other languages because those other languages suck.",1.0,1.0,0,0,5,NONE,5,3,2,"@permeakra: That's just a rant, basically stating that learning <span style=""color: #9A14B2; font-weight: bold"">Haskell:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> doesn't make you better in other languages because those other languages suck.",5,1.0,1.0
F844071956,brands,Microsoft,Amazon,"Half of the world's top brands, including tech rivals, Google, Amazon, Yahoo, Apple, Microsoft, and others, applied for gTLDs as a closed ecosystem to use in creating a better digital experience for consumers.",1.0,1.0,0,0,5,NONE,5,3,2,"Half of the world's top brands, including tech rivals, Google, <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span>, Yahoo, Apple, <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>, and others, applied for gTLDs as a closed ecosystem to use in creating a better digital experience for consumers.",5,1.0,1.0
A116435026,compsci,Eclipse,NetBeans,a bit like Eclipse or NetBeans does with java projects.,1.0,1.0,0,0,5,NONE,5,3,2,"a bit like <span style=""color: #9A14B2; font-weight: bold"">Eclipse:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">NetBeans:[OBJECT_B]</span> does with java projects.",5,1.0,1.0
K1680082750,jbt,soup,pizza,"Marie Sharps Habañero Sauce Good on avocado, pizza, soup- everything you taste will taste better with Marie.",1.0,1.0,0,0,5,NONE,5,3,2,"Marie Sharps Habañero Sauce Good on avocado, <span style=""color: #9A14B2; font-weight: bold"">pizza:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">soup:[OBJECT_B]</span>- everything you taste will taste better with Marie.",5,1.0,1.0
I1398765427,compsci,Oracle,PostgreSQL,"It is a better alternative to the PHP_MySQL server model because it can connect to other databases: PostgreSQL, Access, MsSQL server, Oracle, DB2.",1.0,1.0,0,0,5,NONE,5,3,2,"It is a better alternative to the PHP_MySQL server model because it can connect to other databases: <span style=""color: #9A14B2; font-weight: bold"">PostgreSQL:[OBJECT_A]</span>, Access, MsSQL server, <span style=""color: #6CB219; font-weight: bold"">Oracle:[OBJECT_B]</span>, DB2.",5,1.0,1.0
L1864566115,brands,Ford,Toyota,Of course a Ford V8 is a bunch different that a Toyota I6 so the Hooker could be worse.,0.6523,1.0,1,0,4,NONE,4,3,2,"Of course a <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> V8 is a bunch different that a <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> I6 so the Hooker could be worse.",5,0.79138,0.8
T3163517252,brands,Sony,Intel,"While the 1.6GHz Intel Core i7 720QM processor runs at a slower base clockspeed than the 2.66GHz 620M chip of the Advent Sienna 700 and Sony VAIO VPC-Z12V9E/X, it is in fact far more powerful, due to its quad-core design, increased Hyper-Threading and efficient overclocking abilities.",0.6524,1.0,0,2,3,NONE,3,3,2,"While the 1.6GHz <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> Core i7 720QM processor runs at a slower base clockspeed than the 2.66GHz 620M chip of the Advent Sienna 700 and <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> VAIO VPC-Z12V9E/X, it is in fact far more powerful, due to its quad-core design, increased Hyper-Threading and efficient overclocking abilities.",5,0.7914399999999999,0.6
K1689009447,brands,Samsung,Motorola,Maxon Samsung E630 Motorola A925,1.0,1.0,0,0,5,NONE,5,3,2,"Maxon <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> E630 <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span> A925",5,1.0,1.0
B216287659,compsci,Python,Lisp,"Also, learning a high-level language with lots of abstraction capabilities (like Ruby, Python, Lisp or D) might help you program better in lower-level languages where some of the techniques might still be usable, but less obvious.",1.0,1.0,0,0,5,NONE,5,3,2,"Also, learning a high-level language with lots of abstraction capabilities (like Ruby, <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Lisp:[OBJECT_B]</span> or D) might help you program better in lower-level languages where some of the techniques might still be usable, but less obvious.",5,1.0,1.0
N2253114687,compsci,Oracle,MySQL,Some Oracle and MySQL.,1.0,1.0,0,0,5,NONE,5,3,2,"Some <span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span>.",5,1.0,1.0
P2580576437,compsci,Python,JavaScript,"Then I observed that it was faster in JavaScript than in Python, probably because node.js starts up really quickly.",1.0,1.0,5,0,0,BETTER,5,3,2,"Then I observed that it was faster in <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> than in <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, probably because node.js starts up really quickly.",5,1.0,1.0
G959020610,brands,Honda,Nissan,Honda Fit or the Nissan Cube).,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> Fit or the <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> Cube).",5,1.0,1.0
T3197163867,brands,Sony,Amazon,"Without vastly superior selection, there's very little to reccomend Netflix streaming over say Showtime Direct or HBO In Home or Sony Streamflix by Amazon or whatever else is going to be out there.",1.0,1.0,0,0,5,NONE,5,3,2,"Without vastly superior selection, there's very little to reccomend Netflix streaming over say Showtime Direct or HBO In Home or <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> Streamflix by <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span> or whatever else is going to be out there.",5,1.0,1.0
S2961432256,compsci,iOS,Apple TV,UHD will take more bandwidth and more memory so iOS devices will have to include much more storage and download expectations may well change because it isn't likely that bandwidth to homes will be overwhelmingly better before bigger file sizes arrive-and Apple TV will need to at least adjust its buffers and probably other features to push UHD content to the new sets.,0.6364,1.0,2,0,3,NONE,3,3,2,"UHD will take more bandwidth and more memory so <span style=""color: #9A14B2; font-weight: bold"">iOS:[OBJECT_A]</span> devices will have to include much more storage and download expectations may well change because it isn't likely that bandwidth to homes will be overwhelmingly better before bigger file sizes arrive-and <span style=""color: #6CB219; font-weight: bold"">Apple TV:[OBJECT_B]</span> will need to at least adjust its buffers and probably other features to push UHD content to the new sets.",5,0.78184,0.6
R2923646089,compsci,USB,Ethernet,"To me, the Thinkpad looks like a better laptop than the Macbook Air, because it's got an optical drive, three USB ports instead of one, built-in Ethernet, and a faster processor.",0.6771,1.0,3,0,2,BETTER,3,3,2,"To me, the Thinkpad looks like a better laptop than the Macbook Air, because it's got an optical drive, three <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> ports instead of one, built-in <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span>, and a faster processor.",5,0.80626,0.6
P2505041187,jbt,paint,pen,The glow paint with the pen lights worked better than I thought.,0.6581,1.0,0,0,5,NONE,5,3,2,"The glow <span style=""color: #9A14B2; font-weight: bold"">paint:[OBJECT_A]</span> with the <span style=""color: #6CB219; font-weight: bold"">pen:[OBJECT_B]</span> lights worked better than I thought.",5,0.79486,1.0
T3277555675,jbt,amazon,youtube,"youtube, amazon, Imgur, and pretty much every website and app ever) a shot that's still the best-just, you know, better.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">youtube:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">amazon:[OBJECT_B]</span>, Imgur, and pretty much every website and app ever) a shot that's still the best-just, you know, better.",5,1.0,1.0
T3191159724,brands,Audi,Lexus,"With established, proven dealer experiences at competing brands like Lexus, BMW, Mercedes-Benz, and Audi, as well as Cadillac, Lincoln--or any brand--will have a difficult time creating a customer experience that qualifies as ""superior.""",0.7575,1.0,0,0,6,NONE,6,4,2,"With established, proven dealer experiences at competing brands like <span style=""color: #9A14B2; font-weight: bold"">Lexus:[OBJECT_A]</span>, BMW, Mercedes-Benz, and <span style=""color: #6CB219; font-weight: bold"">Audi:[OBJECT_B]</span>, as well as Cadillac, Lincoln--or any brand--will have a difficult time creating a customer experience that qualifies as ""superior.""",6,0.8383333333333332,1.0
Q2624445390,compsci,CUDA,OpenCL,"The professional GPGPU market may disappear since programming for Intel's solution, of many and multi-core boxes, is far easier than optimizing algorithms using parallel, Nvidia specific, languages like CUDA or standards like OpenCL.",1.0,1.0,0,0,5,NONE,5,3,2,"The professional GPGPU market may disappear since programming for Intel's solution, of many and multi-core boxes, is far easier than optimizing algorithms using parallel, Nvidia specific, languages like <span style=""color: #9A14B2; font-weight: bold"">CUDA:[OBJECT_A]</span> or standards like <span style=""color: #6CB219; font-weight: bold"">OpenCL:[OBJECT_B]</span>.",5,1.0,1.0
M1985167798,jbt,plastic,concrete,Perform your service activities on concrete or asphalt or over a plastic tarp to make spill clean-up easier.,1.0,1.0,0,0,5,NONE,5,3,2,"Perform your service activities on <span style=""color: #9A14B2; font-weight: bold"">concrete:[OBJECT_A]</span> or asphalt or over a <span style=""color: #6CB219; font-weight: bold"">plastic:[OBJECT_B]</span> tarp to make spill clean-up easier.",5,1.0,1.0
A162381264,compsci,PHP,JavaScript,"After dealing with a lot of unmaintainable and poorly written code in PHP and JavaScript, Jacob fell in love with Django and hasn't looked back since.",1.0,1.0,0,0,5,NONE,5,3,2,"After dealing with a lot of unmaintainable and poorly written code in <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span>, Jacob fell in love with Django and hasn't looked back since.",5,1.0,1.0
H1131365660,brands,Sigma,Nikon,"I got much better shots from my Sigma 150-500 on my Nikon D90, and I'm hurting a bit.",0.6743,1.0,1,0,4,NONE,4,3,2,"I got much better shots from my <span style=""color: #9A14B2; font-weight: bold"">Sigma:[OBJECT_A]</span> 150-500 on my <span style=""color: #6CB219; font-weight: bold"">Nikon:[OBJECT_B]</span> D90, and I'm hurting a bit.",5,0.8045800000000001,0.8
I1400307417,compsci,Ruby,Perl,It is a lot easier to do text parsing in Perl/Ruby/Python than it is in Java or C# (partially because it is a lot easier to use regular expressions).,1.0,0.5385,0,1,4,NONE,4,3,2,"It is a lot easier to do text parsing in <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>/Python than it is in Java or C# (partially because it is a lot easier to use regular expressions).",5,0.8154,0.8
J1513428786,brands,Intel,Dell,"I was a noobie to Intel and Windows when I got the Dell, but I have to say that building a system is so much better.",1.0,0.5246,0,1,4,NONE,4,3,2,"I was a noobie to <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> and Windows when I got the <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span>, but I have to say that building a system is so much better.",5,0.80984,0.8
E617936342,compsci,USB,Ethernet,"Dubbed the ""One"", we can confirm that it will have Wi-Fi connectivity, Ethernet networking, a solid-state hard drive, at least two USB ports and audio jacks.",1.0,1.0,0,0,5,NONE,5,3,2,"Dubbed the ""One"", we can confirm that it will have Wi-Fi connectivity, <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span> networking, a solid-state hard drive, at least two <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> ports and audio jacks.",5,1.0,1.0
N2161865280,jbt,bread,steak,"...serrated bread, 5"" serrated utility, 3"" paring, 7"" Santoku and 6 serrated steak knives with solid flat handles.",1.0,1.0,0,0,5,NONE,5,3,2,"...serrated <span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span>, 5"" serrated utility, 3"" paring, 7"" Santoku and 6 serrated <span style=""color: #6CB219; font-weight: bold"">steak:[OBJECT_B]</span> knives with solid flat handles.",5,1.0,1.0
T3233947323,jbt,knife,pistol,"You also say, ""Additionally, it is equally as hard (I believe harder) to score a[n] incapacitating blow with a knife that with a pistol.""",0.6513,0.5,1,3,1,WORSE,3,3,2,"You also say, ""Additionally, it is equally as hard (I believe harder) to score a[n] incapacitating blow with a <span style=""color: #9A14B2; font-weight: bold"">knife:[OBJECT_A]</span> that with a <span style=""color: #6CB219; font-weight: bold"">pistol:[OBJECT_B]</span>.""",5,0.59078,0.6
