_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,gold_label,id,label_gold,marker,raw_text,text_html,text_readable
1576121975,false,finalized,3,2/5/2018 16:38:45,NONE,1.0,youtube,,hulu,,E672220750,,True,Even though you didn't post anything new I needed to thank you again... WOW CfosSpeed took care of my Hulu stutter and Youtube videos are loading way faster...,"Even though you didn't post anything new I needed to thank you again... WOW CfosSpeed took care of my <span style=""color: #9A14B2; font-weight: bold"">hulu:[OBJECT_A]</span> stutter and <span style=""color: #6CB219; font-weight: bold"">youtube:[OBJECT_B]</span> videos are loading way faster...",Even though you didn't post anything new I needed to thank you again... WOW CfosSpeed took care of my *hulu* stutter and §youtube$ videos are loading way faster...
1576121976,false,finalized,3,2/5/2018 16:46:36,NONE,1.0,carolina,,pennsylvania,,E632610847,,True,"Earlier, Wilson's maternal grandmother walked from North Carolina to Pennsylvania in search of a better life.","Earlier, Wilson's maternal grandmother walked from North <span style=""color: #9A14B2; font-weight: bold"">carolina:[OBJECT_A]</span> to <span style=""color: #6CB219; font-weight: bold"">pennsylvania:[OBJECT_B]</span> in search of a better life.","Earlier, Wilson's maternal grandmother walked from North *carolina* to §pennsylvania$ in search of a better life."
1576121977,false,finalized,3,2/5/2018 16:41:40,BETTER,0.6786,truck,,motorcycle,,B332338897,,True,"ARCEE changes into a motorcycle and is very quick and acrobatic with her attacks, and BULKHEAD changes into an armoured truck and moves slower, but hits much harder.","ARCEE changes into a <span style=""color: #9A14B2; font-weight: bold"">motorcycle:[OBJECT_A]</span> and is very quick and acrobatic with her attacks, and BULKHEAD changes into an armoured <span style=""color: #6CB219; font-weight: bold"">truck:[OBJECT_B]</span> and moves slower, but hits much harder.","ARCEE changes into a *motorcycle* and is very quick and acrobatic with her attacks, and BULKHEAD changes into an armoured §truck$ and moves slower, but hits much harder."
1576121978,false,finalized,3,2/5/2018 16:56:20,NONE,1.0,tennis,,volleyball,,O2348706518,,False,Tennis and volleyball,"<span style=""color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">volleyball:[OBJECT_B]</span>",*tennis* and §volleyball$
1576121979,false,finalized,3,2/5/2018 16:41:23,NONE,1.0,wood,,rubber,,R2821232874,,True,This Dresser Is Made From Solid Rubber Wood With Veneer.,"This Dresser Is Made From Solid <span style=""color: #9A14B2; font-weight: bold"">rubber:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span> With Veneer.",This Dresser Is Made From Solid *rubber* §wood$ With Veneer.
1576121980,false,finalized,3,2/5/2018 16:40:04,NONE,1.0,california,,oregon,,F803985723,,True,"Geolocation was faster in Oregon, California and Singapore.","Geolocation was faster in <span style=""color: #9A14B2; font-weight: bold"">oregon:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span> and Singapore.","Geolocation was faster in *oregon*, §california$ and Singapore."
1576121981,false,finalized,3,2/5/2018 16:41:47,NONE,0.6585,michigan,,oregon,,D418175267,,True,But they did look better against Oregon and Stanford than Michigan did yesterday.,"But they did look better against <span style=""color: #9A14B2; font-weight: bold"">oregon:[OBJECT_A]</span> and Stanford than <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span> did yesterday.",But they did look better against *oregon* and Stanford than §michigan$ did yesterday.
1576121982,false,finalized,3,2/5/2018 17:28:54,NONE,1.0,baseball,,softball,,E633961933,,True,East Brainerd is an area of Chattanooga long known for solid baseball and softball.,"East Brainerd is an area of Chattanooga long known for solid <span style=""color: #9A14B2; font-weight: bold"">baseball:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">softball:[OBJECT_B]</span>.",East Brainerd is an area of Chattanooga long known for solid *baseball* and §softball$.
1576121983,false,finalized,3,2/5/2018 16:44:47,NONE,1.0,bread,,steak,,L1756467040,,True,"Mundial (Chefs and steak knifes), Forschner Victorinox (Chefs, Bread and Paring), and an inexpensive solid chinese cleaver (great for dealing with squash).","Mundial (Chefs and <span style=""color: #9A14B2; font-weight: bold"">steak:[OBJECT_A]</span> knifes), Forschner Victorinox (Chefs, <span style=""color: #6CB219; font-weight: bold"">bread:[OBJECT_B]</span> and Paring), and an inexpensive solid chinese cleaver (great for dealing with squash).","Mundial (Chefs and *steak* knifes), Forschner Victorinox (Chefs, §bread$ and Paring), and an inexpensive solid chinese cleaver (great for dealing with squash)."
1576121984,false,finalized,3,2/5/2018 16:41:40,NONE,1.0,truck,,motorcycle,,A2029878,,True,"[0026] The invention also provides a cooler block for a device for supplying power to a motor vehicle, in particular a passenger vehicle, truck or motorcycle.","[0026] The invention also provides a cooler block for a device for supplying power to a motor vehicle, in particular a passenger vehicle, <span style=""color: #9A14B2; font-weight: bold"">truck:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">motorcycle:[OBJECT_B]</span>.","[0026] The invention also provides a cooler block for a device for supplying power to a motor vehicle, in particular a passenger vehicle, *truck* or §motorcycle$."
1576121985,false,finalized,3,2/5/2018 16:41:17,BETTER,1.0,ps2,,gamecube,,F758819460,,True,For some reason I liked it better on Gamecube rather than PS2.,"For some reason I liked it better on <span style=""color: #9A14B2; font-weight: bold"">gamecube:[OBJECT_A]</span> rather than <span style=""color: #6CB219; font-weight: bold"">ps2:[OBJECT_B]</span>.",For some reason I liked it better on *gamecube* rather than §ps2$.
1576121986,false,finalized,3,2/5/2018 16:41:17,NONE,1.0,football,,hockey,,J1506831388,,True,"I've seen way worse shit in boxing, hockey, football, baseball, basketball, soccer, and other MMA fights.","I've seen way worse shit in boxing, <span style=""color: #9A14B2; font-weight: bold"">hockey:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">football:[OBJECT_B]</span>, baseball, basketball, soccer, and other MMA fights.","I've seen way worse shit in boxing, *hockey*, §football$, baseball, basketball, soccer, and other MMA fights."
1576121987,false,finalized,3,2/5/2018 16:38:07,NONE,1.0,baseball,,softball,,M2079999389,,True,Red Lion Baseball/Softball - Socks - Solid,"Red Lion <span style=""color: #9A14B2; font-weight: bold"">baseball:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">softball:[OBJECT_B]</span> - Socks - Solid",Red Lion *baseball*/§softball$ - Socks - Solid
1576121988,false,finalized,3,2/5/2018 16:39:57,NONE,0.6857,phone,,ipod,,L1754038049,,True,Much better marketing: getting a SLVR means getting a cool looking phone with decent features that also happens to replace an iPod Shuffle.,"Much better marketing: getting a SLVR means getting a cool looking <span style=""color: #9A14B2; font-weight: bold"">phone:[OBJECT_A]</span> with decent features that also happens to replace an <span style=""color: #6CB219; font-weight: bold"">ipod:[OBJECT_B]</span> Shuffle.",Much better marketing: getting a SLVR means getting a cool looking *phone* with decent features that also happens to replace an §ipod$ Shuffle.
1576121989,false,finalized,3,2/5/2018 16:56:20,BETTER,0.6957,carolina,,michigan,,N2243691224,,True,Solid pitching efforts earn Michigan baseball team a 5-2 win againt Coastal Carolina,"Solid pitching efforts earn <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span> baseball team a 5-2 win againt Coastal <span style=""color: #6CB219; font-weight: bold"">carolina:[OBJECT_B]</span>",Solid pitching efforts earn *michigan* baseball team a 5-2 win againt Coastal §carolina$
1576121990,false,finalized,3,2/5/2018 16:40:34,NONE,1.0,psp,,ps3,,K1708975719,,True,Metal Gear Solid Rising (PS3) 16. 7th Dragon 2020 (PSP) 17.,"Metal Gear Solid Rising (<span style=""color: #9A14B2; font-weight: bold"">ps3:[OBJECT_A]</span>) 16. 7th Dragon 2020 (<span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span>) 17.",Metal Gear Solid Rising (*ps3*) 16. 7th Dragon 2020 (§psp$) 17.
1576121994,false,finalized,3,2/5/2018 16:39:46,NONE,1.0,pizza,,sausage,,K1629886136,,True,"Like I said, it's decent, but for $16 bucks for a 9"" pizza with sausage it isn't worth it.","Like I said, it's decent, but for $16 bucks for a 9"" <span style=""color: #9A14B2; font-weight: bold"">pizza:[OBJECT_A]</span> with <span style=""color: #6CB219; font-weight: bold"">sausage:[OBJECT_B]</span> it isn't worth it.","Like I said, it's decent, but for $16 bucks for a 9"" *pizza* with §sausage$ it isn't worth it."
1576121995,false,finalized,3,2/5/2018 17:10:11,BETTER,1.0,michigan,,oregon,,E687268120,,True,"Expect enhanced chances of near normal temperatures in Washington, Oregon, and western Indiana and cooler than normal in Michigan and northern Wisconsin.","Expect enhanced chances of near normal temperatures in Washington, <span style=""color: #9A14B2; font-weight: bold"">oregon:[OBJECT_A]</span>, and western Indiana and cooler than normal in <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span> and northern Wisconsin.","Expect enhanced chances of near normal temperatures in Washington, *oregon*, and western Indiana and cooler than normal in §michigan$ and northern Wisconsin."
1576121996,false,finalized,3,2/5/2018 16:41:59,BETTER,1.0,lumber,,plywood,,I1365028328,,True,It also results in extra dimensional stability -- plywood doesn't swell or crack like solid sawed lumber.,"It also results in extra dimensional stability -- <span style=""color: #9A14B2; font-weight: bold"">plywood:[OBJECT_A]</span> doesn't swell or crack like solid sawed <span style=""color: #6CB219; font-weight: bold"">lumber:[OBJECT_B]</span>.",It also results in extra dimensional stability -- *plywood* doesn't swell or crack like solid sawed §lumber$.
1576121997,false,finalized,3,2/5/2018 16:38:32,BETTER,0.6581,laptop,,ipod,,S2987279823,,True,"Using the output from my wife's tiny Laptop, playing Apple Lossless files was so vastly superior to my iPod, that I wanted to explore this further.","Using the output from my wife's tiny <span style=""color: #9A14B2; font-weight: bold"">laptop:[OBJECT_A]</span>, playing Apple Lossless files was so vastly superior to my <span style=""color: #6CB219; font-weight: bold"">ipod:[OBJECT_B]</span>, that I wanted to explore this further.","Using the output from my wife's tiny *laptop*, playing Apple Lossless files was so vastly superior to my §ipod$, that I wanted to explore this further."
1576121998,false,finalized,3,2/5/2018 16:39:51,NONE,1.0,psp,,ps3,,A15606011,,True,10. Metal Gear Solid (PS3/PSP),"10. Metal Gear Solid (<span style=""color: #9A14B2; font-weight: bold"">ps3:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span>)",10. Metal Gear Solid (*ps3*/§psp$)
1576121999,false,finalized,3,2/5/2018 16:41:38,NONE,1.0,youtube,,itunes,,N2241691487,,True,"So it would be awesome, but its just easier to pull up Pandora, iTunes, or Youtube.","So it would be awesome, but its just easier to pull up Pandora, <span style=""color: #9A14B2; font-weight: bold"">itunes:[OBJECT_A]</span>, or <span style=""color: #6CB219; font-weight: bold"">youtube:[OBJECT_B]</span>.","So it would be awesome, but its just easier to pull up Pandora, *itunes*, or §youtube$."
1576122000,false,finalized,3,2/5/2018 16:41:22,NONE,1.0,holiday,,wedding,,S3038895946,,True,Wedding Venues In Surrey Holiday Inn London - Kingston South is a superior quality budget accommodation in Central London.,"<span style=""color: #9A14B2; font-weight: bold"">wedding:[OBJECT_A]</span> Venues In Surrey <span style=""color: #6CB219; font-weight: bold"">holiday:[OBJECT_B]</span> Inn London - Kingston South is a superior quality budget accommodation in Central London.",*wedding* Venues In Surrey §holiday$ Inn London - Kingston South is a superior quality budget accommodation in Central London.
1576122001,false,finalized,3,2/5/2018 16:41:38,NONE,1.0,ps3,,ps2,,E674169025,,True,Even worse the Wii outsold both the PS2 and the PS3 combined.,"Even worse the Wii outsold both the <span style=""color: #9A14B2; font-weight: bold"">ps2:[OBJECT_A]</span> and the <span style=""color: #6CB219; font-weight: bold"">ps3:[OBJECT_B]</span> combined.",Even worse the Wii outsold both the *ps2* and the §ps3$ combined.
1576122002,false,finalized,3,2/5/2018 16:41:02,NONE,0.6308,mobile,,laptop,,Q2728284055,,True,The superior design of the HeatShift Pad provides the most mobile and most effective solution to cooling laptop computers.,"The superior design of the HeatShift Pad provides the most <span style=""color: #9A14B2; font-weight: bold"">mobile:[OBJECT_A]</span> and most effective solution to cooling <span style=""color: #6CB219; font-weight: bold"">laptop:[OBJECT_B]</span> computers.",The superior design of the HeatShift Pad provides the most *mobile* and most effective solution to cooling §laptop$ computers.
1576122003,false,finalized,3,2/5/2018 16:37:02,NONE,1.0,thanksgiving,,halloween,,H1179207119,,True,"I like the cooler weather, the falling leaves, apple picking, Halloween and Thanksgiving.","I like the cooler weather, the falling leaves, apple picking, <span style=""color: #9A14B2; font-weight: bold"">halloween:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">thanksgiving:[OBJECT_B]</span>.","I like the cooler weather, the falling leaves, apple picking, *halloween* and §thanksgiving$."
1576122004,false,finalized,3,2/5/2018 16:39:21,NONE,0.6806,football,,basketball,,M2037450250,,True,Probably a horrid football team and a solid basketball school.,"Probably a horrid <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span> team and a solid <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span> school.",Probably a horrid *football* team and a solid §basketball$ school.
