id,sentence,object_a,object_b,most_frequent_label,most_frequent_percentage,path
I1327560620,"I own a pretty decent gaming PC, Xbox 360, wii, and Nintendo ds (One of the original blocky ones :D)",wii,ds,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1327560620,"I own a pretty decent gaming PC, Xbox 360, wii, and Nintendo ds (One of the original blocky ones :D)",wii,ds,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
I1327560620,"I own a pretty decent gaming PC, Xbox 360, wii, and Nintendo ds (One of the original blocky ones :D)",wii,ds,NONE,1.0,X/PROPN/ROOT/^ nintendo/PROPN/compound/V Y/PROPN/conj/<
J1492544766,It would have been better for a work holiday party or maybe family wedding.,holiday,wedding,NONE,1.0,X/PROPN/compound/> party/NOUN/ROOT/^ Y/PROPN/conj/<
J1492544766,It would have been better for a work holiday party or maybe family wedding.,holiday,wedding,NONE,1.0,X/PROPN/compound/> party/NOUN/ROOT/^ maybe/ADV/advmod/V Y/PROPN/conj/<
J1492544766,It would have been better for a work holiday party or maybe family wedding.,holiday,wedding,NONE,1.0,X/PROPN/compound/> party/NOUN/ROOT/^ family/NOUN/compound/V Y/PROPN/conj/<
H1109182800,"If you can get into Beijing University, it's harder than getting into harvard or stanford or Yale.",harvard,stanford,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
H1109182800,"If you can get into Beijing University, it's harder than getting into harvard or stanford or Yale.",harvard,stanford,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
M2054184500,Python is a better language than JavaScript.,Python,JavaScript,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ language/NOUN/attr/< than/ADP/prep/< Y/PROPN/pobj/<
Q2724801755,"The streaming of hulu, Netflix, youtube and dozens of other channels makes it an even better deal.",hulu,youtube,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
Q2724801755,"The streaming of hulu, Netflix, youtube and dozens of other channels makes it an even better deal.",hulu,youtube,NONE,1.0,X/PROPN/ROOT/^ netflix/PROPN/conj/V Y/PROPN/conj/<
J1501747538,"I've found that Advil (Ibuprofen/Motrin) works better than Tylenol, obviously use the infant kind; I've also found that a full dose isn't usually necessary.",Advil,Ibuprofen,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/appos/<
B211144819,Also 105 degrees in california is way better than 95 in virginia.,california,virginia,BETTER,1.0,NOPATH
F855403663,"Having an entertainment, birthday, wedding, or corporate parties DJ improves the fun and provides everyone a much better experience.",birthday,wedding,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
J1422874364,It may be easier to learn JavaScript having learnt Python first.,JavaScript,Python,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/dobj/<
J1422874364,It may be easier to learn JavaScript having learnt Python first.,JavaScript,Python,NONE,0.8,X/PROPN/ROOT/^ have/VERB/acl/V Y/PROPN/dobj/<
J1422874364,It may be easier to learn JavaScript having learnt Python first.,JavaScript,Python,NONE,0.8,X/PROPN/ROOT/^ learn/VERB/compound/V Y/PROPN/dobj/<
K1618060680,Lesson 08 - Learning to Write Objective-C and Swift Code,Objective-C,Swift,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
K1618060680,Lesson 08 - Learning to Write Objective-C and Swift Code,Objective-C,Swift,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
J1447168187,It seems to me that sound quality in my XTS is better using Bluetooth than the direct USB hookup.,Bluetooth,USB,BETTER,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
J1447168187,It seems to me that sound quality in my XTS is better using Bluetooth than the direct USB hookup.,Bluetooth,USB,BETTER,1.0,X/PROPN/ROOT/^ than/ADP/prep/V Y/PROPN/pobj/<
J1447168187,It seems to me that sound quality in my XTS is better using Bluetooth than the direct USB hookup.,Bluetooth,USB,BETTER,1.0,X/PROPN/ROOT/^ the/DET/det/V Y/PROPN/pobj/<
J1447168187,It seems to me that sound quality in my XTS is better using Bluetooth than the direct USB hookup.,Bluetooth,USB,BETTER,1.0,X/PROPN/ROOT/^ direct/ADJ/amod/V Y/PROPN/pobj/<
H1125498318,"If you've been wondering why your Toshiba SSD benchmarks slower than someone else's Samsung, check to see what sort of data the benchmark tool is writing to the drive.",Toshiba,Samsung,WORSE,0.8,X/PROPN/compound/> benchmark/NOUN/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
H1125498318,"If you've been wondering why your Toshiba SSD benchmarks slower than someone else's Samsung, check to see what sort of data the benchmark tool is writing to the drive.",Toshiba,Samsung,WORSE,0.8,X/PROPN/compound/> benchmark/NOUN/ROOT/^ than/ADP/prep/< someone/NOUN/poss/V Y/PROPN/pobj/<
P2454169526,"The CR-V is under attack in its segment from the Toyota RAV4 (+26%), Chevrolet Equinox (+17%), Nissan Rogue (+28%) and Ford Explorer (+27%), all posting very solid results.",Chevrolet,Ford,NONE,1.0,X/PROPN/compound/> equinox/PROPN/ROOT/^ rogue/PROPN/appos/< Y/PROPN/conj/<
T3175183930,Why hockey is Better than baseball,hockey,baseball,BETTER,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
Q2687191161,"The Samsung Series 5 NP530U4B S03 has a faster processor, more RAM, faster graphics and more storage than the Sony Vaio S and 13-inch Apple MacBook Pro.",Sony,Apple,NONE,1.0,X/PROPN/compound/> s/PROPN/ROOT/^ Y/PROPN/conj/<
Q2687191161,"The Samsung Series 5 NP530U4B S03 has a faster processor, more RAM, faster graphics and more storage than the Sony Vaio S and 13-inch Apple MacBook Pro.",Sony,Apple,NONE,1.0,X/PROPN/compound/> s/PROPN/ROOT/^ 13-inch/NUM/nummod/V Y/PROPN/conj/<
J1545084511,Java/Ruby clients behave correctly.,Java,Ruby,NONE,1.0,NOPATH
K1716894951,milk is better than beer!,milk,beer,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
L1827205017,"Note: I think it's better to put the cooked and drained sausage on top of the bread, then pour the egg and milk mixture over.",sausage,bread,NONE,0.8,NOPATH
F824204631,"google Analytics for youtube, only better",google,youtube,BETTER,0.6,X/PROPN/compound/> analytics/PROPN/ROOT/^ for/ADP/prep/< Y/PROPN/pobj/<
I1330428245,I prefer pinot noir from cooler growing areas in california or ones produced in oregon.,california,oregon,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
I1330428245,I prefer pinot noir from cooler growing areas in california or ones produced in oregon.,california,oregon,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/pobj/<
I1330428245,I prefer pinot noir from cooler growing areas in california or ones produced in oregon.,california,oregon,NONE,1.0,X/PROPN/ROOT/^ one/NOUN/conj/V Y/PROPN/pobj/<
O2378497205,"(That's Perl, Python, Ruby on Rails, dotNET ASP, and Java J2EE, respectively, for those keeping score at home-all of which benchmark faster than PHP.)",Java,PHP,BETTER,1.0,X/PROPN/compound/> j2ee/PROPN/ROOT/^ faster/ADV/advcl/< than/ADP/prep/< Y/PROPN/pobj/<
Q2690372481,"These apps perform surprisingly well, partly because the Chrome JavaScript engine is very fast -- faster than Python in some tests -- but also because the Chrome APIs are fairly thin layers over native OS APIs.",JavaScript,Python,BETTER,1.0,X/ADJ/amod/> be/VERB/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
D395645495,But is the middle class better or worse off for Microsoft and Apple products?,Microsoft,Apple,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
D395645495,But is the middle class better or worse off for Microsoft and Apple products?,Microsoft,Apple,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
L1775866166,My sandwich fared somewhat better than Mary's pizza.,sandwich,pizza,BETTER,1.0,X/PROPN/nsubj/> fare/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
L1775866166,My sandwich fared somewhat better than Mary's pizza.,sandwich,pizza,BETTER,1.0,X/PROPN/nsubj/> fare/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< mary/PROPN/poss/V Y/PROPN/pobj/<
J1544946593,Java 8X Faster than Python,Java,Python,BETTER,1.0,X/PROPN/compound/> faster/PROPN/ROOT/^ Y/PROPN/pobj/<
T3272369785,"Your Python, Perl etc. geeks will understand why it's better.",Python,Perl,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
M1996476910,PHP is definitely far worse that Perl .,PHP,Perl,WORSE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ Y/PROPN/npadvmod/<
M1996476910,PHP is definitely far worse that Perl .,PHP,Perl,WORSE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ that/ADJ/mark/V Y/PROPN/npadvmod/<
I1335408869,I really like both Eclipse and NetBeans.,Eclipse,NetBeans,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1335408869,I really like both Eclipse and NetBeans.,Eclipse,NetBeans,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
T3206429452,Women's golf Women's basketball,golf,basketball,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
T3206429452,Women's golf Women's basketball,golf,basketball,NONE,1.0,X/PROPN/compound/> women/PROPN/poss/V Y/PROPN/ROOT/^
H1090754888,If someone thinks that Python/Java/php etc has better way to handle this situation.,Python,Java,NONE,0.8,NOPATH
G908894802,"Here you say that you like Python clean syntax, but do you know that Pliant one is as clean but much more flexible (can either look instructions centric or Lisp like), and can even be customized to better match various needs.",Python,Lisp,NONE,0.8,NOPATH
A146653901,"a decent code base, and then of the scripting languages Perl and Python",Perl,Python,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
A146653901,"a decent code base, and then of the scripting languages Perl and Python",Perl,Python,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
L1794484572,New 626 suv truck Accessories make towing easier.,suv,truck,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
T3207341823,wood cement float,wood,cement,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
K1664169084,"Mainstream manly team sports like basketball and football are way, way cooler than sports such as table tennis and badminton.",basketball,tennis,BETTER,1.0,NOPATH
L1806315012,nixon (1969) and reagan (1981) gave better Inaugural Addresses.,nixon,reagan,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1806315012,nixon (1969) and reagan (1981) gave better Inaugural Addresses.,nixon,reagan,NONE,1.0,X/PROPN/ROOT/^ 1969/NUM/npadvmod/V Y/PROPN/conj/<
L1806315012,nixon (1969) and reagan (1981) gave better Inaugural Addresses.,nixon,reagan,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
S2966599012,"Under these refining conditions, pennsylvania crude oil made better engine oil than Texas crude or california crude.",pennsylvania,california,BETTER,0.8,X/ADJ/amod/> make/VERB/ROOT/^ crude/NOUN/pobj/< Y/PROPN/conj/<
A77616430,3.will Java be a great idea?or PHP or any alternative will be better?whats,Java,PHP,NONE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ Y/PROPN/npadvmod/<
D482621776,"Citing Hewlett-Packard Co's (HP) earnings report, in which the US company reported a 4 percent drop in sales of both notebooks and desktops last quarter, and also Dell Inc's recent buyout plan, Liao said the traditional PC products were no longer in demand and would gradually lose ground to mobile devices, which can perform better in terms of communication, portability and media experience.",Hewlett-Packard,Dell,NONE,1.0,X/PROPN/compound/> co/PROPN/nmod/> report/NOUN/nsubj/> co/PROPN/ROOT/^ Y/PROPN/nmod/<
D482621776,"Citing Hewlett-Packard Co's (HP) earnings report, in which the US company reported a 4 percent drop in sales of both notebooks and desktops last quarter, and also Dell Inc's recent buyout plan, Liao said the traditional PC products were no longer in demand and would gradually lose ground to mobile devices, which can perform better in terms of communication, portability and media experience.",Hewlett-Packard,Dell,NONE,1.0,X/PROPN/compound/> co/PROPN/nmod/> report/NOUN/nsubj/> co/PROPN/ROOT/^ also/ADV/advmod/V Y/PROPN/nmod/<
K1706816148,Men's basketball finds itself somewhere between North carolina (very good) and missouri (decent) when it comes to it's national ranking entering the 2011 season.,carolina,missouri,BETTER,0.8,X/PROPN/npadvmod/> good/ADJ/ROOT/^ Y/PROPN/conj/<
F740182438,"Ford Escape Hybrid, BMW ActiveHybrid 7, etc.) while others are offering more diesel options for better fuel economy (Chevy Cruze Diesel, Mazda Skyactiv-D Twin Turbo Diesel, etc.).",Ford,BMW,NONE,1.0,X/PROPN/compound/> hybrid/PROPN/ROOT/^ Y/PROPN/npadvmod/<
H1126117829,"If you want a pair of full size closed over-the-ear headphones that will provide superior technical performance for even less money, look to Audio Technica (ATH-M50, ATH-700, ATH-900, etc.) or Sennheiser (HD280, HD598, etc.) or Denon (AH-D1100, AH-D2000 if you can spend a bit more) or the inexpensive but very decent Sony MDR-V6 (currently $77.08 on Amazon ).",Sony,Amazon,NONE,1.0,X/PROPN/compound/> v6/PROPN/ROOT/^ 77.08/NUM/appos/< on/ADP/prep/< Y/PROPN/pobj/<
F810029023,Gigabyte Windforce 670 vs Asus DCU II 670,Gigabyte,Asus,NONE,1.0,X/PROPN/compound/> windforce/PROPN/ROOT/^ vs/ADP/prep/< Y/PROPN/pobj/<
H1112833349,"If you expect God's Power to help you work harder or golf better or play football better, drive longer, drive faster, you are going to be disappointed.",golf,football,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/dobj/<
H1112833349,"If you expect God's Power to help you work harder or golf better or play football better, drive longer, drive faster, you are going to be disappointed.",golf,football,NONE,1.0,X/PROPN/ROOT/^ better/ADV/advmod/V Y/PROPN/dobj/<
K1615248495,"Left: Shimon Peres, former Israeli Prime Minister helping Shai Agassi of Better Place to close a deal with the President of French automaker Renault-Nissan, Carlos Ghosn.",Renault,Nissan,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
J1444391122,It's definitely faster than using MySQL or PostgreSQL for what you want to do though... -  Aaron Aug 18 '11 at 18:56,MySQL,PostgreSQL,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
J1444391122,It's definitely faster than using MySQL or PostgreSQL for what you want to do though... -  Aaron Aug 18 '11 at 18:56,MySQL,PostgreSQL,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
B209024374,"A lot nicer than Java without the performance penalty of other languages that target the JVM, such as Groovy or Python.",Java,Python,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/conj/<
B209024374,"A lot nicer than Java without the performance penalty of other languages that target the JVM, such as Groovy or Python.",Java,Python,NONE,0.8,X/PROPN/ROOT/^ without/ADP/prep/V Y/PROPN/conj/<
L1903224768,One reason Racket goes slower is that it use big ints while Perl and JavaScript will both operate mod 2^32.,Perl,JavaScript,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1903224768,One reason Racket goes slower is that it use big ints while Perl and JavaScript will both operate mod 2^32.,Perl,JavaScript,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
I1406202034,It is fantastic but I'm not seeing how iOS on the Apple TV would make it any better.,iOS,Apple TV,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
I1406202034,It is fantastic but I'm not seeing how iOS on the Apple TV would make it any better.,iOS,Apple TV,NONE,1.0,X/PROPN/ROOT/^ on/ADP/prep/V Y/PROPN/pobj/<
I1406202034,It is fantastic but I'm not seeing how iOS on the Apple TV would make it any better.,iOS,Apple TV,NONE,1.0,X/PROPN/ROOT/^ the/DET/det/V Y/PROPN/pobj/<
J1545027028,"Java is not slower than Perl, TCL, Python, Ruby or many other languages that are used for native unix applications.",Python,Ruby,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
S2994589331,"Vanderbilt has played two of the SEC's top four offensive teams thus far in missouri and South carolina, but it doesn't get any easier.",missouri,carolina,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/conj/<
S2994589331,"Vanderbilt has played two of the SEC's top four offensive teams thus far in missouri and South carolina, but it doesn't get any easier.",missouri,carolina,NONE,0.8,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
S2994589331,"Vanderbilt has played two of the SEC's top four offensive teams thus far in missouri and South carolina, but it doesn't get any easier.",missouri,carolina,NONE,0.8,X/PROPN/ROOT/^ south/PROPN/compound/V Y/PROPN/conj/<
S3074504449,"We often hear that Apple ""plays the game"" better than Sony, HP, Dell, etc - that's not quite right.",Apple,Sony,NONE,0.8,X/PROPN/nsubj/> play/VERB/ROOT/^ good/ADJ/advmod/< than/ADP/prep/< Y/PROPN/pobj/<
F775347795,"Freeman and Pryce describe DSLs and their benefits and how EDSLs are common in lanugages with small syntaxes (Haskell, Lisp, Smalltalk) but are harder to hit into large syntax languages such as Java.",Lisp,Java,BETTER,0.4,NOPATH
K1708973640,"metal Gear Solid as told by Oliver stone, perhaps?",metal,stone,NONE,1.0,X/PROPN/compound/> tell/VERB/ROOT/^ Y/PROPN/pobj/<
K1708973640,"metal Gear Solid as told by Oliver stone, perhaps?",metal,stone,NONE,1.0,X/PROPN/compound/> tell/VERB/ROOT/^ oliver/PROPN/compound/V Y/PROPN/pobj/<
I1351711567,"I sometimes found myself wanting a couple faster lenses, so I got a 24mm prime (Nikon f/2.8D) and a 50mm prime (Sigma, f/1.4) to augment.",Nikon,Sigma,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1351711567,"I sometimes found myself wanting a couple faster lenses, so I got a 24mm prime (Nikon f/2.8D) and a 50mm prime (Sigma, f/1.4) to augment.",Nikon,Sigma,NONE,1.0,X/PROPN/ROOT/^ f/2.8d/NUM/nummod/V Y/PROPN/conj/<
I1351711567,"I sometimes found myself wanting a couple faster lenses, so I got a 24mm prime (Nikon f/2.8D) and a 50mm prime (Sigma, f/1.4) to augment.",Nikon,Sigma,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
I1351711567,"I sometimes found myself wanting a couple faster lenses, so I got a 24mm prime (Nikon f/2.8D) and a 50mm prime (Sigma, f/1.4) to augment.",Nikon,Sigma,NONE,1.0,X/PROPN/ROOT/^ prime/ADJ/conj/V Y/PROPN/conj/<
E617174530,ds beats out psp,ds,psp,BETTER,0.8,X/PROPN/nsubj/> beat/VERB/ROOT/^ Y/PROPN/dobj/<
B324696924,"Apparently ""Left 4 Dead"" runs faster on Linux/OpenGL than Windows/Direct3D...",OpenGL,Direct3D,BETTER,1.0,NOPATH
K1708976899,"Metal Gear Solid: VR Missions Rated For ps3, psp And Vita [Update]",ps3,psp,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1295245169,"Intel, Apple, Hewlett-Packard Win Patent Ruling",Intel,Hewlett-Packard,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1295245169,"Intel, Apple, Hewlett-Packard Win Patent Ruling",Intel,Hewlett-Packard,NONE,1.0,X/PROPN/ROOT/^ apple/PROPN/conj/V Y/PROPN/conj/<
E576066600,development using MySQL and Oracle,MySQL,Oracle,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E576066600,development using MySQL and Oracle,MySQL,Oracle,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
