id,caption,sentence,object_a,object_b,predicted,gold
1873,Bag-Of-Words,"I'm getting excited because most people got the impression from testing that BMW wouldn't be any better than Renault/Red Bull/Williams/Toyota - and now it turns out they're miles ahead from that group, and even look slightly closer to McLaren/Ferrari than last year.",BMW,Toyota,ARG,NONE
858,Bag-Of-Words,"Also, Eclipse has more plugins that NetBeans.",Eclipse,NetBeans,NONE,ARG
876,Bag-Of-Words,"Netflix, amazon and I think the new Genius tool for itunes have much better systems.",amazon,itunes,NONE,ARG
585,Bag-Of-Words,"This is where Scala stops being a better Java, in the sense Groovy is, and becomes its own language.",Scala,Java,NONE,ARG
620,Bag-Of-Words,"If you do a lot of offroading, the jeep ""can"" be optioned better but for an everyday v6 suv, the Explorer is right up there.",jeep,suv,NONE,ARG
1941,Bag-Of-Words,What Perl can do better than Ruby and vice versa,Perl,Ruby,ARG,NONE
1247,Bag-Of-Words,"AMD fans should take a look at the Samsung Series 5 510R5E, which is lighter and slimmer, hence offering better mobility.",AMD,Samsung,NONE,ARG
1573,Bag-Of-Words,tea is steeped in boiling water and is a superior alternative to lobster juice.,tea,juice,NONE,ARG
1357,Bag-Of-Words,"Native ICS with full Google Play (Android Market), plus being able to download Amazon Market makes it the solid leader.",Google,Amazon,ARG,NONE
2085,Bag-Of-Words,"In many ways, Scala is a superior language because it relieves many of the age-old, time-consuming Java programming headaches.",Scala,Java,NONE,ARG
1938,Bag-Of-Words,So when the Java team wanted to hire it was always a problem (the PHP and .NET team had it easier at least in my opinion).,Java,PHP,ARG,NONE
1516,Bag-Of-Words,"For me, being a lefty who is right-eye dominant means I'm lousy at tennis but great at golf.",tennis,golf,NONE,ARG
2346,Bag-Of-Words,"Ruby looks pretty easy to learn, and it even looks fun; but I'm skeptical about whether or not I'd be safer going down the more established PHP route.",Ruby,PHP,NONE,ARG
2224,Bag-Of-Words,"Considering AM is alive and well on all other electric cars and hybrids from manufacturers like General Motors, Toyota, Tesla and Nissan, just to name a few, I'd say it has more to do with lousy engineering on the part of BMW.",Toyota,BMW,NONE,ARG
258,Bag-Of-Words,An example would be Ford makes better pick up trucks and Toyota makes better sedans.,Ford,Toyota,ARG,NONE
157,Bag-Of-Words,"I live in the home of Coca-Cola, so Pepsi is a little harder to come by vending machine wise.",Coca-Cola,Pepsi,NONE,ARG
1596,Bag-Of-Words,"People are in a serious mood of trolling in OTW! _________________ Buy from companies supporting opensource -- IBM, Dell, HP, Hitachi, Google etc... Disfavor companies supporting only Win -- Logitech, Epson, Pioneer, Kingston, WD, Yahoo, MSI, XFX, Huawei My blog",Google,Kingston,NONE,ARG
689,Bag-Of-Words,We obviously linked to youtube above even though hulu has superior quality and content.,youtube,hulu,NONE,ARG
514,Bag-Of-Words,"I will admit that I do tend to slide into ""Scala as a better Java"" state of mind when I should know better.",Scala,Java,NONE,ARG
1529,Bag-Of-Words,The coffee really improved a mediocre base beer.,coffee,beer,NONE,ARG
1699,Bag-Of-Words,"With immense competition and reliability a given, Honda will continue to bleed market share with GM, Ford, Hyundai and VW making better cars.",Honda,Ford,NONE,ARG
1238,Bag-Of-Words,"I've heard of AJAX and whatnot, not particularly sure how I can use it, I'm a pretty decent PHP coder, know some HTML, but never touched any JavaScript.",PHP,JavaScript,ARG,NONE
1857,Bag-Of-Words,Anything more than a few lines of Bash could be done better in Python.,Bash,Python,NONE,ARG
678,Bag-Of-Words,Could the Google-opoly be any worse than the Microsoft Empire?,Google,Microsoft,ARG,NONE
490,Bag-Of-Words,"oregon maybe isn't Notre Dame or michigan, but (it is) certainly better known than George Mason or Gonzaga,"" McEvoy said.",oregon,michigan,NONE,ARG
2298,Bag-Of-Words,"If REAL football turns your stomach, better watch tennis... Oakland vs. Denver: An AFC West pillowfight.",football,tennis,NONE,ARG
1346,Bag-Of-Words,"Compare the Cloud released new rankings indicating Amazon Web Services, though a perennial cloud services frontrunner, is experiencing slower growth and is losing the ""mind share"" battle with competitors such as IBM and Microsoft.",Amazon,Microsoft,NONE,ARG
1977,Bag-Of-Words,"Even if Microsoft manages to invent or buy a new idea, Google will come up with a way of making it faster, cheaper, safer and more powerful.",Microsoft,Google,NONE,ARG
617,Bag-Of-Words,"Now this last system used only a 1.8GHz Opteron 144 processor as opposed to the 2.0GHz Opteron 246 of the IBM systems, so the Intel compiler is actually faster at 1093/1162.",IBM,Intel,NONE,ARG
1216,Bag-Of-Words,"Freeman and Pryce describe DSLs and their benefits and how EDSLs are common in lanugages with small syntaxes (Haskell, Lisp, Smalltalk) but are harder to hit into large syntax languages such as Java.",Lisp,Java,NONE,ARG
1150,Bag-Of-Words,"It's better for Amazon to cannibalize itself than have it done anymore by Apple,"" he adds.",Amazon,Apple,ARG,NONE
589,Bag-Of-Words,"They had better enter it in sports car racing like Ford is doing with the new Mustang which has already won four races against BMW M3s, Porsche 911s, Nissan 350Zs, and other cars in Grand-Am Cup.",Ford,BMW,NONE,ARG
2362,Bag-Of-Words,"Undefeated missouri jumped ahead of michigan State by winning 51-28 at Vanderbilt, and the Commodores are a better team than Iowa in my estimation.",missouri,michigan,NONE,ARG
164,Bag-Of-Words,"Nintendo, Microsoft, Sony from best to worse in that exact order.",Microsoft,Sony,NONE,ARG
618,Bag-Of-Words,"CorelDRAW Graphics Suite X4 has been designed to take advantage of the latest innovations from Windows Vista, while still offering a superior experience for Windows XP users.",Windows Vista,Windows XP,ARG,NONE
1422,Bag-Of-Words,"Microsoft, with its forays into Surface and trying to finagle a hold of Dell, well they potentially are in a better position, but like Sony theyre going to have to hit a sweet spot, too high and the uptake will remain low (like the ps3), too low and they run the rist of it cannibalising other parts of their market.",Dell,Sony,ARG,NONE
1662,Bag-Of-Words,"If OpenGL is faster, and it has a comparable feature set, and hardware support is excellent... why is Direct3D still the de facto API?",OpenGL,Direct3D,NONE,ARG
1785,Bag-Of-Words,"You can also do ith with Python, but I think this is quite straightforward and easier to understand #!/bin/Bash # This script reprojects and subsets a bunch of HDF files stored in # a given dir (WORKDIR).",Python,Bash,ARG,NONE
1892,Bag-Of-Words,Regarding this C/C++/D/Java/C#/etc are worse and Python and Go are better.,Java,Python,NONE,ARG
1500,Bag-Of-Words,"Umberto, if you read my post carefully, you will see that I never say that Objective-C is superior as a language to Java.",Objective-C,Java,ARG,NONE
1084,Bag-Of-Words,"As for parallel mode MySQL retained its performance while PostgreSQL/PostGIS introduced some decrease in performance while still performing faster, now by 27.5% .",MySQL,PostgreSQL,NONE,ARG
371,Bag-Of-Words,The ps3 MOVE is just the wii with better graphics.,ps3,wii,NONE,ARG
572,Bag-Of-Words,"The company was late to get lens coatings sorted out, but beginning in the late 1980s it cemented its position as a leading maker of camera optics, to the point that today I consider it to be a peer of Zeiss and Leica and, broadly speaking, slightly superior to Canon or Nikon as a lensmaker.",Leica,Nikon,NONE,ARG
1335,Bag-Of-Words,"pizza cooks faster and is more tender, bread crusts as it's never crusted before.",pizza,bread,NONE,ARG
1178,Bag-Of-Words,"It wouldn't play at all on my Windows XP laptop, and played poorly on my desktop computer with Windows 98 installed.",Windows XP,Windows 98,ARG,NONE
1615,Bag-Of-Words,"DavidKorn For a few years after the release of Perl in 1987, AWK remained competitive simply because it had a smaller, faster implementation.",Perl,AWK,NONE,ARG
879,Bag-Of-Words,1) Laptop or netbook with Bluetooth means that I don't have to plug anything into a USB port in order to use a decent mouse with the computer.,Bluetooth,USB,NONE,ARG
1808,Bag-Of-Words,"Rightly or wrongly, end users now expect faster performance levels from mobile applications than from the desktop or laptop.",mobile,laptop,ARG,NONE
705,Bag-Of-Words,"virginia Tech put together a solid drive, but michigan forced a 37-yard field goal.",virginia,michigan,NONE,ARG
1550,Bag-Of-Words,"While this manipulation is all available in the standard JDK and is thus available to Java applications, Groovy is better suited for scripting needs like this.",Java,Groovy,NONE,ARG
1287,Bag-Of-Words,Terrible football field; worse baseball field.,football,baseball,NONE,ARG
1895,Bag-Of-Words,It runs more than 3 times faster than AWK solution presented above and about 60 times faster that GNU Sed! Really impressing.,AWK,Sed,NONE,ARG
1093,Bag-Of-Words,"To me, Ruby on Rails doesn't look any better than PHP.",Ruby,PHP,ARG,NONE
2255,Bag-Of-Words,The Buick is a far better driver but doesn't have the wretched excess appeal of the Cadillac.,Buick,Cadillac,ARG,NONE
2347,Bag-Of-Words,"Granted, Pentium 4M was a horrible CPU platform to start with but somehow IBM pulled off a decent design based on same processor with the T30 and Dell didn't.",IBM,Dell,NONE,ARG
1430,Bag-Of-Words,"harvard College accepted just 6.9 percent, its lowest rate ever, and the numbers were not much better elsewhere: 7.2 percent at Stanford, 8.2 percent at Princeton, 11.5 percent at dartmouth, and 23 percent at Northwestern-all record lows.",harvard,dartmouth,ARG,NONE
694,Bag-Of-Words,"It might be easier to hire Java developers, but a Scala team will be able to get a lot more done",Java,Scala,NONE,ARG
1153,Bag-Of-Words,30% better in MySQL 5.0.20a and 37% better in PostgreSQL 8.2-dev.,MySQL,PostgreSQL,NONE,ARG
1453,Bag-Of-Words,"-SQL Server is significantly superior to MySQL, faster than PostgreSQL, and for most businesses is cheaper than Oracle.",MySQL,PostgreSQL,ARG,NONE
1711,Bag-Of-Words,You can use plywood for a basic bar but planks of lumber look nicer for a more elaborate setup and are easier to finish with stain or paint.,plywood,lumber,NONE,ARG
2191,Bag-Of-Words,"volleyball has helped me to see players in basketball better, and I have a better idea of what's happening.''",volleyball,basketball,NONE,ARG
2215,Bag-Of-Words,"virginia coach Tony Bennett said georgia Tech is ""a better team"" this season.",virginia,georgia,NONE,ARG
2186,Bag-Of-Words,The Mercedes-Benz E220 provides a solid option but it can't match the driving dynamics of the BMW or the style and interior luxury of the Audi.,Mercedes-Benz,Audi,NONE,ARG
1121,Bag-Of-Words,We were glad that Apple was a niche product compared with the ubiquity of the competition of mediocre IBM clones.,Apple,IBM,NONE,ARG
1621,Bag-Of-Words,"There are other languages which may be better suited than PHP if you want to see things from a different angle - I suggest that you try a functional language like Lisp, Scheme, Haskell, F#, or a weakly typed language like Python.",Lisp,Python,NONE,ARG
1012,Bag-Of-Words,"Amidst a game going poorly against carolina, fans blamed Jones for drafting Carter earlier than Quincy's pedigree at georgia dictated.",carolina,georgia,ARG,NONE
352,Bag-Of-Words,"Drinkable, a bit apple juice like, a decent sourness.Not the best sour I have had, but its a nice beer.",juice,beer,ARG,NONE
1263,Bag-Of-Words,"But if sales are slower than expected, Toyota may have to offer deals like the ones Ford and DaimlerChrysler have been doing.",Toyota,Ford,ARG,NONE
1239,Bag-Of-Words,"My last PC had Windows 7 and I would use it from time to time until I realized Windows 8 was better, faster and had less problems.",Windows 7,Windows 8,NONE,ARG
2097,Bag-Of-Words,"So if you've built a TV library around iTunes, you own iOS devices and you rip your DVDs, the Apple TV will probably be a better choice.",iOS,Apple TV,NONE,ARG
1973,Bag-Of-Words,"Mercer leads at 556, one stroke better than georgia Tech with virginia Tech third at 565.",georgia,virginia,NONE,ARG
1617,Bag-Of-Words,"It's gotten better with youtube, but Kreva's itunes page is bare except for his collaboration with Miyavi.",youtube,itunes,NONE,ARG
906,Bag-Of-Words,This is one where a company like Dell can dominate a company like Apple that makes a better product.,Dell,Apple,NONE,ARG
1577,Bag-Of-Words,Nat Pryce noticed that collections were processed easier (and with less code) in the Haskell and Smalltalk solutions than in Java.,Haskell,Java,NONE,ARG
2203,Bag-Of-Words,I traded in a much nicer Samsung cell phone for a lesser (in terms of bells and whistles) Nokia phone because I just like their layout better.,Samsung,Nokia,NONE,ARG
1697,Bag-Of-Words,Setting up Python running as FastCGI on either Apache or lighttpd is much harder than creating a page of PHP.,Python,PHP,ARG,NONE
1691,Bag-Of-Words,"More challenging yet, the van's designers had only shaped the engine box for a four-cylinder engine, meaning Toyota could not fit the Previa with a V-6 engine to compete with the faster and more powerful Chrysler minivans--or those from Ford and General Motors as well.",Toyota,Chrysler,NONE,ARG
