id,caption,sentence,object_a,object_b,predicted,gold
717,middle_paths_unrestricted_16,"Excellent receiver sensitivity for best-in-class range Superior performance in real-world operating environments even in presence of other wireless LAN, Bluetooth TM devices and microwave oven interference Lowest CPU utilization design leaves system resources available for other functions Easy Installation and management: Seamless Microsoft XP zero-configuration integration with advanced utilities and common GUI for legacy OS Easy to use with drivers for Windows XP, Windows 2000, Windows ME, Windows 98 SE and Linux Redhat (version7.1 or later) Profile Auto-Switch function enables seamless roaming between home, office and car.",Windows XP,Windows 98,WORSE,NONE
719,middle_paths_unrestricted_16,Throw some JavaScript or PHP in there and it'd be a bit better.,JavaScript,PHP,BETTER,NONE
720,middle_paths_unrestricted_16,"juice, MILK AND soda",juice,soda,WORSE,NONE
721,middle_paths_unrestricted_16,- Harder adaptation for pre Windows Vista users i.e.) Windows XP/2000.,Windows Vista,Windows XP,WORSE,NONE
722,middle_paths_unrestricted_16,"in 2000 Microsoft bought ""Femail"" from IBM and instantly made it better.",Microsoft,IBM,WORSE,BETTER
724,middle_paths_unrestricted_16,"Oracle, PostgreSQL) support materialized views, which store the ""view"" temporarily in another table for faster access.",Oracle,PostgreSQL,WORSE,NONE
725,middle_paths_unrestricted_16,"With established, proven dealer experiences at competing brands like Lexus, BMW, Mercedes-Benz, and Audi, as well as Cadillac, Lincoln--or any brand--will have a difficult time creating a customer experience that qualifies as ""superior.""",Lexus,Audi,WORSE,NONE
726,middle_paths_unrestricted_16,"IBM OS/2, VisualAge C++, Java, Smalltalk certified",Java,Smalltalk,WORSE,NONE
728,middle_paths_unrestricted_16,"Yes, some of that has been their competition (Vandy, UAB, East carolina, missouri and Kentucky all rank 82nd or worse in offense), but they are talented and fast.",carolina,missouri,WORSE,NONE
730,middle_paths_unrestricted_16,"So what better place for an unforgettable gay holiday, wedding or honeymoon?",holiday,wedding,WORSE,NONE
731,middle_paths_unrestricted_16,"Toyota, Honda, or Nissan might buy it.",Honda,Nissan,BETTER,NONE
732,middle_paths_unrestricted_16,"While Toyota, Nissan, Hyundai and Kia underperformed the industry, Honda posted a solid 7.1% gain.",Toyota,Nissan,WORSE,NONE
733,middle_paths_unrestricted_16,"That SOS is better than Kentucky, North carolina and missouri among many others.",carolina,missouri,BETTER,NONE
734,middle_paths_unrestricted_16,Specialising in all types of materials from solid timber to marble and stone.,timber,stone,BETTER,NONE
738,middle_paths_unrestricted_16,"Renault, Ferrari believe US gap a one-off",Renault,Ferrari,WORSE,NONE
740,middle_paths_unrestricted_16,"I have a decent programming background in VB, JavaScript, VBScript, Net.Data (IBM's macro language), regular expressions, and a teensy bit of Perl.",JavaScript,Perl,WORSE,NONE
741,middle_paths_unrestricted_16,"07 ouch georgia, and LSU and Tennessee and a lousy michigan team.",georgia,michigan,BETTER,NONE
744,middle_paths_unrestricted_16,"The team continued on the rewrite of scap into Python (from Bash scripts + PHP), improving both performance and maintainability in addition to being in a better position to move to a new tool in the future.",Python,Bash,BETTER,NONE
745,middle_paths_unrestricted_16,"We know this to be true - Windows 7 ran faster than Windows Vista, and Windows 8 got even better, and achieved this on constrained ARM hardware.",Windows 7,Windows 8,NONE,BETTER
746,middle_paths_unrestricted_16,"This first place finish earned 32 points for harvard, contributing to a solid second day lead over princeton.",harvard,princeton,WORSE,BETTER
747,middle_paths_unrestricted_16,How much cooler would it be to have Major League baseball than NBA basketball in Brooklyn?,baseball,basketball,BETTER,NONE
748,middle_paths_unrestricted_16,According to many industry experts Windows Vista drains notebook battery life faster than Windows XP.,Windows Vista,Windows XP,NONE,WORSE
750,middle_paths_unrestricted_16,"Microsoft, Oracle, Sun, IBM and HP have specifically focused on making things better.",Microsoft,IBM,BETTER,NONE
752,middle_paths_unrestricted_16,"Ever Lost -- or Worse Yet, Had Stolen -- a Smart phone, laptop, Tablet, Etc.?",phone,laptop,WORSE,NONE
754,middle_paths_unrestricted_16,"New York, california, Florida and michigan all have better track records and are working towards getting better themselves.",california,michigan,BETTER,NONE
755,middle_paths_unrestricted_16,"I have done the above work in AWK (much easier to work with I've found), but I don't even know where to start with Sed.",AWK,Sed,BETTER,NONE
756,middle_paths_unrestricted_16,The AHS baseball and softball teams ended their seasons with solid advances but no big trophies.,baseball,softball,BETTER,NONE
757,middle_paths_unrestricted_16,"I like PHP as a language better than Python, so I thought I would check into frameworks to make my programming life a little easier.",PHP,Python,NONE,BETTER
761,middle_paths_unrestricted_16,"Time Warner Cable have helped customers take advantage of new bandwidth-intensive, Web video services such as iTunes, hulu and youtube by offering faster and faster Internet connections.",hulu,youtube,BETTER,NONE
762,middle_paths_unrestricted_16,A solid understanding of Python or Java,Python,Java,BETTER,NONE
765,middle_paths_unrestricted_16,"Eclipse, Intellij IDEA, NetBeans, Prismic.io",Eclipse,NetBeans,WORSE,NONE
766,middle_paths_unrestricted_16,I think I found a better sandwich than a cheese steak.,sandwich,steak,WORSE,BETTER
767,middle_paths_unrestricted_16,"I think your program might be better suited for Bash, but I like you answer and I like Python.",Bash,Python,BETTER,WORSE
768,middle_paths_unrestricted_16,This approach isn't just for Swift either; Objective-C can use NSURLComponents too.,Swift,Objective-C,BETTER,NONE
769,middle_paths_unrestricted_16,"What's REALLY fucked up is that for companies like Apple, Google, Nokia, Sears, and Sony paying $80,00 is asswipe money and more efficient and cheaper in the long run than fighting this which only makes it harder for everyone else down the line.",Google,Sony,WORSE,NONE
772,middle_paths_unrestricted_16,"Other languages that might be easier on you: Ruby, Lua, C#, JavaScript/Coffeescript.",Ruby,JavaScript,BETTER,NONE
773,middle_paths_unrestricted_16,"Solid wood frame, some solid metal and plastic accents.",wood,plastic,BETTER,NONE
774,middle_paths_unrestricted_16,I would also like to point out the reason that vBullitin is faster is due to MySQL databases vs flat-file AND better programming not Perl/PHP.,Perl,PHP,WORSE,NONE
775,middle_paths_unrestricted_16,"Later, in 1984, slower-growing species of forest trees such as teak and neem (Azadirachta indica) were acquired to obtain more valuable timber.",forest,timber,BETTER,NONE
776,middle_paths_unrestricted_16,Pretty much everything requires maintenance although solid stone or concrete probably requires the least.,stone,concrete,BETTER,NONE
777,middle_paths_unrestricted_16,Even Google and Microsoft would score poorly on that measure.,Google,Microsoft,BETTER,NONE
778,middle_paths_unrestricted_16,gamecube looks solid but not quite as solid as the ps2.,gamecube,ps2,NONE,WORSE
779,middle_paths_unrestricted_16,"GM, Ford, Chrysler, Toyota, Honda",Toyota,Honda,WORSE,NONE
780,middle_paths_unrestricted_16,"It isn't Honda good, but it is better than my old 2001 330Ci which felt like shifting a rubber band in 1-2 (even with the BMW SSK).",Honda,BMW,WORSE,BETTER
781,middle_paths_unrestricted_16,"So, over the years, I've used ereaders from the likes of Sony, Cooler, iRex, Bookeen, Amazon and BeBook.",Sony,Amazon,WORSE,NONE
782,middle_paths_unrestricted_16,"What better way to enjoy the sea, water sports, skiing, wake board, diving, fishing or just sunbathing and relaxing?",skiing,fishing,BETTER,NONE
783,middle_paths_unrestricted_16,And I like Scala better than vanilla Java- except when it comes to the collections framework- because mixins.,Scala,Java,WORSE,BETTER
784,middle_paths_unrestricted_16,"I notice many people say they will buy the ""better quality car"" when they make one well lately Cadillac was second only to Lexus and many here still bought Infinity, or Acura, Benz, etc. or kept their remaining.",Cadillac,Lexus,NONE,WORSE
786,middle_paths_unrestricted_16,Perl gets scoping better than Python.,Perl,Python,NONE,BETTER
787,middle_paths_unrestricted_16,"Version 4.3a introduces new LiveLink™ products for Microsoft® Excel® 2010 for Windows® and Solid Edge®, Amazon EC2™ cloud computing support, and ECAD file import.",Microsoft,Amazon,WORSE,NONE
790,middle_paths_unrestricted_16,"Intel® Core Atom Processor RK3288C 11.6"" LED backlight Display, 1366X768 Resolution Google Chrome Operating System Mali-T764HD Graphics 4GB  on-board Memory 16GB eMMC Solid State Drive Integrated Sound System, HDMI Wireless (802.11b/g/n",Intel,Google,WORSE,NONE
791,middle_paths_unrestricted_16,tennis!!!!!! volleyball! Football!,tennis,volleyball,WORSE,NONE
792,middle_paths_unrestricted_16,"LAKE-swimming, fishing, & BOATING",swimming,fishing,WORSE,NONE
793,middle_paths_unrestricted_16,"No wait, you're right, hiring multiple developers to code in Java and Objective-C and who knows what else is a much better solution.",Java,Objective-C,BETTER,NONE
794,middle_paths_unrestricted_16,"This is most likely done to optimize for Integer calculations, rather than slower Floating-point math.",Integer,Floating-point,WORSE,NONE
797,middle_paths_unrestricted_16,"(Also available in a new and backwards-incompatible beta version [2] which should be easier to get started with, has more extensive unit tests, but has only been tested with MySQL and SQLite)",MySQL,SQLite,BETTER,NONE
798,middle_paths_unrestricted_16,"If HTC, Sony, LG, Apple actually make a better product, people will buy it.",Sony,Apple,BETTER,NONE
799,middle_paths_unrestricted_16,"Even the Solid South isn't so solid anymore, as Obama carried Virginia and North carolina and nearly won in georgia.",carolina,georgia,BETTER,NONE
800,middle_paths_unrestricted_16,"As a Java programmer, I find Smalltalk to be a very nice language.",Java,Smalltalk,WORSE,NONE
801,middle_paths_unrestricted_16,"Yes, that's right folks: according to the Programming Languages Shootout, Python, PHP, and Perl are all slower than Ruby .",Python,Ruby,BETTER,WORSE
802,middle_paths_unrestricted_16,"Everybody - or well, almost everybody - knows that Apple Maps is inferior to Google Maps.",Apple,Google,NONE,WORSE
803,middle_paths_unrestricted_16,Production data is able to be exported via USB or Ethernet connection so you can better control production schedules,USB,Ethernet,BETTER,NONE
806,middle_paths_unrestricted_16,It is probably easier and faster to develop such an application with Sinatra/Padrino (Ruby-based) or Bottle/Flask (Python-based).,Ruby,Python,BETTER,NONE
807,middle_paths_unrestricted_16,"While the new BMW 3 Series and Infiniti G37 may offer slightly better chassis dynamics than this latest Accord, neither has an engine note as nice as this Honda.",BMW,Honda,NONE,WORSE
808,middle_paths_unrestricted_16,psp/ds are toys.,psp,ds,WORSE,NONE
810,middle_paths_unrestricted_16,"Nissan Motor , which restored production faster than Toyota and Honda after the March earthquake in Japan, saw a sales gain of 25 percent.",Nissan,Toyota,WORSE,BETTER
811,middle_paths_unrestricted_16,"I knew I had a better chance of playing volleyball in college than football.""",volleyball,football,NONE,BETTER
812,middle_paths_unrestricted_16,An integrated Ethernet port makes things much easier than connecting a printer locally to a machine (mind the USB max cable length).,Ethernet,USB,NONE,BETTER
813,middle_paths_unrestricted_16,"Description: Buick is also looking to be a competitor to the likes of Lexus and Audi, so by offering a luxury coupe with solid name equity seems like a no-brainer.",Lexus,Audi,BETTER,NONE
814,middle_paths_unrestricted_16,I didn't find the coverage to be horrible- God knows fox and espn are worse.,fox,espn,BETTER,NONE
817,middle_paths_unrestricted_16,"Operating System : Windows 10 (32 & 64 bits), Windows 8/8.1 (32 & 64 bits), Windows 7 (32 & 64 bits), Windows Vista (32 & 64 bits), Windows XP (32 bits) SP2 or later Processor : Pentium 300 MHz or faster RAM : 256 MB Hard Disk : 240 MB free space Browser : MS Internet Explorer 6.0 or higher, Mozilla Firefox 2 or higher, Google Chrome",Windows 8,Windows XP,WORSE,NONE
819,middle_paths_unrestricted_16,"AMD 890FX Mainboards Roundup: ASRock, Asus, Biostar, Gigabyte and MSI.",Asus,Gigabyte,BETTER,NONE
822,middle_paths_unrestricted_16,"On the other end of the spectrum is Phillips, Sony, Dell and Compaq who advocate the DVD+R and DVD+RW formats that they claim are technically superior to their rivals.",Sony,Dell,WORSE,NONE
823,middle_paths_unrestricted_16,"Strong Java experience or, even better, experience and/or interest in Scala",Java,Scala,NONE,WORSE
824,middle_paths_unrestricted_16,"Clean and convenient interface, quick startup, true flexibility and powerful features allow you to create and edit HTML, CSS, JavaScript, PHP and ASP code faster ...",JavaScript,PHP,WORSE,NONE
826,middle_paths_unrestricted_16,"A mid-size BMW sedan equipped with a diesel engine returned better fuel economy on a 545-mile, London-to-Geneva, run than a gasoline-powered Toyota Prius.",BMW,Toyota,WORSE,NONE
827,middle_paths_unrestricted_16,The image also reveals the addition of Bluetooth 4.0 and the faster USB 3.0 standard to the Mac laptop line.,Bluetooth,USB,BETTER,NONE
829,middle_paths_unrestricted_16,She'd had offers from harvard and princeton and chose the latter because the scholarship was better.,harvard,princeton,BETTER,NONE
830,middle_paths_unrestricted_16,"Perl, PHP, Ruby, C, Java, MySQL, Oracle...",Ruby,Java,BETTER,NONE
831,middle_paths_unrestricted_16,Many programmers that prefer a text editor approach to coding don't gain as much from statically typed languages (like C# and Java) and so could be better off if they stick to dynamic ones like Python and JavaScript.,Python,JavaScript,BETTER,NONE
