id,caption,sentence,object_a,object_b,predicted,gold
K1709061737,Bag-Of-Words,"metal ramps are good, but concrete is better.",metal,concrete,NONE,WORSE
H1181101770,Bag-Of-Words,"I live in the home of Coca-Cola, so Pepsi is a little harder to come by vending machine wise.",Coca-Cola,Pepsi,NONE,BETTER
L1760944919,Bag-Of-Words,"My Brit friends Denny and Gillian are continually disgusted by my affection for ""eggy bread"" and maple syrup, or worse-sausage studded with apple and raisins.",bread,sausage,NONE,BETTER
D419845334,Bag-Of-Words,"But this week PC Magazine columnist John Dvorak speculates that the company could be about to make a switch itself, from Motorola/IBM chips to faster Intel ones.",IBM,Intel,NONE,WORSE
R2929791550,Bag-Of-Words,"To put its performance in perspective, that's just over 4min faster than the dual-core Intel Atom-equipped HP Mini 5103 netbook and 33sec faster than the AMD E-350 APU-equipped Dell Inspiron M102z netbook.",Intel,Dell,BETTER,NONE
N2135698054,Bag-Of-Words,sausage and Broccolini work better than expected in a pizza ($11).,sausage,pizza,BETTER,NONE
A132707689,Bag-Of-Words,"ACME, Mich. - General Motors Co., facing disappointing Chevrolet Volt sales, cut the starting price of the plug-in hybrid sedan by $5,000 to compete against the less- expensive and better-selling Toyota Prius and Nissan Leaf.",Chevrolet,Toyota,NONE,WORSE
K1707970969,Bag-Of-Words,"Merging SW development effort with Intel did not work out, and outsourcing OS to Microsoft is going even worse.",Intel,Microsoft,WORSE,NONE
P2596879199,Bag-Of-Words,"The only thing worse than bringing small children to a wedding, is being invited to a small child's birthday party.",wedding,birthday,NONE,BETTER
I1257165572,Bag-Of-Words,"In fact, Amazon did poorly in Google overall in general.",Amazon,Google,NONE,WORSE
R2828645977,Bag-Of-Words,"This implementation is based on Integer arithmetic, while the second-generation versions RANLXS and RANLXD described above provide Floating-point implementations which will be faster on many platforms.",Integer,Floating-point,NONE,WORSE
T3157630763,Bag-Of-Words,"While Direct3D works, OpenGL seems to give better texture quality and smoother frame rate in CS1.6.",Direct3D,OpenGL,NONE,WORSE
N2262543090,Bag-Of-Words,"Sony, Grass Valley, Lightworks, even the inferior Apple.",Sony,Apple,WORSE,BETTER
D436444545,Bag-Of-Words,By the time Sony does get a foothold Microsoft will release something better.,Sony,Microsoft,NONE,WORSE
K1730848526,Bag-Of-Words,"More challenging yet, the van's designers had only shaped the engine box for a four-cylinder engine, meaning Toyota could not fit the Previa with a V-6 engine to compete with the faster and more powerful Chrysler minivans--or those from Ford and General Motors as well.",Toyota,Chrysler,NONE,WORSE
J1545110265,Bag-Of-Words,JavaScript is just as bad as PHP if not worse now that someone's tried to port it to server side.,JavaScript,PHP,NONE,WORSE
K1722130226,Bag-Of-Words,"misunderstanding to think that Ruby is an attempt at better Perl,",Ruby,Perl,NONE,WORSE
S3074504449,Bag-Of-Words,"We often hear that Apple ""plays the game"" better than Sony, HP, Dell, etc - that's not quite right.",Apple,Sony,BETTER,NONE
B235325358,Bag-Of-Words,"A mid-size BMW sedan equipped with a diesel engine returned better fuel economy on a 545-mile, London-to-Geneva, run than a gasoline-powered Toyota Prius.",BMW,Toyota,BETTER,NONE
T3159828573,Bag-Of-Words,"While it is certainly true that few companies posted big wins in the equity markets this week, it remains striking that Google underperformed Oracle, IBM, Apple, Microsoft, and Yahoo! (all of whom posted losses much closer to those of NASDAQ) and HP did even worse.",Google,IBM,NONE,WORSE
L1912459997,Bag-Of-Words,"On March 30, Dell released eight new black-and-white printers as the PC maker looks to better compete against Hewlett-Packard, which continues to dominate the printing and imaging market.",Dell,Hewlett-Packard,NONE,BETTER
F824508819,Bag-Of-Words,google+ is a better facebook.,google,facebook,NONE,BETTER
S3008458039,Bag-Of-Words,"volleyball has helped me to see players in basketball better, and I have a better idea of what's happening.''",volleyball,basketball,NONE,BETTER
H1149304820,Bag-Of-Words,"I have Intel at the present and considering to upgrade to a faster toy like Athlon but after reading all the news, I think I will stick with Microsoft Windows XP Home, it is faster than Athlon XP2600.",Intel,Microsoft,WORSE,NONE
H1147447015,Bag-Of-Words,"I have done the above work in AWK (much easier to work with I've found), but I don't even know where to start with Sed.",AWK,Sed,BETTER,NONE
O2288711987,Bag-Of-Words,"-SQL Server is significantly superior to MySQL, faster than PostgreSQL, and for most businesses is cheaper than Oracle.",MySQL,PostgreSQL,BETTER,NONE
B287409807,Bag-Of-Words,"And until Chevrolet can make a better vehicle than Kia or Toyota, I will be driving an inferior vehcile because I buy American when I can.I for one abhor the idea of a global economy and a global government but with the forces pushing us in that direction, I am still looking for ways to fend it off.",Chevrolet,Toyota,BETTER,WORSE
J1442922638,Bag-Of-Words,"It's better than B&N (no file table access at all) or Amazon (hard reset every time to update filetable), but still not as simple as Sony.",Amazon,Sony,WORSE,NONE
P2596541142,Bag-Of-Words,The only thing left is ditching their Direct3D stuff for OpenGL/OpenCL support to make porting games easier (which will admittedly probably never happen).,Direct3D,OpenGL,NONE,WORSE
L1775756281,Bag-Of-Words,My roommate likes Bash for his scripting needs but I think Python is a better glue language.,Bash,Python,NONE,WORSE
M1979364764,Bag-Of-Words,"Penetration of Windows 2000 wasn't really that great, Windows XP was better, but there's still a lot of people out there running Windows 98 in all honesty.",Windows XP,Windows 98,WORSE,NONE
M2003247030,Bag-Of-Words,plastic frames are far harder to work with than wood.,plastic,wood,BETTER,WORSE
L1806111729,Bag-Of-Words,"Nissan , which was able to return to normal production levels much faster that Honda and Toyota, reported a 19.2 percent gain.",Nissan,Toyota,NONE,BETTER
R2847891401,Bag-Of-Words,"This is updated to take full advantage of Java 8. - Scala is slightly nicer some syntactic flourishments (for comprehensions, pattern matching), but it's not necessary.",Java,Scala,NONE,WORSE
E666147078,Bag-Of-Words,"Even better alternatives for soda are water, unsweetened iced tea, and low-fat milk, she suggests.",soda,milk,NONE,WORSE
G1057693658,Bag-Of-Words,"I don't think it could've worked out any better with what happened (at dartmouth) at the end of the game up there, and then obviously our rival (harvard).""",dartmouth,harvard,NONE,BETTER
M1990127364,Bag-Of-Words,"(Personally, my users demand OCamL anyway, so it's not an additional build for me; and it's much faster to build than Erlang or Haskell and I think also than Perl; don't know about Python).",Haskell,Python,BETTER,NONE
B340093280,Bag-Of-Words,"ARM has historically been weak at Floating-point arithmetic, but I'm under the impression that ARM might do better per watt on Integer workloads than x86.",Floating-point,Integer,NONE,BETTER
R2849215469,Bag-Of-Words,"This is why it is easier to install Windows 98 first, then Windows XP.",Windows 98,Windows XP,WORSE,BETTER
O2431089985,Bag-Of-Words,The cement is then prepared by combining the liquid phase with the solid phase and mixing the two until a plastic past is obtained.,cement,plastic,BETTER,NONE
B326201305,Bag-Of-Words,Apple had better watch out for Google.,Apple,Google,NONE,BETTER
F737750108,Bag-Of-Words,"For any lens that Canon or Nikon offers, there is a response from Sigma or Tamron that is as good or sometimes better.",Nikon,Sigma,BETTER,WORSE
H1151085695,Bag-Of-Words,I have no desire to argue that fox is any better or worse than cnn.,fox,cnn,WORSE,NONE
J1454606878,Bag-Of-Words,"It's light as aluminum, but harder than steel,"" he said.",aluminum,steel,BETTER,NONE
N2223380016,Bag-Of-Words,Smalltalk had a nice bytecoded multi-platform virtual machine long before Java.,Smalltalk,Java,NONE,BETTER
L1892630713,Bag-Of-Words,"One cannot have communion with beer and steak (both of which, I, for one, think superior to bread and wine), just as one cannot baptise someone with sand rather than water.",steak,bread,NONE,BETTER
E673688725,Bag-Of-Words,Even Windows 8 does (in my experience) a decent job of playing games that hark back to the Windows XP era.,Windows 8,Windows XP,NONE,BETTER
E671037294,Bag-Of-Words,"Even though Chevrolet models in the mid-1920s () caused the mere demise of Model T due to its superior amenities against the stereotype-driven T form, Henry Ford undoubtedly installed value to his product through price leadership strategy.",Chevrolet,Ford,BETTER,WORSE
B250354288,Bag-Of-Words,"and dont even start with the ""Microsoft greed monopoly"" thing, Apple is 10X worse""",Microsoft,Apple,NONE,BETTER
Q2717228201,Bag-Of-Words,"The Sony Xperia Z is already a TechRadar-recommended smartphone, but the Android device's interface may get even better thanks to a report that says a Google Nexus edition is on the way.",Sony,Google,WORSE,NONE
T3157696699,Bag-Of-Words,"While dozens of manufacturers will gladly slap an Intel, Microsoft, or NVIDIA advertisement on the palmrest of your brand new laptop, Google knows better than to partake in this annoying practice.",Intel,Google,NONE,WORSE
I1383546853,Bag-Of-Words,I think Bash scripting is harder than Python though.,Bash,Python,BETTER,WORSE
I1363784643,Bag-Of-Words,It also didn't hurt my faith in Microsoft when Sony kept releasing a newer and uglier PS3 each time.,Microsoft,Sony,NONE,BETTER
Q2635240705,Bag-Of-Words,"There are a lot of folks out there ready to adopt Scala simply as a ""better Java.",Scala,Java,NONE,BETTER
I1310886349,Bag-Of-Words,"In the past ten years, auto manufacturing jobs have grown at a faster pace in transplant states like georgia, Alabama or Mississippi than they are in michigan.",georgia,michigan,WORSE,BETTER
N2107479845,Bag-Of-Words,"Rightly or wrongly, end users now expect faster performance levels from mobile applications than from the desktop or laptop.",mobile,laptop,BETTER,NONE
I1256251013,Bag-Of-Words,I never said basketball was easier than baseball.,basketball,baseball,BETTER,NONE
R2842758063,Bag-Of-Words,This is one where a company like Dell can dominate a company like Apple that makes a better product.,Dell,Apple,NONE,BETTER
T3246497103,Bag-Of-Words,You can use plywood for a basic bar but planks of lumber look nicer for a more elaborate setup and are easier to finish with stain or paint.,plywood,lumber,NONE,WORSE
S2960605747,Bag-Of-Words,"u can run a Toyota like shit for years b4 anything will break, a BMW is more sensitive but it is much nicer to drive and its more comfertable.",Toyota,BMW,NONE,WORSE
F849870468,Bag-Of-Words,"harvard has the overall better record, owns first place and has already beaten princeton this season.",harvard,princeton,NONE,BETTER
B232328266,Bag-Of-Words,"AMD and Apple are leading the way, and Intel better get in line soon.",Apple,Intel,NONE,BETTER
J1449651088,Bag-Of-Words,"It's gotten better with youtube, but Kreva's itunes page is bare except for his collaboration with Miyavi.",youtube,itunes,NONE,BETTER
F794674342,Bag-Of-Words,"(FWIW, Smalltalk (and to a much lesser extent, Java)",Smalltalk,Java,NONE,BETTER
D538989804,Bag-Of-Words,CUDA performance is 2X that of a GTX285 & OpenCL is 3X better.,CUDA,OpenCL,NONE,WORSE
M1988309762,Bag-Of-Words,Perl is slower and faster than Java,Perl,Java,WORSE,BETTER
E570038037,Bag-Of-Words,"Design and develop minor improvements to core Zipcar systems, third party interfaces, web-based systems and internal tools Qualifications: 2-3 years web development / sustaining engineeing experience Solid foundation in web software development, including HTML, JavaScript, CSS Experience with relational database queries and SQL programming; Oracle PL/SQL is a plus Command of your favorite scripting and server side languages; for example: Ruby, PHP, Perl, Python Familiar with the Linux operating system and utilities",JavaScript,Ruby,WORSE,NONE
O2432657921,Bag-Of-Words,The change initially started as part of a personal crusade against Michael Widenius' selfish attack on the Oracle Sun deal but the fact that PostgreSQL also happens to be awesome makes the transition even easier!,Oracle,PostgreSQL,WORSE,NONE
L1853878975,Bag-Of-Words,"Now whether or not hockey hits are harder than football, who knows.",hockey,football,WORSE,NONE
R2862116213,Bag-Of-Words,This printer has always been slow but it's even slower now that I'm using a USB connection instead of Ethernet.,USB,Ethernet,BETTER,WORSE
O2375382008,Bag-Of-Words,"That second conclusion is obviously true, but virginia was slaughtered Saturday by the oregon Ducks, which makes BYU's loss a little uglier.",virginia,oregon,NONE,WORSE
I1390329615,Bag-Of-Words,I think that Scala probably is not better than Java yet.,Scala,Java,BETTER,WORSE
