id,sentence,most_frequent_label,most_frequent_percentage,path
K1724381228,Mobile Nokia 15           Motorola 6           HTC 10,BETTER,0.6,X/PROPN/ROOT/^ 10/NUM/appos/V Y/PROPN/appos/<
K1724381228,Mobile Nokia 15           Motorola 6           HTC 10,BETTER,0.6,X/PROPN/ROOT/^ Y/PROPN/appos/< htc/NOUN/appos/V
G959072996,"Honda, Toyota make diesel moves",NONE,1.0,X/PROPN/nsubj/> make/VERB/ROOT/^ Y/PROPN/nsubj/<
F807510286,Get superior burning performance with this Toshiba/Samsung TS-H653 20x DVD±RW DL SATA Drive!,NONE,1.0,X/PROPN/nmod/> 20x/NUM/ROOT/^ Y/PROPN/compound/<
T3173805896,Why does Adidas creata better jersey designs than Nike?,BETTER,0.8,X/PROPN/nsubj/> creata/NOUN/ROOT/^ design/NOUN/dobj/< than/ADP/prep/< Y/PROPN/pobj/<
F740336839,Ford/GM/Toyota/Honda: Ja!,NONE,1.0,X/PROPN/nmod/> Y/PROPN/ROOT/^
F740336839,Ford/GM/Toyota/Honda: Ja!,NONE,1.0,X/PROPN/nmod/> ford/PROPN/nmod/V Y/PROPN/ROOT/^
F740336839,Ford/GM/Toyota/Honda: Ja!,NONE,1.0,X/PROPN/nmod/> gm/PROPN/nmod/V Y/PROPN/ROOT/^
F740336839,Ford/GM/Toyota/Honda: Ja!,NONE,1.0,X/PROPN/nmod/> Y/PROPN/ROOT/^ ja/PROPN/appos/V
K1692406847,"Maybe old Leica or Rolliei does better and has a better charm than the old Nikon, but still, you can present yourself 100 percent amateur, and that's good sometimes.",BETTER,1.0,X/PROPN/nsubj/> better/ADV/ROOT/^ have/VERB/conj/< charm/NOUN/dobj/< than/ADP/prep/< Y/PROPN/pobj/<
F824255834,Google better at FOSS than Apple?,BETTER,1.0,X/VERB/nsubj/> better/ADV/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
B326793899,"Apple  ( NASDAQ:AAPL ) is obviously the major player, with Amazon pushing its Kindle line harder this year than ever.",NONE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ with/ADP/prep/< push/VERB/pcomp/< Y/PROPN/nsubj/<
B326793899,"Apple  ( NASDAQ:AAPL ) is obviously the major player, with Amazon pushing its Kindle line harder this year than ever.",NONE,1.0,X/PROPN/nsubj/> nasdaq/PROPN/intj/V be/VERB/ROOT/^ with/ADP/prep/< push/VERB/pcomp/< Y/PROPN/nsubj/<
O2369946346,"That means it can popularize new technology concepts far better than, say IBM or Hewlett-Packard.",NONE,1.0,X/PROPN/nsubj/> say/VERB/ROOT/^ objecta/PROPN/nsubj/< Y/PROPN/conj/<
O2369946346,"That means it can popularize new technology concepts far better than, say IBM or Hewlett-Packard.",NONE,1.0,X/PROPN/nsubj/> or/CCONJ/cc/V say/VERB/ROOT/^ objecta/PROPN/nsubj/< Y/PROPN/conj/<
Q2662568589,The Renault and Ferrari V6's?,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/compound/<
Q2662568589,The Renault and Ferrari V6's?,NONE,0.8,the/DET/det/V X/PROPN/ROOT/^ Y/PROPN/compound/<
Q2662568589,The Renault and Ferrari V6's?,NONE,0.8,X/PROPN/ROOT/^ and/CCONJ/cc/V Y/PROPN/compound/<
Q2662568589,The Renault and Ferrari V6's?,NONE,0.8,X/PROPN/ROOT/^ v6/PROPN/conj/V Y/PROPN/compound/<
A151622314,Advil or Motrin for aches and pains.,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
A151622314,Advil or Motrin for aches and pains.,NONE,1.0,X/PROPN/ROOT/^ or/CCONJ/cc/V Y/PROPN/conj/<
A151622314,Advil or Motrin for aches and pains.,NONE,1.0,X/PROPN/ROOT/^ for/ADP/prep/V Y/PROPN/conj/<
T3176528341,Why not Toyota or Honda.,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
T3176528341,Why not Toyota or Honda.,NONE,1.0,why/ADV/advmod/V X/PROPN/ROOT/^ Y/PROPN/conj/<
T3176528341,Why not Toyota or Honda.,NONE,1.0,not/ADV/neg/V X/PROPN/ROOT/^ Y/PROPN/conj/<
T3176528341,Why not Toyota or Honda.,NONE,1.0,X/PROPN/ROOT/^ or/CCONJ/cc/V Y/PROPN/conj/<
T3265495950,You prefer Honda and Toyota.,NONE,1.0,X/PROPN/dobj/> prefer/VERB/ROOT/^ objectb/PROPN/dobj/< Y/PROPN/conj/<
T3265495950,You prefer Honda and Toyota.,NONE,1.0,X/PROPN/dobj/> and/CCONJ/cc/V prefer/VERB/ROOT/^ objectb/PROPN/dobj/< Y/PROPN/conj/<
B326351002,"Apple is just as bad as Microsoft, if not worse.",WORSE,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ bad/ADJ/acomp/< as/ADP/prep/< Y/PROPN/pobj/<
K1707523843,"Mercedes, Renault, Ferrari and soon Honda.",NONE,1.0,X/PROPN/conj/> mercedes/PROPN/ROOT/^ objectb/PROPN/conj/< Y/PROPN/conj/<
K1707523843,"Mercedes, Renault, Ferrari and soon Honda.",NONE,1.0,X/PROPN/conj/> mercedes/PROPN/ROOT/^ objectb/PROPN/conj/< Y/PROPN/conj/< and/CCONJ/cc/V
K1707523843,"Mercedes, Renault, Ferrari and soon Honda.",NONE,1.0,X/PROPN/conj/> mercedes/PROPN/ROOT/^ objectb/PROPN/conj/< Y/PROPN/conj/< honda/PROPN/conj/V
L1813319671,Nokia · HTC · Alcatel · Apple · Motorola · Xiaomi · Honor ·,NONE,1.0,X/NOUN/ROOT/^ Y/PROPN/appos/<
L1813319671,Nokia · HTC · Alcatel · Apple · Motorola · Xiaomi · Honor ·,NONE,1.0,X/NOUN/ROOT/^ alcatel/PROPN/appos/V Y/PROPN/appos/<
H1088934888,"If price is an issue, or if you're a devoted Windows user, then the former Editors' Choice Dell XPS 15z (Microsoft) is probably the better choice for you.",NONE,0.6,X/PROPN/compound/> 15z/NOUN/ROOT/^ Y/PROPN/appos/<
H1088934888,"If price is an issue, or if you're a devoted Windows user, then the former Editors' Choice Dell XPS 15z (Microsoft) is probably the better choice for you.",NONE,0.6,choice/NOUN/compound/V X/PROPN/compound/> 15z/NOUN/ROOT/^ Y/PROPN/appos/<
B326348037,"Apple [is] growing revenues faster than Amazon, growing earnings, and growing estimates.",BETTER,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ faster/ADV/advmod/< than/ADP/prep/< Y/PROPN/pobj/<
B326348037,"Apple [is] growing revenues faster than Amazon, growing earnings, and growing estimates.",BETTER,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ faster/ADV/advmod/< than/ADP/prep/< Y/PROPN/pobj/< earning/NOUN/conj/V
D393948617,"But in both cases Apple gets poor grades from Greenpeace while Dell gets better grades, despite the inconvenient fact that both are in exactly the same boat: stuck.",WORSE,0.8,X/PROPN/nsubj/> get/VERB/ROOT/^ get/VERB/advcl/< Y/PROPN/nsubj/<
F740336690,"Ford, GM, Chrysler, Toyota, Nissan.",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
F740336690,"Ford, GM, Chrysler, Toyota, Nissan.",NONE,1.0,X/PROPN/ROOT/^ gm/PROPN/conj/V Y/PROPN/conj/<
F740336690,"Ford, GM, Chrysler, Toyota, Nissan.",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/< toyota/PROPN/conj/V
G966144823,"how about Toyota, or Honda?).",NONE,1.0,X/PROPN/pobj/> about/ADP/ROOT/^ objecta/PROPN/pobj/< Y/PROPN/conj/<
G966144823,"how about Toyota, or Honda?).",NONE,1.0,X/PROPN/pobj/> or/CCONJ/cc/V about/ADP/ROOT/^ objecta/PROPN/pobj/< Y/PROPN/conj/<
E564026174,"Dell, on the other hand, says, ""We're just going to use off-the-shelf Intel PC technology and we're just going to do it better than everyone else.""",NONE,0.8,X/PROPN/nsubj/> say/VERB/ROOT/^ go/VERB/ccomp/< use/VERB/xcomp/< technology/NOUN/dobj/< Y/PROPN/compound/<
K1713801223,"Microsoft looked like a decent bet, especially after Amazon went with Texas Instruments '   ( Nasdaq: TXN     ) processor again in the recent Kindle Fires.",NONE,0.6,X/PROPN/nsubj/> look/VERB/ROOT/^ go/VERB/advcl/< Y/PROPN/nsubj/<
L1806067535,"Nissan failed in its attempts to enter the U.S. truck and SUV markets, and as for Renault--can you think of anything worse than dealing with the French government?",NONE,0.6,X/PROPN/nsubj/> fail/VERB/ROOT/^ as/ADP/conj/< for/ADP/prep/< Y/PROPN/pobj/<
L1813308082,Nokia had simply out-innovated Motorola.,NONE,0.8,X/PROPN/nsubj/> have/VERB/ROOT/^ Y/PROPN/dobj/<
L1813308082,Nokia had simply out-innovated Motorola.,NONE,0.8,X/PROPN/nsubj/> have/VERB/ROOT/^ innovate/VERB/amod/V Y/PROPN/dobj/<
E704058150,"Ferrari, Renault, Sauber, BAR, Arrows to finish both their cars.",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E704058150,"Ferrari, Renault, Sauber, BAR, Arrows to finish both their cars.",NONE,1.0,X/PROPN/ROOT/^ finish/VERB/advcl/V Y/PROPN/conj/<
E704058150,"Ferrari, Renault, Sauber, BAR, Arrows to finish both their cars.",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/< sauber/PROPN/conj/V
J1455840663,"Its member companies include Hewlett-Packard, Intel, , and Texas Instruments.",NONE,1.0,X/PROPN/dobj/> include/VERB/ROOT/^ objectb/PROPN/dobj/< Y/PROPN/conj/<
J1455840663,"Its member companies include Hewlett-Packard, Intel, , and Texas Instruments.",NONE,1.0,X/PROPN/dobj/> include/VERB/ROOT/^ objectb/PROPN/dobj/< Y/PROPN/conj/< and/CCONJ/cc/V
J1455840663,"Its member companies include Hewlett-Packard, Intel, , and Texas Instruments.",NONE,1.0,X/PROPN/dobj/> include/VERB/ROOT/^ objectb/PROPN/dobj/< Y/PROPN/conj/< instruments/PROPN/conj/V
Q2767905432,They also countersued Nokia (settled) and Motorola.,NONE,1.0,X/PROPN/dobj/> countersu/VERB/ROOT/^ Y/PROPN/conj/<
B293293610,And yet Microsoft somehow comes off worse than Google for it...,WORSE,1.0,X/PROPN/nsubj/> come/VERB/ROOT/^ bad/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
Q2691783551,"These are Renault, Ferrari, Mercedes, and Pure.""",NONE,1.0,X/PROPN/attr/> be/VERB/ROOT/^ objectb/PROPN/attr/< Y/PROPN/conj/<
Q2691783551,"These are Renault, Ferrari, Mercedes, and Pure.""",NONE,1.0,X/PROPN/attr/> be/VERB/ROOT/^ objectb/PROPN/attr/< Y/PROPN/conj/< mercedes/PROPN/conj/V
L1806097338,"Nissan sales, vs. Honda sales...",NONE,1.0,X/NOUN/compound/> sale/NOUN/ROOT/^ vs./X/prep/< sale/NOUN/pobj/< Y/PROPN/compound/<
E592447339,Does Apple manage its supply chain better than Amazon manages its own?,NONE,1.0,X/PROPN/nsubj/> manage/VERB/ROOT/^ better/ADV/advmod/< manage/VERB/advcl/< Y/PROPN/nsubj/<
K1744931950,"Motorola, Samsung, HTC, and others).",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
K1744931950,"Motorola, Samsung, HTC, and others).",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/< htc/PROPN/conj/V
F814841422,"GL Benchmark 2.5 (on-screen, higher is better): Google Nexus 4: 4380 LG Optimus G: 4221 Motorola RAZR HD LTE: 2504 Sony Xperia T: 2431 Huawei D Quad XL: 2347 Samsung Galaxy S III: 2335 HTC One X+: 2042 Samsung Galaxy Note II: 1960 HTC One X (Tegra 3): 1650",NONE,1.0,X/PROPN/compound/> nexus/PROPN/ROOT/^ g/NOUN/appos/< lte/NOUN/appos/< t/PROPN/appos/< Y/PROPN/compound/<
C384482185,Asus & Gigabyte X58 Motherboard Roundup - PAGE 3,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/compound/<
C384482185,Asus & Gigabyte X58 Motherboard Roundup - PAGE 3,NONE,1.0,X/PROPN/ROOT/^ x58/PROPN/conj/V Y/PROPN/compound/<
C384482185,Asus & Gigabyte X58 Motherboard Roundup - PAGE 3,NONE,1.0,X/PROPN/ROOT/^ page/NOUN/conj/V Y/PROPN/compound/<
L1905889840,One was Asus and the other Gigabyte.,NONE,1.0,X/PROPN/attr/> be/VERB/ROOT/^ objectb/PROPN/attr/< Y/PROPN/conj/<
L1905889840,One was Asus and the other Gigabyte.,NONE,1.0,X/PROPN/attr/> and/CCONJ/cc/V be/VERB/ROOT/^ objectb/PROPN/attr/< Y/PROPN/conj/<
L1905889840,One was Asus and the other Gigabyte.,NONE,1.0,X/PROPN/attr/> be/VERB/ROOT/^ objectb/PROPN/attr/< the/DET/det/V Y/PROPN/conj/<
L1905889840,One was Asus and the other Gigabyte.,NONE,1.0,X/PROPN/attr/> be/VERB/ROOT/^ objectb/PROPN/attr/< other/ADJ/amod/V Y/PROPN/conj/<
D462599088,Certainly not Nokia or Motorola.,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
D462599088,Certainly not Nokia or Motorola.,NONE,1.0,certainly/ADV/advmod/V X/PROPN/ROOT/^ Y/PROPN/conj/<
D462599088,Certainly not Nokia or Motorola.,NONE,1.0,not/ADV/neg/V X/PROPN/ROOT/^ Y/PROPN/conj/<
D462599088,Certainly not Nokia or Motorola.,NONE,1.0,X/PROPN/ROOT/^ or/CCONJ/cc/V Y/PROPN/conj/<
T3233960575,You also shouldn't know whether the SSD is a decent quality Samsung a much slower and lower quality Toshiba.,BETTER,0.6,X/PROPN/attr/> be/VERB/ROOT/^ Y/PROPN/attr/<
T3233960575,You also shouldn't know whether the SSD is a decent quality Samsung a much slower and lower quality Toshiba.,BETTER,0.6,quality/NOUN/compound/V X/PROPN/attr/> be/VERB/ROOT/^ Y/PROPN/attr/<
T3233960575,You also shouldn't know whether the SSD is a decent quality Samsung a much slower and lower quality Toshiba.,BETTER,0.6,X/PROPN/attr/> be/VERB/ROOT/^ slow/ADJ/amod/V Y/PROPN/attr/<
T3233960575,You also shouldn't know whether the SSD is a decent quality Samsung a much slower and lower quality Toshiba.,BETTER,0.6,X/PROPN/attr/> be/VERB/ROOT/^ quality/NOUN/compound/V Y/PROPN/attr/<
P2453387593,"The CR ""excellent"" rating is not only enough to beat out its regular competitors, like the Ford Taurus, Toyota Avalon and Chrysler 300, it means Consumer Reports believes the Impala is a better overall sedan than imported heavy-hitters like the Audi A6.",NONE,1.0,X/PROPN/compound/> avalon/PROPN/ROOT/^ Y/PROPN/conj/<
P2453387593,"The CR ""excellent"" rating is not only enough to beat out its regular competitors, like the Ford Taurus, Toyota Avalon and Chrysler 300, it means Consumer Reports believes the Impala is a better overall sedan than imported heavy-hitters like the Audi A6.",NONE,1.0,X/PROPN/compound/> avalon/PROPN/ROOT/^ Y/PROPN/conj/< 300/NUM/nummod/V
L1872371138,"Of the 54 companies measured in the study, only five had a better reputation globally than they enjoy in their home markets: Apple, Ford, Google, Nestle, and Sony.",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1872371138,"Of the 54 companies measured in the study, only five had a better reputation globally than they enjoy in their home markets: Apple, Ford, Google, Nestle, and Sony.",NONE,1.0,X/PROPN/ROOT/^ ford/PROPN/conj/V Y/PROPN/conj/<
G958989895,"Honda (+13%), and Nissan (+14.8%).",NONE,0.6,X/PROPN/ROOT/^ Y/PROPN/conj/<
G958989895,"Honda (+13%), and Nissan (+14.8%).",NONE,0.6,X/PROPN/ROOT/^ and/CCONJ/cc/V Y/PROPN/conj/<
L1753985145,"Much as Dell occasionally lets slip it's talking to AMD - the better, it's believed, to encourage Intel to be more supportive - so Apple may seek to influence IBM by approaching other processor makers.",NONE,0.8,X/PROPN/nsubj/> let/VERB/ROOT/^ seek/VERB/conj/< influence/VERB/xcomp/< Y/PROPN/dobj/<
G959044885,"Honda, Nissan, Subaru, Mitsubishi, ..",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
G959044885,"Honda, Nissan, Subaru, Mitsubishi, ..",NONE,1.0,X/PROPN/ROOT/^ ../PUNCT/punct/V Y/PROPN/conj/<
G959044885,"Honda, Nissan, Subaru, Mitsubishi, ..",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/< subaru/PROPN/conj/V
I1342469343,I salute Honda and Toyota .,NONE,1.0,X/PROPN/dobj/> salute/VERB/ROOT/^ objectb/PROPN/dobj/< Y/PROPN/conj/<
I1342469343,I salute Honda and Toyota .,NONE,1.0,X/PROPN/dobj/> and/CCONJ/cc/V salute/VERB/ROOT/^ objectb/PROPN/dobj/< Y/PROPN/conj/<
L1813370850,Nokia / Sony Ericsson / Motorola,NONE,1.0,X/PROPN/nmod/> Y/PROPN/ROOT/^
L1813370850,Nokia / Sony Ericsson / Motorola,NONE,1.0,X/PROPN/nmod/> sony/PROPN/nmod/V Y/PROPN/ROOT/^
L1813370850,Nokia / Sony Ericsson / Motorola,NONE,1.0,X/PROPN/nmod/> ericsson/PROPN/nmod/V Y/PROPN/ROOT/^
G958994802,"Honda + Acura, Toyota + Lexus, etc...)",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
G958994802,"Honda + Acura, Toyota + Lexus, etc...)",NONE,1.0,X/PROPN/ROOT/^ acura/PROPN/conj/V Y/PROPN/conj/<
G958994802,"Honda + Acura, Toyota + Lexus, etc...)",NONE,1.0,X/PROPN/ROOT/^ .../PUNCT/punct/V Y/PROPN/conj/<
G958994802,"Honda + Acura, Toyota + Lexus, etc...)",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/< lexus/PROPN/conj/V
E564053549,"Dell Studio 15 - starting at $599: 15.4"", 1080p display, Intel Core i7, 6GB RAM and 256GB solid state drive.",NONE,1.0,X/PROPN/compound/> studio/PROPN/ROOT/^ core/PROPN/conj/< Y/PROPN/compound/<
M1965587259,"PalmSource, Motorola or Nokia.",NONE,1.0,X/PROPN/conj/> palmsource/PROPN/ROOT/^ objectb/PROPN/conj/< Y/PROPN/conj/<
M1965587259,"PalmSource, Motorola or Nokia.",NONE,1.0,X/PROPN/conj/> or/CCONJ/cc/V palmsource/PROPN/ROOT/^ objectb/PROPN/conj/< Y/PROPN/conj/<
G1024561782,"IBM has always understand architectural integrity better than Microsoft, which lends a degree (sometimes a high degree, sometimes not) better security.",BETTER,1.0,X/PROPN/nsubj/> understand/VERB/ROOT/^ better/ADV/advmod/< than/ADP/prep/< Y/PROPN/pobj/<
G1024561782,"IBM has always understand architectural integrity better than Microsoft, which lends a degree (sometimes a high degree, sometimes not) better security.",BETTER,1.0,X/PROPN/nsubj/> understand/VERB/ROOT/^ better/ADV/advmod/< than/ADP/prep/< Y/PROPN/pobj/< lend/VERB/relcl/V
E587571368,"Display chip - Even though the processor is better than the Atom N-series, Dell has teamed it up with an Intel 500 graphics media accelerator.",NONE,1.0,X/PROPN/nsubj/> team/VERB/ROOT/^ with/ADP/prep/< accelerator/NOUN/pobj/< Y/PROPN/nmod/<
L1805170869,Nikon 1 gives me better OOC color than my $7000 Leica M 240 .,BETTER,1.0,X/PROPN/nsubj/> give/VERB/ROOT/^ color/NOUN/dobj/< than/ADP/prep/< m/PROPN/pobj/< Y/PROPN/compound/<
M2074377036,Reasons Ford is better than Chevrolet,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
M2074377036,Reasons Ford is better than Chevrolet,BETTER,1.0,reasons/PROPN/compound/V X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
P2580051945,"The Nikon costs $20,000 less and weighs 27.4 pounds less than this Sigma, but is a stop slower and a little less long.",WORSE,0.6,X/PROPN/nsubj/> cost/VERB/ROOT/^ weigh/VERB/conj/< less/ADJ/advmod/< than/ADP/prep/< Y/PROPN/pobj/<
K1625140721,"LG picture while quite good (better than Dynex,Insignia Westinghouse, Sceptre and and the other discount brands) did not match quite Samsung ,Sony or Toshiba but it was good.",NONE,1.0,X/PROPN/dobj/> match/VERB/ROOT/^ objecta/PROPN/dobj/< sony/PROPN/conj/< Y/PROPN/conj/<
K1625140721,"LG picture while quite good (better than Dynex,Insignia Westinghouse, Sceptre and and the other discount brands) did not match quite Samsung ,Sony or Toshiba but it was good.",NONE,1.0,quite/ADV/advmod/V X/PROPN/dobj/> match/VERB/ROOT/^ objecta/PROPN/dobj/< sony/PROPN/conj/< Y/PROPN/conj/<
M2000603877,Pity Apple didn't kill the IBM PC much earlier and we'd have the vastly superior Motorola technology.,NONE,0.8,X/PROPN/nsubj/> kill/VERB/ROOT/^ pc/NOUN/dobj/< Y/PROPN/compound/<
M2000603877,Pity Apple didn't kill the IBM PC much earlier and we'd have the vastly superior Motorola technology.,NONE,0.8,pity/PROPN/compound/V X/PROPN/nsubj/> kill/VERB/ROOT/^ pc/NOUN/dobj/< Y/PROPN/compound/<
L1847933500,"Now let's be clear; in this author's humble opinion, Apple is still way better than IBM.",BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
P2546393051,The list also includes Honda and Nissan.,NONE,1.0,X/PROPN/dobj/> include/VERB/ROOT/^ objecta/PROPN/dobj/< Y/PROPN/conj/<
P2546393051,The list also includes Honda and Nissan.,NONE,1.0,X/PROPN/dobj/> and/CCONJ/cc/V include/VERB/ROOT/^ objecta/PROPN/dobj/< Y/PROPN/conj/<
J1535912825,I wouldn't say Microsoft is worse then Apple.,NONE,0.4,X/PROPN/nsubj/> be/VERB/ROOT/^ Y/PROPN/attr/<
N2229956817,"So did Nissan, Honda and Toyota.",NONE,1.0,X/PROPN/nsubj/> do/VERB/ROOT/^ objectb/PROPN/nsubj/< Y/PROPN/conj/<
N2229956817,"So did Nissan, Honda and Toyota.",NONE,1.0,X/PROPN/nsubj/> do/VERB/ROOT/^ objectb/PROPN/nsubj/< Y/PROPN/conj/< and/CCONJ/cc/V
N2229956817,"So did Nissan, Honda and Toyota.",NONE,1.0,X/PROPN/nsubj/> do/VERB/ROOT/^ objectb/PROPN/nsubj/< Y/PROPN/conj/< toyota/PROPN/conj/V
G1007968419,"I am asking this because I want to get a better Video Card than the MSI Nvidia GeForce 6600 256MB PCIe Video Card that is in the system now, however I need to know if I can shop for PCI Express 2.0 cards at newegg.",NONE,1.0,X/PROPN/compound/> geforce/PROPN/ROOT/^ Y/PROPN/compound/<
Q2712061513,"The Sigma will probably be BETTER than most wide angle primes, like a 28mm f2.8 Nikon.",BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ like/ADP/prep/< Y/PROPN/pobj/<
Q2712061513,"The Sigma will probably be BETTER than most wide angle primes, like a 28mm f2.8 Nikon.",BETTER,1.0,the/DET/det/V X/PROPN/nsubj/> be/VERB/ROOT/^ like/ADP/prep/< Y/PROPN/pobj/<
Q2712061513,"The Sigma will probably be BETTER than most wide angle primes, like a 28mm f2.8 Nikon.",BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ like/ADP/prep/< mm/NOUN/compound/V Y/PROPN/pobj/<
Q2712061513,"The Sigma will probably be BETTER than most wide angle primes, like a 28mm f2.8 Nikon.",BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ like/ADP/prep/< f2.8/PROPN/compound/V Y/PROPN/pobj/<
M2046585855,Providing safe and decent working conditions for employees is a priority for Nokia Siemens Networks.,NONE,1.0,X/PROPN/compound/> networks/PROPN/ROOT/^ Y/PROPN/compound/<
L1813327704,Nokia is talking big but all the leaks suggest a inferior phone compared to the Samsung.,WORSE,1.0,X/PROPN/nsubj/> talk/VERB/ROOT/^ suggest/VERB/conj/< compare/VERB/prep/< to/ADP/prep/< Y/PROPN/pobj/<
K1616129796,"Leica lens (better than Nikon) great range, Small EVF yes, but at least it's usable.",BETTER,1.0,X/PROPN/compound/> lens/NOUN/ROOT/^ good/ADJ/amod/< than/ADP/prep/< Y/PROPN/pobj/<
G958990695,Honda ($42.95) and Nissan ($41.97).,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
G958990695,Honda ($42.95) and Nissan ($41.97).,NONE,1.0,X/PROPN/ROOT/^ 42.95/NUM/appos/V Y/PROPN/conj/<
G958990695,Honda ($42.95) and Nissan ($41.97).,NONE,1.0,X/PROPN/ROOT/^ and/CCONJ/cc/V Y/PROPN/conj/<
G958990695,Honda ($42.95) and Nissan ($41.97).,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/< 41.97/NUM/appos/V
F835021219,Greiner Chrysler Dodge RAM Jeep Ford,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
F835021219,Greiner Chrysler Dodge RAM Jeep Ford,NONE,1.0,greiner/PROPN/compound/V X/PROPN/compound/> Y/PROPN/ROOT/^
F835021219,Greiner Chrysler Dodge RAM Jeep Ford,NONE,1.0,X/PROPN/compound/> ram/PROPN/compound/V Y/PROPN/ROOT/^
F835021219,Greiner Chrysler Dodge RAM Jeep Ford,NONE,1.0,X/PROPN/compound/> jeep/PROPN/compound/V Y/PROPN/ROOT/^
N2130852735,Samsung got the market jump on Nokia going the faster but less vetted approach of Android.,BETTER,0.6,X/PROPN/nsubj/> get/VERB/ROOT/^ jump/NOUN/dobj/< on/ADP/prep/< Y/PROPN/pobj/<
B232323946,"AMD A75 Motherboard Shootout: Asus, Gigabyte & Asrock",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
B232323946,"AMD A75 Motherboard Shootout: Asus, Gigabyte & Asrock",NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/< asrock/PROPN/conj/V
G1025944109,"Ibuprofen (Advil, Motrin, generics)",NONE,1.0,X/PROPN/appos/> ibuprofen/PROPN/ROOT/^ objecta/PROPN/appos/< Y/PROPN/conj/<
S2973812861,Unlike Motorola and Samsung.,NONE,1.0,X/PROPN/pobj/> unlike/ADP/ROOT/^ objectb/PROPN/pobj/< Y/PROPN/conj/<
S2973812861,Unlike Motorola and Samsung.,NONE,1.0,X/PROPN/pobj/> and/CCONJ/cc/V unlike/ADP/ROOT/^ objectb/PROPN/pobj/< Y/PROPN/conj/<
